block,BedLoc,bed,bed.row,bed.col,Genotype,pop,mf,rep,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist,bud.date,death.date,SurvtoRep_Y1
C,B_50_B,B,50,B,CC_1_5,CC,1,5,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
C,B_52_A,B,52,A,DPR_8_1,DPR,8,1,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,1001.408107,NA,NA,0
B,B_56_A,B,56,A,SC_6_15,SC,6,15,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
B,B_57_A,B,57,A,IH_4_4,IH,4,4,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
B,B_59_A,B,59,A,YO8_3_13,YO8,3,13,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,-570.9783600000001,NA,2023-09-20,0
D,B_12_C,B,12,C,WL2_3_12,WL2,3,12,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,NA,0
D,B_18_D,B,18,D,CP3_4_12,CP3,4,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,-246.3822009999999,NA,2023-09-20,0
D,B_19_D,B,19,D,CC_2_6,CC,2,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
D,B_20_C,B,20,C,IH_7_6,IH,7,6,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
D,B_20_D,B,20,D,BH_6_6,BH,6,6,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
D,B_21_C,B,21,C,CC_8_6,CC,8,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,2023-08-23,0
D,B_21_D,B,21,D,CP2_1_4,CP2,1,4,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-20,0
C,B_26_C,B,26,C,IH_5_5,IH,5,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
C,B_28_C,B,28,C,BH_4_5,BH,4,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
C,B_31_D,B,31,D,CP3_4_11,CP3,4,11,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,-246.3822009999999,NA,NA,0
C,B_32_D,B,32,D,YO11_5_11,YO11,5,11,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,-852.295032,NA,2023-09-20,0
C,B_33_D,B,33,D,YO4_1_1,YO4,1,1,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,-137.57391000000007,NA,2023-10-27,0
C,B_36_D,B,36,D,TM2_1_4,TM2,1,4,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,8/2/23,NA,1
C,B_40_C,B,40,C,CC_3_5,CC,3,5,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,2023-08-30,0
C,B_41_C,B,41,C,YO7_7_1,YO7,7,1,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
C,B_42_D,B,42,D,YO8_3_1,YO8,3,1,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,-570.9783600000001,NA,2023-10-20,0
C,B_43_C,B,43,C,YO11_6_11,YO11,6,11,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,-852.295032,NA,2023-09-13,0
C,B_43_D,B,43,D,TM2_7_10,TM2,7,10,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,8/2/23,NA,1
C,B_45_C,B,45,C,WL2_1_11,WL2,1,11,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,NA,0
C,B_46_C,B,46,C,SC_6_5,SC,6,5,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
C,B_47_C,B,47,C,YO7_4_6,YO7,4,6,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
C,B_47_D,B,47,D,BH_7_5,BH,7,5,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
C,B_48_D,B,48,D,IH_1_5,IH,1,5,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
C,B_49_C,B,49,C,YO7_5_17,YO7,5,17,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
B,B_56_C,B,56,C,TM2_1_3,TM2,1,3,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,NA,NA,0
B,B_56_D,B,56,D,SQ1_2_1,SQ1,2,1,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,98.96341499999994,NA,NA,0
B,B_57_D,B,57,D,BH_2_4,BH,2,4,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
D,C_4_B,C,4,B,IH_2_6,IH,2,6,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,2023-08-30,0
D,C_6_A,C,6,A,CC_1_6,CC,1,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
D,C_13_B,C,13,B,SC_8_6,SC,8,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_19_A,C,19,A,IH_7_7,IH,7,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
E,C_21_B,C,21,B,CP2_1_5,CP2,1,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-13,0
E,C_22_B,C,22,B,BH_6_7,BH,6,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_23_A,C,23,A,BH_3_7,BH,3,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_24_B,C,24,B,WL2_1_13,WL2,1,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,NA,0
E,C_25_B,C,25,B,CC_4_7,CC,4,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
E,C_26_A,C,26,A,BH_5_7,BH,5,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_28_A,C,28,A,YO7_7_14,YO7,7,14,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
E,C_28_B,C,28,B,IH_1_7,IH,1,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
E,C_29_A,C,29,A,DPR_6_21,DPR,6,21,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,1001.408107,NA,NA,0
E,C_29_B,C,29,B,LVTR1_7_5,LVTR1,7,5,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,-721.3898199999999,NA,2023-10-20,0
E,C_30_A,C,30,A,WL2_2_13,WL2,2,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,2023-10-20,0
E,C_30_B,C,30,B,LV1_6_6,LV1,6,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,-573.4166409999998,NA,2023-09-27,0
E,C_31_A,C,31,A,CP3_1_12,CP3,1,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,-246.3822009999999,NA,2023-09-27,0
E,C_31_B,C,31,B,WL1_3_4,WL1,3,4,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-09-27,0
E,C_33_B,C,33,B,LV1_4_6,LV1,4,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,-573.4166409999998,NA,2023-10-13,0
E,C_34_A,C,34,A,SQ2_4_9,SQ2,4,9,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,85.54878000000008,NA,2023-09-20,0
E,C_34_B,C,34,B,YO8_6_7,YO8,6,7,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,-570.9783600000001,NA,2023-09-13,0
E,C_35_B,C,35,B,SC_5_7,SC,5,7,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_36_A,C,36,A,SQ1_14_7,SQ1,14,7,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,98.96341499999994,NA,2023-10-13,0
E,C_36_B,C,36,B,SC_2_19,SC,2,19,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_37_B,C,37,B,YO4_3_9,YO4,3,9,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,-137.57391000000007,NA,2023-09-27,0
E,C_38_A,C,38,A,IH_3_7,IH,3,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
E,C_38_B,C,38,B,SQ2_6_13,SQ2,6,13,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,85.54878000000008,NA,2023-10-13,0
E,C_40_A,C,40,A,CC_5_7,CC,5,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
E,C_40_B,C,40,B,BH_1_7,BH,1,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_42_A,C,42,A,SQ2_6_17,SQ2,6,17,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,85.54878000000008,NA,2023-09-27,0
E,C_43_A,C,43,A,WL2_3_13,WL2,3,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,NA,0
E,C_45_A,C,45,A,BH_7_7,BH,7,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_45_B,C,45,B,CC_9_7,CC,9,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,2023-08-23,0
E,C_46_A,C,46,A,LV1_1_6,LV1,1,6,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,-573.4166409999998,NA,2023-08-30,0
E,C_46_B,C,46,B,CP2_5_5,CP2,5,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-20,0
E,C_47_A,C,47,A,YO7_6_3,YO7,6,3,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
E,C_47_B,C,47,B,IH_2_7,IH,2,7,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
E,C_48_A,C,48,A,CP2_4_5,CP2,4,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-09-20,0
F,C_50_A,C,50,A,LVTR1_8_9,LVTR1,8,9,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,-721.3898199999999,NA,2023-09-13,0
F,C_50_B,C,50,B,YO11_8_1,YO11,8,1,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,-852.295032,NA,2023-10-20,0
F,C_51_A,C,51,A,CP2_2_6,CP2,2,6,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-09-20,0
F,C_52_A,C,52,A,CC_4_8,CC,4,8,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
F,C_53_A,C,53,A,YO4_9_3,YO4,9,3,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,-137.57391000000007,NA,2023-09-20,0
F,C_53_B,C,53,B,IH_3_8,IH,3,8,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,1565.8701615,NA,NA,0
F,C_54_A,C,54,A,LV1_3_7,LV1,3,7,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,-573.4166409999998,NA,2023-09-13,0
F,C_54_B,C,54,B,TM2_1_14,TM2,1,14,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,8/2/23,NA,1
F,C_55_A,C,55,A,YO7_1_4,YO7,1,4,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
F,C_56_B,C,56,B,WL1_4_9,WL1,4,9,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-09-20,0
D,C_2_C,C,2,C,SC_5_6,SC,5,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
D,C_2_D,C,2,D,CC_9_6,CC,9,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
D,C_3_D,C,3,D,CP2_5_4,CP2,5,4,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-13,0
D,C_4_C,C,4,C,YO4_5_4,YO4,5,4,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,-137.57391000000007,NA,2023-10-13,0
D,C_5_C,C,5,C,SC_6_6,SC,6,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
D,C_6_D,C,6,D,WL1_7_20,WL1,7,20,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-10-27,0
D,C_7_D,C,7,D,WL1_10_4,WL1,10,4,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-10-27,0
D,C_10_D,C,10,D,BH_3_6,BH,3,6,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
D,C_11_C,C,11,C,DPR_4_11,DPR,4,11,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,1001.408107,NA,NA,0
D,C_11_D,C,11,D,CC_3_6,CC,3,6,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,2023-08-23,0
D,C_13_C,C,13,C,LVTR1_7_4,LVTR1,7,4,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,-721.3898199999999,NA,2023-10-13,0
D,C_13_D,C,13,D,WL1_7_8,WL1,7,8,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-10-27,0
E,C_19_D,C,19,D,YO7_5_2,YO7,5,2,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
E,C_20_C,C,20,C,CP2_5_14,CP2,5,14,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-13,0
E,C_22_D,C,22,D,FR_7_7,FR,7,7,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,1233,NA,2023-10-13,0
E,C_23_C,C,23,C,CC_8_7,CC,8,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
E,C_23_D,C,23,D,TM2_4_12,TM2,4,12,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,NA,NA,0
E,C_25_D,C,25,D,DPR_8_3,DPR,8,3,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,1001.408107,NA,NA,0
E,C_28_C,C,28,C,WL1_4_3,WL1,4,3,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-09-20,0
E,C_30_C,C,30,C,BH_4_7,BH,4,7,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,1508.5705578,NA,NA,0
E,C_31_C,C,31,C,YO7_7_3,YO7,7,3,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,2023-08-16,0
E,C_32_D,C,32,D,TM2_7_12,TM2,7,12,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,8/2/23,NA,1
E,C_33_C,C,33,C,TM2_2_5,TM2,2,5,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,8/9/23,NA,1
E,C_33_D,C,33,D,CC_3_7,CC,3,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
E,C_34_C,C,34,C,SC_4_7,SC,4,7,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_34_D,C,34,D,SC_8_7,SC,8,7,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_36_D,C,36,D,LVTR1_6_5,LVTR1,6,5,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,-721.3898199999999,NA,2023-10-27,0
E,C_37_C,C,37,C,CC_2_7,CC,2,7,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,1707,NA,NA,0
E,C_38_C,C,38,C,YO7_1_3,YO7,1,3,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,-449.9786650000001,NA,NA,0
E,C_39_C,C,39,C,CP3_6_13,CP3,6,13,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,-246.3822009999999,NA,2023-10-20,0
E,C_39_D,C,39,D,YO8_8_7,YO8,8,7,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,-570.9783600000001,NA,2023-10-20,0
E,C_40_C,C,40,C,DPR_6_18,DPR,6,18,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,1001.408107,NA,NA,0
E,C_40_D,C,40,D,YO11_8_16,YO11,8,16,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,-852.295032,NA,2023-10-27,0
E,C_41_C,C,41,C,LVTR1_8_8,LVTR1,8,8,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,-721.3898199999999,NA,NA,0
E,C_41_D,C,41,D,SC_6_7,SC,6,7,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,1598.4821701,NA,NA,0
E,C_42_C,C,42,C,WL1_7_9,WL1,7,9,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-09-13,0
E,C_42_D,C,42,D,WL1_10_5,WL1,10,5,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,406.16275500000006,NA,2023-10-13,0
E,C_43_C,C,43,C,WR_2_19,WR,2,19,Mid,1158,39.34346,-120.80659,0.3856348150917765,0.3999355834993617,0.4181980378714992,0.40746707427357715,74991.7057889629,862,NA,2023-10-20,0
E,C_43_D,C,43,D,CP2_3_5,CP2,3,5,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,-224.13288599999987,NA,2023-10-13,0
E,C_44_C,C,44,C,YO8_5_7,YO8,5,7,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,-570.9783600000001,NA,2023-10-13,0
E,C_44_D,C,44,D,WL2_7_13,WL2,7,13,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,-0.1158179999999902,NA,NA,0
E,C_46_C,C,46,C,TM2_1_6,TM2,1,6,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,1640.8473027,NA,2023-08-16,0
E,C_46_D,C,46,D,SQ3_4_10,SQ3,4,10,High,2373.170732,36.72109,-118.84933,0.2651042203227871,0.26544914521819013,0.3980989811471947,0.4149814395813324,264779.79412553,-353.17073200000004,NA,2023-09-27,0
E,C_47_C,C,47,C,FR_4_6,FR,4,6,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,1233,NA,2023-10-13,0
E,C_47_D,C,47,D,SQ1_4_7,SQ1,4,7,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,98.96341499999994,NA,2023-10-27,0
