block,Genotype,pop,mf,rep,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist,pheno,Survival
G,SC_8_15,SC,8,15,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
G,SQ2_6_2,SQ2,6,2,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
G,WL2_1_2,WL2,1,2,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
G,YO7_1_5,YO7,1,5,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
G,IH_6_9,IH,6,9,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
G,LVTR1_4_4,LVTR1,4,4,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
G,LV1_4_8,LV1,4,8,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
G,CP3_1_1,CP3,1,1,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
G,DPR_4_1,DPR,4,1,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,NA,0
F,SC_2_18,SC,2,18,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
F,IH_5_8,IH,5,8,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
F,WL2_6_1,WL2,6,1,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
F,YO7_3_9,YO7,3,9,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
F,SQ2_13_6,SQ2,13,6,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,V,1
F,LV1_1_7,LV1,1,7,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
F,SQ2_6_25,SQ2,6,25,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,X,0
F,YO11_7_1,YO11,7,1,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,X,0
F,IH_1_8,IH,1,8,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
F,CP2_5_6,CP2,5,6,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
F,SC_4_8,SC,4,8,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
F,CP2_3_6,CP2,3,6,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
F,YO7_6_4,YO7,6,4,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
F,CP3_4_1,CP3,4,1,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
F,LV1_2_7,LV1,2,7,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
F,WL2_5_1,WL2,5,1,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
F,LV1_3_15,LV1,3,15,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
H,YO11_6_3,YO11,6,3,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
H,YO4_1_2,YO4,1,2,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,V,1
H,TM2_6_2,TM2,6,2,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
H,DPR_8_6,DPR,8,6,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,NA,0
H,DPR_4_2,DPR,4,2,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
H,LVTR1_5_1,LVTR1,5,1,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
H,YO11_5_3,YO11,5,3,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
H,YO7_7_6,YO7,7,6,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,NA,0
H,WL2_7_3,WL2,7,3,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,NA,0
H,BH_6_10,BH,6,10,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
H,LV1_5_9,LV1,5,9,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
H,SQ1_14_5,SQ1,14,5,Mid,1921.036585,36.56435,-118.7764,0.27140493582975944,0.23946004706235813,0.45484279394578625,0.4493608142602979,283280.5411867855,-98.96341499999994,V,1
H,CC_5_10,CC,5,10,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
H,CP2_1_8,CP2,1,8,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
H,IH_2_10,IH,2,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,SQ2_8_3,SQ2,8,3,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,V,1
H,WR_3_2,WR,3,2,Mid,1158,39.34346,-120.80659,0.3856348150917765,0.3999355834993617,0.4181980378714992,0.40746707427357715,74991.7057889629,-862,V,1
H,CP3_7_12,CP3,7,12,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
H,YO7_6_6,YO7,6,6,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
H,TM2_1_15,TM2,1,15,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
H,SQ2_11_2,SQ2,11,2,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
H,WL2_2_3,WL2,2,3,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
H,CC_9_10,CC,9,10,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
H,TM2_1_9,TM2,1,9,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
H,FR_3_8,FR,3,8,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,-1233,NA,0
H,WL1_7_12,WL1,7,12,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
H,CP2_7_2,CP2,7,2,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
H,YO7_5_14,YO7,5,14,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
H,DPR_6_17,DPR,6,17,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
H,YO4_9_1,YO4,9,1,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
H,SC_4_10,SC,4,10,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
H,WL2_5_3,WL2,5,3,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,NA,0
I,YO7_7_7,YO7,7,7,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
I,IH_3_11,IH,3,11,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
I,BH_4_11,BH,4,11,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
I,BH_6_11,BH,6,11,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
I,SC_5_11,SC,5,11,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
I,CC_2_11,CC,2,11,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
I,YO7_4_3,YO7,4,3,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
I,TM2_6_4,TM2,6,4,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,V,1
H,BH_5_10,BH,5,10,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
H,IH_3_10,IH,3,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,SC_8_10,SC,8,10,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
H,CC_2_10,CC,2,10,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
H,WL2_3_3,WL2,3,3,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,NA,0
H,DPR_1_2,DPR,1,2,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
H,BH_2_10,BH,2,10,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
H,YO7_5_5,YO7,5,5,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
H,CC_8_10,CC,8,10,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,NA,0
H,YO8_6_10,YO8,6,10,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
H,BH_1_10,BH,1,10,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
H,IH_5_10,IH,5,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,IH_6_10,IH,6,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,BH_4_10,BH,4,10,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
H,LV1_8_9,LV1,8,9,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,V,1
H,IH_4_10,IH,4,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,WL2_1_3,WL2,1,3,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
H,LV3_5_6,LV3,5,6,High,2353.550747,40.47917,-121.52311,0.3325825215553561,0.5058235448386516,0.37313191896077375,0.4658954937107782,213902.19737702192,333.5507469999998,NA,0
H,YO8_2_6,YO8,2,6,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
H,CC_3_10,CC,3,10,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
H,YO4_2_11,YO4,2,11,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,V,1
H,IH_1_10,IH,1,10,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
H,LVTR1_2_8,LVTR1,2,8,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,V,1
H,LV1_1_9,LV1,1,9,High,2593.416641,40.47471,-121.50486,0.3442912701603746,0.4966899203012213,0.3778205487667237,0.4628628973751416,212682.4805822545,573.4166409999998,NA,0
H,DPR_3_2,DPR,3,2,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
H,DPR_3_14,DPR,3,14,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
I,YO8_2_7,YO8,2,7,High,2590.97836,37.81117,-119.48624,0.4088623847579968,0.3419030914985199,0.41075566453605455,0.4547568497474344,131231.96957091635,570.9783600000001,NA,0
I,SC_4_11,SC,4,11,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
I,TM2_1_10,TM2,1,10,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,NA,0
I,CC_4_11,CC,4,11,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
I,CP2_7_3,CP2,7,3,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
I,IH_5_11,IH,5,11,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
J,TM2_1_11,TM2,1,11,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,B,1
J,SC_7_6,SC,7,6,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
J,CC_1_12,CC,1,12,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
J,CC_2_12,CC,2,12,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
J,FR_4_11,FR,4,11,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,-1233,NA,0
J,DPR_4_4,DPR,4,4,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,NA,0
J,WL2_8_5,WL2,8,5,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
J,CP2_6_7,CP2,6,7,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
J,IH_1_12,IH,1,12,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
J,DPR_1_4,DPR,1,4,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
J,WL1_9_10,WL1,9,10,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
J,CP3_2_3,CP3,2,3,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
I,YO11_6_5,YO11,6,5,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
I,FR_6_8,FR,6,8,Mid,787,40.01362,-121.18498,0.42020367443861306,0.39528242367203975,0.5593677338467359,0.5537173051587237,154693.88589950668,-1233,NA,0
I,WL1_7_13,WL1,7,13,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,NA,0
I,WL2_2_4,WL2,2,4,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
I,CP2_1_9,CP2,1,9,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
I,CP2_4_9,CP2,4,9,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
I,DPR_5_4,DPR,5,4,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
I,YO4_4_3,YO4,4,3,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007,NA,0
I,DPR_3_3,DPR,3,3,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
I,YO7_5_6,YO7,5,6,High,2469.978665,37.80903,-119.56605,0.3658794463964312,0.2923198098407516,0.39223020638191,0.4235359067181392,128036.86977041698,449.9786650000001,V,1
I,SC_6_11,SC,6,11,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,NA,0
I,DPR_1_3,DPR,1,3,Mid,1018.591893,39.22846,-120.81518,0.44604377014039326,0.43268079774606566,0.46754256056110965,0.4574497547442878,66245.65466431515,-1001.408107,V,1
I,WL1_9_4,WL1,9,4,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,V,1
I,SC_2_14,SC,2,14,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
I,BH_3_11,BH,3,11,Low,511.4294422,37.40985,-119.96458,0.2635424813135409,0.2609243489216868,0.7141615872159702,0.6473010342966006,159625.59620443787,-1508.5705578,V,1
I,TM2_2_4,TM2,2,4,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,P,1
I,WL2_8_4,WL2,8,4,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
I,IH_7_11,IH,7,11,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
I,LVTR1_4_6,LVTR1,4,6,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
I,SQ2_2_6,SQ2,2,6,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,V,1
I,YO11_6_4,YO11,6,4,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,NA,0
I,LVTR1_8_16,LVTR1,8,16,High,2741.38982,40.47917,-121.5032,0.3802446836917,0.523015897343951,0.3850068928061699,0.4653493047135006,213037.59230444234,721.3898199999999,NA,0
I,CP3_6_4,CP3,6,4,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
I,WL2_5_4,WL2,5,4,High,2020.115818,38.8263,-120.25242,0.24160936486271645,0.2512423416542824,0.3959884299493191,0.4251656806811333,136.2621716836303,0.1158179999999902,V,1
I,CC_3_11,CC,3,11,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
I,CC_8_11,CC,8,11,Low,313,39.58597,-121.43311,0.39954363432357376,0.3628520203062128,0.6056543656685672,0.5694875331935266,132498.41828627142,-1707,V,1
I,CP2_5_9,CP2,5,9,High,2244.132886,38.66169,-120.13065,0.31372573043884605,0.27186043205580307,0.3865863099171068,0.4367699034245114,21059.954625970597,224.13288599999987,NA,0
I,TM2_7_21,TM2,7,21,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,V,1
J,IH_7_12,IH,7,12,Low,454.1298385,39.09332,-120.92114,0.4276173115614113,0.4171162792166099,0.5512696044386646,0.5297011909121362,65203.39531640123,-1565.8701615,V,1
J,WL1_7_18,WL1,7,18,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,X,0
J,WR_2_11,WR,2,11,Mid,1158,39.34346,-120.80659,0.3856348150917765,0.3999355834993617,0.4181980378714992,0.40746707427357715,74991.7057889629,-862,NA,0
J,TM2_7_4,TM2,7,4,Low,379.1526973,39.59255,-121.55072,0.4104326313610405,0.40374579003782873,0.5715198745682244,0.5402588401134405,140893.43148019144,-1640.8473027,V,1
J,YO11_4_1,YO11,4,1,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,X,0
J,WL1_7_1,WL1,7,1,Mid,1613.837245,38.78608,-120.2143,0.28714113574565586,0.2698928368884988,0.43874550888363106,0.45499905555109305,5460.644397173772,-406.16275500000006,V,1
J,CP3_3_5,CP3,3,5,High,2266.382201,38.70649,-120.08797,0.3140208563118357,0.23861805788165968,0.364092257481025,0.4232769175718225,19415.21628208722,246.3822009999999,NA,0
J,SC_6_12,SC,6,12,Low,421.5178299,38.41167,-120.73583000000001,0.2875182857097167,0.2948552776410517,0.6405277716592315,0.6335281479577306,62498.874631501516,-1598.4821701,V,1
I,WR_2_18,WR,2,18,Mid,1158,39.34346,-120.80659,0.3856348150917765,0.3999355834993617,0.4181980378714992,0.40746707427357715,74991.7057889629,-862,X,0
I,SQ2_6_4,SQ2,6,4,Mid,1934.45122,36.66557,-118.83543,0.26986030471198935,0.21540067180914552,0.42334597099779914,0.42098996360025726,270845.62816314533,-85.54878000000008,NA,0
I,YO11_5_17,YO11,5,17,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032,X,0
