survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,germ,height.cm,long.leaf.cm,Notes
2023-04-03,J1,WL1_1_16,WL1_1,WL1,1,16,NA,NA,NA,NA
2023-04-03,J1,IH_4_6,IH_4,IH,4,6,NA,NA,NA,NA
2023-04-03,J1,WL1_3_12,WL1_3,WL1,3,12,NA,NA,NA,NA
2023-04-03,J1,YO4_1_1,YO4_1,YO4,1,1,NA,NA,NA,NA
2023-04-03,J1,TM2_1_7,TM2_1,TM2,1,7,NA,NA,NA,NA
2023-04-03,J1,SC_6_4,SC_6,SC,6,4,NA,7.1,4.4,Detached
2023-04-03,J1,WL1_4_6,WL1_4,WL1,4,6,NA,NA,NA,NA
2023-04-03,J1,LV3_2_7,LV3_2,LV3,2,7,NA,NA,NA,NA
2023-04-03,J1,YO8_7_10,YO8_7,YO8,7,10,NA,3.4,2.1,NA
2023-04-03,J1,LVTR1_6_2,LVTR1_6,LVTR1,6,2,NA,NA,NA,NA
2023-04-03,J1,WL2_1_13,WL2_1,WL2,1,13,NA,1.3,0.9,NA
2023-04-03,J1,BH_3_11,BH_3,BH,3,11,NA,5.9,7.4,NA
2023-04-03,J1,LV3_1_12,LV3_1,LV3,1,12,NA,2.1,0.7,NA
2023-04-03,J1,BH_7_10,BH_7,BH,7,10,NA,NA,NA,NA
2023-04-03,J1,YO11_3_13,YO11_3,YO11,3,13,NA,NA,NA,NA
2023-04-03,J1,WL1_6_16,WL1_6,WL1,6,16,NA,NA,NA,NA
2023-04-03,J2,WL1_7_22,WL1_7,WL1,7,22,NA,3.4,2.9,NA
2023-04-03,J2,WL1_2_7,WL1_2,WL1,2,7,NA,3.8,2.3,Detached
2023-04-03,J2,WL1_1_27,WL1_1,WL1,1,27,NA,NA,NA,NA
2023-04-03,J2,LVTR1_6_11,LVTR1_6,LVTR1,6,11,NA,2.8,1,NA
2023-04-03,J2,IH_4_15,IH_4,IH,4,15,NA,5.7,6,NA
2023-04-03,J2,SC_6_5,SC_6,SC,6,5,NA,7.2,5.3,NA
2023-04-03,J2,WL1_6_27,WL1_6,WL1,6,27,NA,NA,NA,NA
2023-04-03,J2,SQ2_8_2,SQ2_8,SQ2,8,2,NA,NA,NA,NA
2023-04-03,J2,FR_7_9,FR_7,FR,7,9,NA,NA,NA,NA
2023-04-03,J2,LV3_1_13,LV3_1,LV3,1,13,NA,NA,NA,NA
2023-04-03,J2,YO7_4_12,YO7_4,YO7,4,12,NA,1.7,1.5,Detached
2023-04-03,J2,CC_5_6,CC_5,CC,5,6,NA,NA,NA,NA
2023-04-03,J2,WL2_3_4,WL2_3,WL2,3,4,NA,1.8,1.9,NA
2023-04-03,J2,IH_4_7,IH_4,IH,4,7,NA,7.7,5.7,NA
2023-04-03,J2,TM2_1_10,TM2_1,TM2,1,10,NA,11.2,2.5,NA
2023-04-03,J2,CP2_7_7,CP2_7,CP2,7,7,NA,NA,NA,NA
2023-04-03,J2,SQ1_4_13,SQ1_4,SQ1,4,13,NA,NA,NA,NA
2023-04-03,J2,TM2_4_12,TM2_4,TM2,4,12,NA,21.1,4.5,NA
2023-04-03,J2,FR_4_2,FR_4,FR,4,2,NA,NA,NA,NA
2023-04-03,J2,DPR_2_12,DPR_2,DPR,2,12,NA,NA,NA,NA
2023-04-03,J2,DPR_6_11,DPR_6,DPR,6,11,NA,NA,NA,NA
2023-04-03,J2,BH_3_2,BH_3,BH,3,2,NA,5.8,6.3,NA
2023-04-03,J2,TM2_2_6,TM2_2,TM2,2,6,NA,10.6,1.9,Detached
2023-04-03,J2,FR_2_2,FR_2,FR,2,2,NA,NA,NA,NA
2023-04-03,J2,WL1_1_17,WL1_1,WL1,1,17,NA,NA,NA,NA
2023-04-03,J2,LV3_7_9,LV3_7,LV3,7,9,NA,NA,NA,NA
2023-04-03,J2,LV3_5_6,LV3_5,LV3,5,6,NA,NA,NA,NA
2023-04-03,J2,TM2_6_1,TM2_6,TM2,6,1,NA,NA,NA,NA
2023-04-03,J2,BH_5_31,BH_5,BH,5,31,NA,NA,NA,NA
2023-04-03,J2,WL2_4_8,WL2_4,WL2,4,8,NA,NA,NA,NA
2023-04-03,J2,BH_1_7,BH_1,BH,1,7,NA,4.4,6.7,NA
2023-04-03,J2,SQ1_7_10,SQ1_7,SQ1,7,10,NA,2.6,4.6,NA
2023-04-03,J2,CC_3_9,CC_3,CC,3,9,NA,NA,NA,NA
2023-04-03,J2,WL1_1_10,WL1_1,WL1,1,10,NA,NA,NA,NA
2023-04-03,J2,SQ1_1_5,SQ1_1,SQ1,1,5,NA,NA,NA,NA
2023-04-03,J2,CP2_3_2,CP2_3,CP2,3,2,NA,NA,NA,NA
2023-04-03,J2,CP3_6_13,CP3_6,CP3,6,13,NA,NA,NA,NA
2023-04-03,J2,BH_6_4,BH_6,BH,6,4,NA,NA,NA,NA
2023-04-03,J1,SQ3_6_12,SQ3_6,SQ3,6,12,NA,NA,NA,NA
2023-04-03,J1,CP2_1_6,CP2_1,CP2,1,6,NA,3.6,4.5,NA
2023-04-03,J1,IH_7_8,IH_7,IH,7,8,NA,NA,NA,NA
2023-04-03,J1,BH_6_3,BH_6,BH,6,3,NA,NA,NA,NA
2023-04-03,J1,YO7_5_1,YO7_5,YO7,5,1,NA,NA,NA,NA
2023-04-03,J1,LV3_1_2,LV3_1,LV3,1,2,NA,NA,NA,NA
2023-04-03,J1,IH_5_10,IH_5,IH,5,10,NA,NA,NA,NA
2023-04-03,J1,WL1_7_21,WL1_7,WL1,7,21,NA,NA,NA,NA
2023-04-03,J1,LV3_5_5,LV3_5,LV3,5,5,NA,NA,NA,NA
2023-04-03,J1,FR_6_2,FR_6,FR,6,2,NA,NA,NA,NA
2023-04-03,J1,WL1_7_7,WL1_7,WL1,7,7,NA,NA,NA,NA
2023-04-03,J1,CP2_8_3,CP2_8,CP2,8,3,NA,NA,NA,NA
2023-04-03,J1,BH_5_30,BH_5,BH,5,30,NA,10.2,9.5,NA
2023-04-03,J1,CC_2_6,CC_2,CC,2,6,NA,NA,NA,NA
2023-04-03,J1,BH_3_1,BH_3,BH,3,1,NA,5.1,9.1,NA
2023-04-03,J1,IH_4_14,IH_4,IH,4,14,NA,NA,NA,NA
2023-04-03,J1,YO8_7_4,YO8_7,YO8,7,4,NA,NA,NA,NA
2023-04-03,J1,CP2_7_12,CP2_7,CP2,7,12,NA,NA,NA,NA
2023-04-03,J1,BH_7_23,BH_7,BH,7,23,NA,NA,NA,NA
2023-04-03,J1,SQ2_7_7,SQ2_7,SQ2,7,7,NA,NA,NA,NA
2023-04-03,J1,TM2_6_7,TM2_6,TM2,6,7,NA,38.4,9.2,NA
2023-04-03,J1,WR_1_6,WR_1,WR,1,6,NA,NA,NA,NA
2023-04-03,J1,WL1_6_10,WL1_6,WL1,6,10,NA,NA,NA,NA
2023-04-03,J1,BH_4_8,BH_4,BH,4,8,NA,NA,NA,NA
2023-04-03,J1,WL1_1_9,WL1_1,WL1,1,9,NA,NA,NA,NA
2023-04-03,J1,CP3_2_7,CP3_2,CP3,2,7,NA,NA,NA,NA
2023-04-03,J1,CC_6_4,CC_6,CC,6,4,NA,NA,NA,NA
2023-04-03,J1,BH_5_5,BH_5,BH,5,5,NA,NA,NA,NA
2023-04-03,J1,WL2_4_6,WL2_4,WL2,4,6,NA,NA,NA,NA
2023-04-03,J1,SQ2_6_10,SQ2_6,SQ2,6,10,NA,NA,NA,NA
2023-04-03,J1,SC_2_2,SC_2,SC,2,2,NA,NA,NA,NA
2023-04-03,J1,LV3_7_8,LV3_7,LV3,7,8,NA,NA,NA,NA
2023-04-03,J1,BH_5_20,BH_5,BH,5,20,NA,10.1,6.6,NA
2023-04-03,J1,LVTR1_7_4,LVTR1_7,LVTR1,7,4,NA,NA,NA,NA
2023-04-03,J1,CP2_3_12,CP2_3,CP2,3,12,NA,NA,NA,NA
2023-04-03,J1,WL1_2_6,WL1_2,WL1,2,6,NA,NA,NA,NA
2023-04-03,J1,DPR_4_8,DPR_4,DPR,4,8,NA,NA,NA,NA
2023-04-03,J2,YO4_4_3,YO4_4,YO4,4,3,NA,NA,NA,NA
2023-04-03,J2,BH_4_9,BH_4,BH,4,9,NA,5.7,5.3,NA
2023-04-03,J2,SQ2_6_11,SQ2_6,SQ2,6,11,NA,NA,NA,NA
2023-04-03,J2,WL1_5_3,WL1_5,WL1,5,3,NA,NA,NA,NA
2023-04-03,J2,WL2_5_4,WL2_5,WL2,5,4,NA,NA,NA,NA
2023-04-03,J2,BH_2_5,BH_2,BH,2,5,NA,6.3,6.2,NA
2023-04-03,J2,YO8_7_6,YO8_7,YO8,7,6,NA,NA,NA,NA
2023-04-03,J2,CP2_5_1,CP2_5,CP2,5,1,NA,NA,NA,NA
2023-04-03,J2,YO7_6_10,YO7_6,YO7,6,10,NA,NA,NA,NA
2023-04-03,J2,IH_7_9,IH_7,IH,7,9,NA,5.1,8.2,NA
2023-04-03,J2,SC_4_5,SC_4,SC,4,5,NA,NA,NA,NA
2023-04-03,J2,WL1_6_17,WL1_6,WL1,6,17,NA,NA,NA,NA
2023-04-03,J2,YO11_2_2,YO11_2,YO11,2,2,NA,NA,NA,NA
2023-04-03,J2,SQ2_4_2,SQ2_4,SQ2,4,2,NA,NA,NA,NA
2023-04-03,J2,BH_4_14,BH_4,BH,4,14,NA,9.4,7.8,NA
2023-04-03,J2,WL1_4_7,WL1_4,WL1,4,7,NA,NA,NA,NA
2023-04-03,J2,BH_5_6,BH_5,BH,5,6,NA,NA,NA,NA
2023-04-03,J2,BH_7_14,BH_7,BH,7,14,NA,12.1,9.2,NA
2023-04-03,J2,WR_1_9,WR_1,WR,1,9,NA,NA,NA,NA
2023-04-03,J2,BH_3_12,BH_3,BH,3,12,NA,5.2,6.8,NA
2023-04-03,J2,WL1_6_1,WL1_6,WL1,6,1,NA,NA,NA,NA
2023-04-03,J2,LV3_6_5,LV3_6,LV3,6,5,NA,NA,NA,NA
2023-04-03,J2,LV3_1_3,LV3_1,LV3,1,3,NA,NA,NA,NA
2023-04-03,J2,SQ1_7_18,SQ1_7,SQ1,7,18,NA,NA,NA,NA
2023-04-03,J2,BH_7_11,BH_7,BH,7,11,NA,NA,NA,NA
2023-04-03,J2,SC_5_7,SC_5,SC,5,7,NA,NA,NA,NA
2023-04-03,J2,CC_5_5,CC_5,CC,5,5,NA,8.3,4.9,NA
2023-04-03,J2,BH_5_21,BH_5,BH,5,21,NA,NA,NA,NA
2023-04-03,J2,WL1_7_8,WL1_7,WL1,7,8,NA,NA,NA,NA
2023-04-03,J2,IH_5_11,IH_5,IH,5,11,NA,NA,NA,NA
2023-04-03,J2,LV3_8_4,LV3_8,LV3,8,4,NA,NA,NA,NA
2023-04-03,J2,LV3_2_6,LV3_2,LV3,2,6,NA,NA,NA,NA
2023-04-03,J2,CC_2_3,CC_2,CC,2,3,NA,NA,NA,NA
2023-04-03,J2,SQ3_4_10,SQ3_4,SQ3,4,10,NA,NA,NA,NA
2023-04-03,J2,FR_5_3,FR_5,FR,5,3,NA,NA,NA,NA
2023-04-03,J2,WL1_6_11,WL1_6,WL1,6,11,NA,NA,NA,NA
2023-04-03,J2,BH_7_1,BH_7,BH,7,1,NA,NA,NA,NA
2023-04-03,L1,YO11_7_13,YO11_7,YO11,7,13,NA,NA,NA,NA
2023-04-03,L1,IH_4_8,IH_4,IH,4,8,NA,NA,NA,NA
2023-04-03,L1,SC_5_8,SC_5,SC,5,8,NA,7.9,6.1,NA
2023-04-03,L1,CP2_2_2,CP2_2,CP2,2,2,NA,NA,NA,NA
2023-04-03,L1,BH_2_6,BH_2,BH,2,6,NA,3.9,4.8,NA
2023-04-03,L1,TM2_1_11,TM2_1,TM2,1,11,NA,NA,NA,NA
2023-04-03,L1,WL1_1_28,WL1_1,WL1,1,28,NA,NA,NA,NA
2023-04-03,L1,WL1_1_18,WL1_1,WL1,1,18,NA,NA,NA,NA
2023-04-03,L1,SQ2_5_7,SQ2_5,SQ2,5,7,NA,NA,NA,NA
2023-04-03,L1,CC_4_6,CC_4,CC,4,6,NA,NA,NA,NA
2023-04-03,L1,BH_7_2,BH_7,BH,7,2,NA,NA,NA,NA
2023-04-03,L1,WV_4_4,WV_4,WV,4,4,NA,NA,NA,NA
2023-04-03,L1,DPR_3_7,DPR_3,DPR,3,7,NA,NA,NA,NA
2023-04-03,L1,BH_2_14,BH_2,BH,2,14,NA,3.6,6,NA
2023-04-03,L1,SC_1_9,SC_1,SC,1,9,NA,NA,NA,NA
2023-04-03,L1,CP2_3_8,CP2_3,CP2,3,8,NA,NA,NA,NA
2023-04-03,L1,BH_3_3,BH_3,BH,3,3,NA,NA,NA,NA
2023-04-03,L1,WL2_4_9,WL2_4,WL2,4,9,NA,1.8,0.7,NA
2023-04-03,L1,SC_6_6,SC_6,SC,6,6,NA,NA,NA,NA
2023-04-03,L1,FR_6_12,FR_6,FR,6,12,NA,NA,NA,NA
2023-04-03,L1,SQ1_7_19,SQ1_7,SQ1,7,19,NA,NA,NA,NA
2023-04-03,L1,IH_1_7,IH_1,IH,1,7,NA,NA,NA,NA
2023-04-03,L1,YO7_8_3,YO7_8,YO7,8,3,NA,1.7,2.6,NA
2023-04-03,L1,BH_5_7,BH_5,BH,5,7,NA,NA,NA,NA
2023-04-03,L1,TM2_3_12,TM2_3,TM2,3,12,NA,27.9,8.7,NA
2023-04-03,L1,FR_5_10,FR_5,FR,5,10,NA,NA,NA,NA
2023-04-03,L1,WL1_6_2,WL1_6,WL1,6,2,NA,NA,NA,NA
2023-04-03,L1,WL1_2_8,WL1_2,WL1,2,8,NA,NA,NA,NA
2023-04-03,L1,FR_2_1,FR_2,FR,2,1,NA,NA,NA,NA
2023-04-03,L1,TM2_7_11,TM2_7,TM2,7,11,NA,33.2,8.1,NA
2023-04-03,L1,LV3_2_4,LV3_2,LV3,2,4,NA,NA,NA,NA
2023-04-03,L1,LVTR1_5_12,LVTR1_5,LVTR1,5,12,NA,NA,NA,NA
2023-04-03,L1,DPR_4_11,DPR_4,DPR,4,11,NA,NA,NA,NA
2023-04-03,L1,BH_7_15,BH_7,BH,7,15,NA,NA,NA,NA
2023-04-03,L1,YO11_6_6,YO11_6,YO11,6,6,NA,NA,NA,NA
2023-04-03,L1,TM2_2_5,TM2_2,TM2,2,5,NA,NA,NA,NA
2023-04-03,L1,IH_4_16,IH_4,IH,4,16,NA,NA,NA,NA
2023-04-03,L1,LV3_4_6,LV3_4,LV3,4,6,NA,NA,NA,NA
2023-04-03,L1,WL1_7_23,WL1_7,WL1,7,23,NA,NA,NA,NA
2023-04-03,L2,YO8_6_2,YO8_6,YO8,6,2,NA,NA,NA,NA
2023-04-03,L2,IH_7_1,IH_7,IH,7,1,NA,NA,NA,NA
2023-04-03,L2,CP2_5_10,CP2_5,CP2,5,10,NA,NA,NA,NA
2023-04-03,L2,WL1_1_19,WL1_1,WL1,1,19,NA,NA,NA,NA
2023-04-03,L2,SC_4_7,SC_4,SC,4,7,NA,NA,NA,NA
2023-04-03,L2,IH_1_6,IH_1,IH,1,6,NA,NA,NA,NA
2023-04-03,L2,WL1_6_19,WL1_6,WL1,6,19,NA,NA,NA,NA
2023-04-03,L2,WL1_2_9,WL1_2,WL1,2,9,NA,NA,NA,NA
2023-04-03,L2,CP2_7_6,CP2_7,CP2,7,6,NA,NA,NA,NA
2023-04-03,L2,IH_4_17,IH_4,IH,4,17,NA,NA,NA,NA
2023-04-03,L2,CP2_9_4,CP2_9,CP2,9,4,NA,NA,NA,NA
2023-04-03,L2,WL1_1_2,WL1_1,WL1,1,2,NA,NA,NA,NA
2023-04-03,L2,TM2_1_12,TM2_1,TM2,1,12,NA,36.1,6.3,NA
2023-04-03,L2,YO11_6_9,YO11_6,YO11,6,9,NA,NA,NA,NA
2023-04-03,L2,WL1_7_24,WL1_7,WL1,7,24,NA,NA,NA,NA
2023-04-03,L2,FR_3_13,FR_3,FR,3,13,NA,NA,NA,NA
2023-04-03,L2,CC_5_3,CC_5,CC,5,3,NA,NA,NA,NA
2023-04-03,L2,SQ1_7_20,SQ1_7,SQ1,7,20,NA,NA,NA,NA
2023-04-03,L2,WL1_1_12,WL1_1,WL1,1,12,NA,NA,NA,NA
2023-04-03,L2,SQ2_4_3,SQ2_4,SQ2,4,3,NA,NA,NA,NA
2023-04-03,L2,WL1_6_13,WL1_6,WL1,6,13,NA,NA,NA,NA
2023-04-03,L2,TM2_5_8,TM2_5,TM2,5,8,NA,37.1,6.6,NA
2023-04-03,L2,TM2_4_9,TM2_4,TM2,4,9,NA,28.5,8.2,NA
2023-04-03,L2,SC_5_9,SC_5,SC,5,9,NA,NA,NA,NA
2023-04-03,L2,FR_1_9,FR_1,FR,1,9,NA,NA,NA,NA
2023-04-03,L2,YO4_2_2,YO4_2,YO4,2,2,NA,NA,NA,NA
2023-04-03,L2,WL1_6_3,WL1_6,WL1,6,3,NA,NA,NA,NA
2023-04-03,L2,DPR_6_3,DPR_6,DPR,6,3,NA,NA,NA,NA
2023-04-03,L2,WL1_4_14,WL1_4,WL1,4,14,NA,NA,NA,NA
2023-04-03,L2,BH_3_4,BH_3,BH,3,4,NA,NA,NA,NA
2023-04-03,L2,SQ1_1_7,SQ1_1,SQ1,1,7,NA,NA,NA,NA
2023-04-03,L2,LV3_6_8,LV3_6,LV3,6,8,NA,NA,NA,NA
2023-04-03,L2,LV1_7_2,LV1_7,LV1,7,2,NA,NA,NA,NA
2023-04-03,L2,YO8_7_11,YO8_7,YO8,7,11,NA,NA,NA,NA
2023-04-03,L2,WL2_5_1,WL2_5,WL2,5,1,NA,NA,NA,NA
2023-04-03,L2,SQ1_2_4,SQ1_2,SQ1,2,4,NA,NA,NA,NA
2023-04-03,L2,CC_1_9,CC_1,CC,1,9,NA,NA,NA,NA
2023-04-03,L2,SC_6_8,SC_6,SC,6,8,NA,NA,NA,NA
2023-04-03,L1,SQ3_4_3,SQ3_4,SQ3,4,3,NA,NA,NA,NA
2023-04-03,L1,SQ1_7_11,SQ1_7,SQ1,7,11,NA,NA,NA,NA
2023-04-03,L1,SQ1_5_13,SQ1_5,SQ1,5,13,NA,NA,NA,NA
2023-04-03,L1,BH_4_10,BH_4,BH,4,10,NA,7.1,7.1,NA
2023-04-03,L1,YO7_2_1,YO7_2,YO7,2,1,NA,NA,NA,NA
2023-04-03,L1,WL1_1_11,WL1_1,WL1,1,11,NA,3.8,0.5,NA
2023-04-03,L1,LV3_1_4,LV3_1,LV3,1,4,NA,3.3,2.4,NA
2023-04-03,L1,WL1_6_18,WL1_6,WL1,6,18,NA,NA,NA,NA
2023-04-03,L1,WR_2_2,WR_2,WR,2,2,NA,3.1,3.2,NA
2023-04-03,L1,SC_4_6,SC_4,SC,4,6,NA,NA,NA,NA
2023-04-03,L1,WL1_6_12,WL1_6,WL1,6,12,NA,NA,NA,NA
2023-04-03,L1,WL1_7_9,WL1_7,WL1,7,9,NA,NA,NA,NA
2023-04-03,L1,CP2_10_1,CP2_10,CP2,10,1,NA,NA,NA,NA
2023-04-03,L1,SQ1_7_1,SQ1_7,SQ1,7,1,NA,NA,NA,NA
2023-04-03,L1,WL1_1_1,WL1_1,WL1,1,1,NA,NA,NA,NA
2023-04-03,L1,LV3_8_1,LV3_8,LV3,8,1,NA,NA,NA,NA
2023-04-03,L1,FR_2_10,FR_2,FR,2,10,NA,NA,NA,NA
2023-04-03,L1,IH_7_10,IH_7,IH,7,10,NA,NA,NA,NA
2023-04-03,L1,SQ1_2_9,SQ1_2,SQ1,2,9,NA,NA,NA,NA
2023-04-03,L1,CP2_8_2,CP2_8,CP2,8,2,NA,NA,NA,NA
2023-04-03,L1,BH_3_13,BH_3,BH,3,13,NA,3.6,7.2,NA
2023-04-03,L1,BH_5_22,BH_5,BH,5,22,NA,7.3,7.4,NA
2023-04-03,L1,YO8_7_2,YO8_7,YO8,7,2,NA,NA,NA,NA
2023-04-03,L1,CC_1_1,CC_1,CC,1,1,NA,NA,NA,NA
2023-04-03,L1,WL1_3_3,WL1_3,WL1,3,3,NA,NA,NA,NA
2023-04-03,L1,WL1_4_8,WL1_4,WL1,4,8,NA,NA,NA,NA
2023-04-03,L1,BH_6_5,BH_6,BH,6,5,NA,NA,NA,NA
2023-04-03,L1,DPR_6_13,DPR_6,DPR,6,13,NA,NA,NA,NA
2023-04-03,L1,CC_7_3,CC_7,CC,7,3,NA,6.2,4.3,NA
2023-04-03,L1,CC_5_11,CC_5,CC,5,11,NA,NA,NA,NA
2023-04-03,L1,CP3_9_2,CP3_9,CP3,9,2,NA,NA,NA,NA
2023-04-03,L1,BH_7_12,BH_7,BH,7,12,NA,NA,NA,NA
2023-04-03,L1,WL2_7_3,WL2_7,WL2,7,3,NA,NA,NA,NA
2023-04-03,L1,SQ2_6_12,SQ2_6,SQ2,6,12,NA,NA,NA,NA
2023-04-03,L1,WL1_6_28,WL1_6,WL1,6,28,NA,NA,NA,NA
2023-04-03,L1,LV3_7_10,LV3_7,LV3,7,10,NA,NA,NA,NA
2023-04-03,L1,LV3_5_8,LV3_5,LV3,5,8,NA,NA,NA,NA
2023-04-03,L1,SQ1_1_6,SQ1_1,SQ1,1,6,NA,NA,NA,NA
2023-04-03,L1,CC_3_8,CC_3,CC,3,8,NA,NA,NA,NA
2023-04-03,L2,LV3_3_3,LV3_3,LV3,3,3,NA,NA,NA,NA
2023-04-03,L2,CC_6_10,CC_6,CC,6,10,NA,NA,NA,NA
2023-04-03,L2,LV3_8_3,LV3_8,LV3,8,3,NA,NA,NA,NA
2023-04-03,L2,BH_5_23,BH_5,BH,5,23,NA,NA,NA,NA
2023-04-03,L2,FR_7_11,FR_7,FR,7,11,NA,NA,NA,NA
2023-04-03,L2,WR_1_7,WR_1,WR,1,7,NA,NA,NA,NA
2023-04-03,L2,LVTR1_7_2,LVTR1_7,LVTR1,7,2,NA,NA,NA,NA
2023-04-03,L2,SQ3_3_3,SQ3_3,SQ3,3,3,NA,NA,NA,NA
2023-04-03,L2,WL1_4_9,WL1_4,WL1,4,9,NA,NA,NA,NA
2023-04-03,L2,BH_6_6,BH_6,BH,6,6,NA,NA,NA,NA
2023-04-03,L2,BH_2_7,BH_2,BH,2,7,NA,7.1,6.9,NA
2023-04-03,L2,LVTR1_1_11,LVTR1_1,LVTR1,1,11,NA,NA,NA,NA
2023-04-03,L2,BH_3_14,BH_3,BH,3,14,NA,4.1,5.9,NA
2023-04-03,L2,BH_4_11,BH_4,BH,4,11,NA,4.3,3.6,NA
2023-04-03,L2,TM2_3_4,TM2_3,TM2,3,4,NA,39.5,6.3,NA
2023-04-03,L2,SC_1_8,SC_1,SC,1,8,NA,NA,NA,NA
2023-04-03,L2,LV3_5_9,LV3_5,LV3,5,9,NA,NA,NA,NA
2023-04-03,L2,CP2_1_1,CP2_1,CP2,1,1,NA,NA,NA,NA
2023-04-03,L2,CC_2_7,CC_2,CC,2,7,NA,NA,NA,NA
2023-04-03,L2,DPR_2_2,DPR_2,DPR,2,2,NA,NA,NA,NA
2023-04-03,L2,BH_5_8,BH_5,BH,5,8,NA,NA,NA,NA
2023-04-03,L2,WL1_7_14,WL1_7,WL1,7,14,NA,NA,NA,NA
2023-04-03,L2,WL1_7_10,WL1_7,WL1,7,10,NA,NA,NA,NA
2023-04-03,L2,LV3_1_5,LV3_1,LV3,1,5,NA,NA,NA,NA
2023-04-03,L2,WL1_3_5,WL1_3,WL1,3,5,NA,NA,NA,NA
2023-04-03,L2,SQ1_6_2,SQ1_6,SQ1,6,2,NA,NA,NA,NA
2023-04-03,L2,BH_7_16,BH_7,BH,7,16,NA,NA,NA,NA
2023-04-03,L2,SQ1_7_2,SQ1_7,SQ1,7,2,NA,NA,NA,NA
2023-04-03,L2,SQ1_7_12,SQ1_7,SQ1,7,12,NA,NA,NA,NA
2023-04-03,L2,LV3_7_11,LV3_7,LV3,7,11,NA,NA,NA,NA
2023-04-03,L2,YO7_4_2,YO7_4,YO7,4,2,NA,0.6,1.8,NA
2023-04-03,L2,IH_7_11,IH_7,IH,7,11,NA,NA,NA,NA
2023-04-03,L2,BH_7_13,BH_7,BH,7,13,NA,6.6,7.2,NA
2023-04-03,L2,FR_4_13,FR_4,FR,4,13,NA,NA,NA,NA
2023-04-03,L2,BH_4_1,BH_4,BH,4,1,NA,5.8,5.6,NA
2023-04-03,L2,BH_7_3,BH_7,BH,7,3,NA,NA,NA,NA
2023-04-03,L2,IH_4_9,IH_4,IH,4,9,NA,NA,NA,NA
2023-04-10,D1,WL2_4_11,WL2_4,WL2,4,11,NA,1.3,NA,no leaves
2023-04-10,D1,CP2_10_4,CP2_10,CP2,10,4,NA,NA,NA,NA
2023-04-10,D1,YO11_4_10,YO11_4,YO11,4,10,NA,NA,NA,NA
2023-04-10,D1,CC_5_12,CC_5,CC,5,12,NA,NA,NA,NA
2023-04-10,D1,FR_3_6,FR_3,FR,3,6,NA,NA,NA,NA
2023-04-10,D1,BH_5_24,BH_5,BH,5,24,NA,NA,NA,NA
2023-04-10,D1,IH_6_12,IH_6,IH,6,12,NA,NA,NA,NA
2023-04-10,D1,CC_3_10,CC_3,CC,3,10,NA,NA,NA,NA
2023-04-10,D1,WL2_1_9,WL2_1,WL2,1,9,NA,NA,NA,NA
2023-04-10,D1,CP2_8_4,CP2_8,CP2,8,4,NA,NA,NA,NA
2023-04-10,D1,LV3_7_12,LV3_7,LV3,7,12,NA,NA,NA,NA
2023-04-10,D1,BH_6_7,BH_6,BH,6,7,NA,NA,NA,NA
2023-04-10,D1,SC_4_8,SC_4,SC,4,8,NA,NA,NA,"4/10-new germ, species ID unconfirmed, height=0.7, length=0.8, herbiv=N; likely not strep"
2023-04-10,D1,LVTR1_2_5,LVTR1_2,LVTR1,2,5,NA,NA,NA,NA
2023-04-10,D1,SQ3_4_4,SQ3_4,SQ3,4,4,NA,NA,NA,NA
2023-04-10,D1,TM2_2_4,TM2_2,TM2,2,4,NA,NA,NA,NA
2023-04-10,D1,WL1_4_10,WL1_4,WL1,4,10,NA,NA,NA,NA
2023-04-10,D1,BH_7_4,BH_7,BH,7,4,NA,NA,NA,NA
2023-04-10,D1,CC_7_4,CC_7,CC,7,4,NA,NA,NA,NA
2023-04-10,D1,TM2_5_9,TM2_5,TM2,5,9,NA,NA,NA,NA
2023-04-10,D1,CP2_5_8,CP2_5,CP2,5,8,NA,NA,NA,NA
2023-04-10,D1,WL1_1_3,WL1_1,WL1,1,3,NA,NA,NA,NA
2023-04-10,D1,WL1_3_6,WL1_3,WL1,3,6,NA,NA,NA,NA
2023-04-10,D1,YO7_4_7,YO7_4,YO7,4,7,NA,NA,NA,NA
2023-04-10,D1,IH_4_18,IH_4,IH,4,18,NA,NA,NA,NA
2023-04-10,D1,WL1_2_14,WL1_2,WL1,2,14,NA,NA,NA,NA
2023-04-10,D1,WL1_7_1,WL1_7,WL1,7,1,NA,NA,NA,NA
2023-04-10,D1,TM2_5_3,TM2_5,TM2,5,3,NA,NA,NA,NA
2023-04-10,D1,DPR_6_4,DPR_6,DPR,6,4,NA,NA,NA,NA
2023-04-10,D1,WL1_7_15,WL1_7,WL1,7,15,NA,NA,NA,NA
2023-04-10,D1,SC_6_10,SC_6,SC,6,10,NA,NA,NA,NA
2023-04-10,D1,IH_4_10,IH_4,IH,4,10,NA,NA,NA,NA
2023-04-10,D1,SQ2_6_2,SQ2_6,SQ2,6,2,NA,NA,NA,NA
2023-04-10,D1,BH_2_8,BH_2,BH,2,8,NA,NA,NA,NA
2023-04-10,D1,BH_4_2,BH_4,BH,4,2,NA,NA,NA,NA
2023-04-10,D1,WL2_5_6,WL2_5,WL2,5,6,NA,NA,NA,NA
2023-04-10,D1,SQ2_5_3,SQ2_5,SQ2,5,3,NA,NA,NA,NA
