BedLoc,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,Site,Garden_Lat,Garden_Long,Garden_Elev,elevation.group,elev_m,Lat,Long,GrwSsn_GD_Recent,GrwSsn_GD_Historical,Wtr_Year_GD_Recent,Wtr_Year_GD_Historical,Geographic_Dist,Elev_Dist
B_52_B,C,YO11_1_11,YO11_1,YO11,1,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_29_C,E,YO11_1_13,YO11_1,YO11,1,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_35_A,G,YO11_1_2,YO11_1,YO11,1,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_49_D,F,YO11_1_1,YO11_1,YO11,1,1,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_27_B,H,YO11_1_3,YO11_1,YO11,1,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_12_D,I,YO11_1_4,YO11_1,YO11,1,4,3.7,1,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_14_B,J,YO11_1_5,YO11_1,YO11,1,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H_25_D,K,YO11_1_6,YO11_1,YO11,1,6,2.7,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_3_C,L,YO11_1_7,YO11_1,YO11,1,7,2.3,3.5,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
J_11_C,M,YO11_1_8,YO11_1,YO11,1,8,3.3,3.5,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H2_32_A,H2,YO11_2_3,YO11_2,YO11,2,3,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
J2_29_C,J2,YO11_2_2,YO11_2,YO11,2,2,3.5,2.2,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
D2_23_A,D2,YO11_3_12,YO11_3,YO11,3,12,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
F1_14_C,F1,YO11_3_3,YO11_3,YO11,3,3,1.9,1.8,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
J1_21_A,J1,YO11_3_13,YO11_3,YO11,3,13,3,1.9,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
B_23_B,C,YO11_3_5,YO11_3,YO11,3,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_16_B,G,YO11_3_4,YO11_3,YO11,3,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_58_B,F,YO11_3_2,YO11_3,YO11,3,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_4_C,H,YO11_3_12,YO11_3,YO11,3,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D1_4_A,D1,YO11_4_10,YO11_4,YO11,4,10,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
A_28_B,A,YO11_4_2,YO11_4,YO11,4,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_57_D,B,YO11_4_13,YO11_4,YO11,4,13,2.4,1.8,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_43_B,E,YO11_4_12,YO11_4,YO11,4,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_8_D,D,YO11_4_7,YO11_4,YO11,4,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_47_C,I,YO11_4_6,YO11_4,YO11,4,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_4_D,J,YO11_4_1,YO11_4,YO11,4,1,1.2,0.7,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_42_A,K,YO11_4_5,YO11_4,YO11,4,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_13_A,L,YO11_4_10,YO11_4,YO11,4,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
K_9_A,M,YO11_4_3,YO11_4,YO11,4,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H1_8_D,H1,YO11_5_13,YO11_5,YO11,5,13,2.6,1.8,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
A_3_B,A,YO11_5_14,YO11_5,YO11,5,14,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_17_B,A,YO11_5_9,YO11_5,YO11,5,9,3.4,2.6,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_54_D,B,YO11_5_10,YO11_5,YO11,5,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_32_D,C,YO11_5_11,YO11_5,YO11,5,11,1.1,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_20_B,E,YO11_5_13,YO11_5,YO11,5,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_51_B,F,YO11_5_1,YO11_5,YO11,5,1,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_6_C,D,YO11_5_12,YO11_5,YO11,5,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_9_C,D,YO11_5_15,YO11_5,YO11,5,15,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_41_A,F,YO11_5_18,YO11_5,YO11,5,18,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_12_C,G,YO11_5_2,YO11_5,YO11,5,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_14_A,H,YO11_5_3,YO11_5,YO11,5,3,1.4,2.2,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_17_A,H,YO11_5_16,YO11_5,YO11,5,16,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_22_A,I,YO11_5_4,YO11_5,YO11,5,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_11_D,I,YO11_5_17,YO11_5,YO11,5,17,2,0.1,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_4_A,J,YO11_5_5,YO11_5,YO11,5,5,2.1,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_32_B,K,YO11_5_6,YO11_5,YO11,5,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_12_D,L,YO11_5_7,YO11_5,YO11,5,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
K_12_A,M,YO11_5_8,YO11_5,YO11,5,8,4.7,2.6,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F2_31_D,F2,YO11_6_7,YO11_6,YO11,6,7,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
J1_9_A,J1,YO11_6_13,YO11_6,YO11,6,13,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
L1_20_B,L1,YO11_6_6,YO11_6,YO11,6,6,NA,NA,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
L2_30_B,L2,YO11_6_9,YO11_6,YO11,6,9,3.2,1.2,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
A_47_B,B,YO11_6_14,YO11_6,YO11,6,14,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_57_B,B,YO11_6_10,YO11_6,YO11,6,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_13_C,A,YO11_6_9,YO11_6,YO11,6,9,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_14_B,D,YO11_6_12,YO11_6,YO11,6,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_43_C,C,YO11_6_11,YO11_6,YO11,6,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_22_C,E,YO11_6_13,YO11_6,YO11,6,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_49_B,F,YO11_6_1,YO11_6,YO11,6,1,2.6,1.5,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_27_D,G,YO11_6_2,YO11_6,YO11,6,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_6_B,H,YO11_6_3,YO11_6,YO11,6,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_10_A,I,YO11_6_5,YO11_6,YO11,6,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_39_B,I,YO11_6_4,YO11_6,YO11,6,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_30_C,K,YO11_6_6,YO11_6,YO11,6,6,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H_29_B,K,YO11_6_16,YO11_6,YO11,6,16,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_7_A,L,YO11_6_7,YO11_6,YO11,6,7,4.5,1.7,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
J_8_D,M,YO11_6_8,YO11_6,YO11,6,8,2.3,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
K_7_D,M,YO11_6_15,YO11_6,YO11,6,15,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D2_29_B,D2,YO11_7_2,YO11_7,YO11,7,2,1,1.1,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
H2_31_D,H2,YO11_7_1,YO11_7,YO11,7,1,2.7,1.3,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
L1_3_A,L1,YO11_7_13,YO11_7,YO11,7,13,1.6,0.9,UCD,38.5325,-121.783,16,High,2872.295032,37.93844,-119.23157,0.5356392895122849,0.555868657222044,0.5788534126485474,0.5830731335805268,232678.8656564738,2856.295032
A_15_B,A,YO11_7_9,YO11_7,YO11,7,9,3.8,3.5,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_57_A,B,YO11_7_10,YO11_7,YO11,7,10,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_13_A,D,YO11_7_12,YO11_7,YO11,7,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_34_B,C,YO11_7_11,YO11_7,YO11,7,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_49_C,E,YO11_7_13,YO11_7,YO11,7,13,2.3,1,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_4_B,G,YO11_7_14,YO11_7,YO11,7,14,0.4,0.7,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_37_B,F,YO11_7_2,YO11_7,YO11,7,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_48_D,F,YO11_7_1,YO11_7,YO11,7,1,3.1,0.4,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_16_C,H,YO11_7_3,YO11_7,YO11,7,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_25_A,I,YO11_7_4,YO11_7,YO11,7,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_4_B,J,YO11_7_5,YO11_7,YO11,7,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H_21_D,K,YO11_7_6,YO11_7,YO11,7,6,1.1,3.9,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_19_A,M,YO11_7_8,YO11_7,YO11,7,8,2.7,2.5,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_6_C,L,YO11_7_7,YO11_7,YO11,7,7,0.8,2.3,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_19_B,A,YO11_8_9,YO11_8,YO11,8,9,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
A_52_C,B,YO11_8_10,YO11_8,YO11,8,10,2.3,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_12_B,D,YO11_8_12,YO11_8,YO11,8,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_45_B,C,YO11_8_17,YO11_8,YO11,8,17,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
B_51_A,C,YO11_8_11,YO11_8,YO11,8,11,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_50_B,F,YO11_8_1,YO11_8,YO11,8,1,6,1.4,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_25_C,E,YO11_8_13,YO11_8,YO11,8,13,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
C_40_D,E,YO11_8_16,YO11_8,YO11,8,16,3.8,0.7,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
D_3_A,G,YO11_8_2,YO11_8,YO11,8,2,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
E_5_B,H,YO11_8_3,YO11_8,YO11,8,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_2_D,J,YO11_8_14,YO11_8,YO11,8,14,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F_22_C,I,YO11_8_4,YO11_8,YO11,8,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_19_D,J,YO11_8_5,YO11_8,YO11,8,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
G_43_C,K,YO11_8_6,YO11_8,YO11,8,6,1,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
H_9_C,L,YO11_8_7,YO11_8,YO11,8,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
I_9_D,L,YO11_8_15,YO11_8,YO11,8,15,NA,NA,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
K_5_B,M,YO11_8_8,YO11_8,YO11,8,8,5.3,4.6,WL2,38.82599,-120.2509,2020,High,2872.295032,37.93844,-119.23157,0.35954672553077305,0.4147933593020768,0.460541626299666,0.555764433138979,132940.11264834137,852.295032
F1_5_D,F1,YO4_1_13,YO4_1,YO4,1,13,NA,NA,UCD,38.5325,-121.783,16,High,2157.57391,37.76378,-119.77244,0.3062701994365265,0.2971478762070243,0.5396813988188448,0.5254462686863665,195704.61676043697,2141.57391
J1_15_B,J1,YO4_1_1,YO4_1,YO4,1,1,2,1.5,UCD,38.5325,-121.783,16,High,2157.57391,37.76378,-119.77244,0.3062701994365265,0.2971478762070243,0.5396813988188448,0.5254462686863665,195704.61676043697,2141.57391
A_25_A,A,YO4_1_13,YO4_1,YO4,1,13,5.2,3.4,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
B_33_D,C,YO4_1_1,YO4_1,YO4,1,1,2.3,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
C_6_B,D,YO4_1_3,YO4_1,YO4,1,3,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
E_7_A,H,YO4_1_2,YO4_1,YO4,1,2,4.6,2.3,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
G_29_A,K,YO4_1_12,YO4_1,YO4,1,12,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
L2_36_B,L2,YO4_2_2,YO4_2,YO4,2,2,3,2.5,UCD,38.5325,-121.783,16,High,2157.57391,37.76378,-119.77244,0.3062701994365265,0.2971478762070243,0.5396813988188448,0.5254462686863665,195704.61676043697,2141.57391
A_16_C,A,YO4_2_4,YO4_2,YO4,2,4,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
A_45_C,B,YO4_2_5,YO4_2,YO4,2,5,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
B_48_A,C,YO4_2_15,YO4_2,YO4,2,15,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
B_19_C,D,YO4_2_7,YO4_2,YO4,2,7,NA,NA,WL2,38.82599,-120.2509,2020,High,2157.57391,37.76378,-119.77244,0.21645987797740815,0.22223656475407264,0.411013747677589,0.4127448102575633,125415.44368255768,137.57391000000007
