TIMESTAMP,RECORD,BattV_Max,PTemp_C_Max,SlrW_Avg,SlrW_Max,SlrW_Min,SlrW_Std,Raw_mV_Avg,Raw_mV_Max,Raw_mV_Min,Raw_mV_Std,CS320_Temp_Avg,CS320_Temp_Max,CS320_Temp_Min,CS320_Temp_Std,CS320_X_Avg,CS320_X_Max,CS320_X_Min,CS320_X_Std,CS320_Y_Avg,CS320_Y_Max,CS320_Y_Min,CS320_Y_Std,CS320_Z_Avg,CS320_Z_Max,CS320_Z_Min,CS320_Z_Std,SlrMJ_Tot,AirTC_Avg,AirTC_Max,AirTC_Min,AirTC_Std,RH_Max,RH_Min,WS_ms_Avg,WS_ms_Max,WS_ms_Min,WS_ms_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,Rain_mm_Tot,VWC_5cm_Avg,VWC_5cm_Max,VWC_5cm_Min,VWC_5cm_Std,Ka_5cm_Avg,Ka_5cm_Max,Ka_5cm_Min,Ka_5cm_Std,T_5cm_Avg,T_5cm_Max,T_5cm_Min,T_5cm_Std,BulkEC_5cm_Avg,BulkEC_5cm_Max,BulkEC_5cm_Min,BulkEC_5cm_Std,VWC_10cm_Avg,VWC_10cm_Max,VWC_10cm_Min,VWC_10cm_Std,Ka_10cm_Avg,Ka_10cm_Max,Ka_10cm_Min,Ka_10cm_Std,T_10cm_Avg,T_10cm_Max,T_10cm_Min,T_10cm_Std,BulkEC_10cm_Avg,BulkEC_10cm_Max,BulkEC_10cm_Min,BulkEC_10cm_Std,VWC_20cm_Avg,VWC_20cm_Max,VWC_20cm_Min,VWC_20cm_Std,Ka_20cm_Avg,Ka_20cm_Max,Ka_20cm_Min,Ka_20cm_Std,T_20cm_Avg,T_20cm_Max,T_20cm_Min,T_20cm_Std,BulkEC_20cm_Avg,BulkEC_20cm_Max,BulkEC_20cm_Min,BulkEC_20cm_Std,VWC_30cm_Avg,VWC_30cm_Max,VWC_30cm_Min,VWC_30cm_Std,Ka_30cm_Avg,Ka_30cm_Max,Ka_30cm_Min,Ka_30cm_Std,T_30cm_Avg,T_30cm_Max,T_30cm_Min,T_30cm_Std,BulkEC_30cm_Avg,BulkEC_30cm_Max,BulkEC_30cm_Min,BulkEC_30cm_Std,VWC_40cm_Avg,VWC_40cm_Max,VWC_40cm_Min,VWC_40cm_Std,Ka_40cm_Avg,Ka_40cm_Max,Ka_40cm_Min,Ka_40cm_Std,T_40cm_Avg,T_40cm_Max,T_40cm_Min,T_40cm_Std,BulkEC_40cm_Avg,BulkEC_40cm_Max,BulkEC_40cm_Min,BulkEC_40cm_Std,VWC_50cm_Avg,VWC_50cm_Max,VWC_50cm_Min,VWC_50cm_Std,Ka_50cm_Avg,Ka_50cm_Max,Ka_50cm_Min,Ka_50cm_Std,T_50cm_Avg,T_50cm_Max,T_50cm_Min,T_50cm_Std,BulkEC_50cm_Avg,BulkEC_50cm_Max,BulkEC_50cm_Min,BulkEC_50cm_Std
7/22/23 12:00,100,13.31,33.71,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,34.47,38.17,34.44,0.339,0,0,0,0,0,0,0,0,0,0,0,0,37.09,38.16,37.08,0.098,0,0,0,0,0,0,0,0,0,0,0,0,1.356,1.361,0.817,0.049,0,0,0,0,0,0,0,0,0,0,0,0,881,975,881,8.56,34.49,38.14,34.46,0.335,37.09,38.18,37.08,0.1,1.356,1.361,0.817,0.049,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 12:30,101,13.3,34.72,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,38.17,38.17,38.17,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16,38.16,38.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0.817,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,975,975,975,0,38.14,38.14,38.14,0,38.18,38.18,38.18,0,0.817,0.817,0.817,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 13:00,102,13.31,35.08,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,38.18,39.81,38.17,0.149,0,0,0,0,0,0,0,0,0,0,0,0,38.15,38.16,37.43,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0.82,1.148,0.817,0.03,0,0,0,0,0,0,0,0,0,0,0,0,975,1019,975,3.989,38.16,39.86,38.14,0.156,38.17,38.18,37.39,0.071,0.818,0.988,0.817,0.016,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 13:30,103,13.31,35.07,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,39.81,39.81,39.81,0,0,0,0,0,0,0,0,0,0,0,0,0,37.43,37.43,37.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,1.148,1.148,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,1019,1019,0,39.86,39.86,39.86,0,37.39,37.39,37.39,0,0.988,0.988,0.988,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 14:00,104,13.32,34.86,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,39.81,39.81,39.06,0.068,0,0,0,0,0,0,0,0,0,0,0,0,37.43,38.07,37.43,0.059,0,0,0,0,0,0,0,0,0,0,0,0,1.143,1.148,0.583,0.051,0,0,0,0,0,0,0,0,0,0,0,0,1018,1019,999,1.803,39.85,39.86,39.08,0.071,37.4,38.1,37.39,0.064,0.985,0.988,0.583,0.037,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 14:30,105,13.32,35.36,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,39.06,39.06,39.06,0,0,0,0,0,0,0,0,0,0,0,0,0,38.07,38.07,38.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,999,999,999,0,39.08,39.08,39.08,0,38.1,38.1,38.1,0,0.583,0.583,0.583,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 15:00,106,13.32,35.94,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,39.04,39.06,35.89,0.288,0,0,0,0,0,0,0,0,0,0,0,0,38.08,39.12,38.07,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0.583,0.583,0.539,0.004,0,0,0,0,0,0,0,0,0,0,0,0,998,999,916,7.547,39.05,39.08,35.83,0.295,38.11,39.13,38.1,0.094,0.583,0.583,0.539,0.004,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 15:30,107,13.32,36.53,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,35.89,35.89,35.89,0,0,0,0,0,0,0,0,0,0,0,0,0,39.12,39.12,39.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0.539,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,916,916,916,0,35.83,35.83,35.83,0,39.13,39.13,39.13,0,0.539,0.539,0.539,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 16:00,108,13.32,36.65,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,35.85,35.89,30.8,0.463,0,0,0,0,0,0,0,0,0,0,0,0,39.11,39.12,37.57,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0.538,0.539,0.394,0.013,0,0,0,0,0,0,0,0,0,0,0,0,915,916,787.8,11.62,35.79,35.83,30.83,0.455,39.12,39.13,37.55,0.144,0.539,0.576,0.539,0.003,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 16:30,109,13.32,36.64,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,30.8,30.8,30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,37.57,37.57,37.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394,0.394,0.394,0,0,0,0,0,0,0,0,0,0,0,0,0,787.8,787.8,787.8,0,30.83,30.83,30.83,0,37.55,37.55,37.55,0,0.576,0.576,0.576,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 17:00,110,13.32,36.38,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,30.75,30.8,24.39,0.582,0,0,0,0,0,0,0,0,0,0,0,0,37.56,37.57,36.98,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0.397,0.753,0.394,0.033,0,0,0,0,0,0,0,0,0,0,0,0,786.5,787.8,621.9,15.08,30.78,30.83,24.34,0.59,37.55,37.55,37.02,0.049,0.574,0.576,0.386,0.017,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 17:30,111,13.32,35.97,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,24.39,24.39,24.39,0,0,0,0,0,0,0,0,0,0,0,0,0,36.98,36.98,36.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,0.753,0.753,0,0,0,0,0,0,0,0,0,0,0,0,0,621.9,621.9,621.9,0,24.34,24.34,24.34,0,37.02,37.02,37.02,0,0.386,0.386,0.386,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 18:00,112,13.36,35.39,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,24.21,24.39,2.428,1.997,0,0,0,0,0,0,0,0,0,0,0,0,36.94,36.98,32.03,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.77,2.789,0.753,0.185,0,0,0,0,0,0,0,0,0,0,0,0,617.3,621.9,62.78,50.83,24.15,24.34,2.457,1.989,36.98,37.02,31.99,0.457,0.406,2.789,0.386,0.218,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 18:30,113,13.36,34.13,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,2.428,2.428,2.428,0,0,0,0,0,0,0,0,0,0,0,0,0,32.03,32.03,32.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2.789,2.789,2.789,0,0,0,0,0,0,0,0,0,0,0,0,0,62.78,62.78,62.78,0,2.457,2.457,2.457,0,31.99,31.99,31.99,0,2.789,2.789,2.789,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 19:00,114,13.06,31.53,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,2.42,2.428,1.532,0.081,0,0,0,0,0,0,0,0,0,0,0,0,31.96,32.03,23.53,0.773,0,0,0,0,0,0,0,0,0,0,0,0,2.819,6.365,2.789,0.325,0,0,0,0,0,0,0,0,0,0,0,0,62.58,62.78,38.87,2.173,2.449,2.457,1.521,0.085,31.92,31.99,23.51,0.771,2.819,6.365,2.789,0.325,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 19:30,115,13.01,28.94,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,1.532,1.532,1.532,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53,23.53,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,6.365,6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,38.87,38.87,38.87,0,1.521,1.521,1.521,0,23.51,23.51,23.51,0,6.365,6.365,6.365,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 20:00,116,12.97,26.84,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,1.522,1.532,0.33,0.109,0,0,0,0,0,0,0,0,0,0,0,0,23.49,23.53,18.67,0.442,0,0,0,0,0,0,0,0,0,0,0,0,6.382,8.36,6.365,0.181,0,0,0,0,0,0,0,0,0,0,0,0,38.61,38.87,8.52,2.759,1.511,1.521,0.333,0.108,23.47,23.51,18.72,0.436,6.38,8.22,6.365,0.169,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 20:30,117,12.94,25.05,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67,18.67,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36,8.36,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,8.52,8.52,0,0.333,0.333,0.333,0,18.72,18.72,18.72,0,8.22,8.22,8.22,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 21:00,118,12.92,23.35,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0.327,0.33,-0.04,0.034,0,0,0,0,0,0,0,0,0,0,0,0,18.64,18.67,14.32,0.396,0,0,0,0,0,0,0,0,0,0,0,0,8.37,9.56,8.36,0.109,0,0,0,0,0,0,0,0,0,0,0,0,8.44,8.52,-1.097,0.874,0.33,0.333,-0.043,0.034,18.68,18.72,14.29,0.402,8.23,9.56,8.22,0.122,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 21:30,119,12.91,21.51,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.04,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,14.32,14.32,14.32,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56,9.56,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.097,-1.097,-1.097,0,-0.043,-0.043,-0.043,0,14.29,14.29,14.29,0,9.56,9.56,9.56,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 22:00,120,12.9,19.84,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.04,-0.04,-0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,14.32,11.98,0.212,0,0,0,0,0,0,0,0,0,0,0,0,9.57,10.41,9.56,0.078,0,0,0,0,0,0,0,0,0,0,0,0,-1.097,-1.062,-1.097,0.003,-0.043,-0.042,-0.043,0,14.27,14.29,11.95,0.213,9.57,10.41,9.56,0.078,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 22:30,121,12.88,18.52,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.043,-0.043,-0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,11.98,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41,10.41,10.41,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.062,-1.062,-1.062,0,-0.042,-0.042,-0.042,0,11.95,11.95,11.95,0,10.41,10.41,10.41,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 23:00,122,12.87,17.42,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.043,-0.034,-0.043,0.001,0,0,0,0,0,0,0,0,0,0,0,0,11.97,11.98,10.48,0.136,0,0,0,0,0,0,0,0,0,0,0,0,10.42,10.83,10.41,0.038,0,0,0,0,0,0,0,0,0,0,0,0,-1.06,-0.826,-1.062,0.021,-0.042,-0.032,-0.042,0.001,11.93,11.95,10.49,0.132,10.42,10.83,10.41,0.038,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/22/23 23:30,123,12.85,16.42,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.034,-0.034,-0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,10.48,10.48,10.48,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83,10.83,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.826,-0.826,-0.826,0,-0.032,-0.032,-0.032,0,10.49,10.49,10.49,0,10.83,10.83,10.83,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/23/23 0:00,124,12.84,15.64,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.034,-0.027,-0.034,0.001,0,0,0,0,0,0,0,0,0,0,0,0,10.48,10.48,9.96,0.048,0,0,0,0,0,0,0,0,0,0,0,0,10.83,11.03,10.83,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.825,-0.697,-0.826,0.012,-0.032,-0.027,-0.032,0,10.49,10.49,10.02,0.043,10.83,11.03,10.83,0.018,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/23/23 0:30,125,12.82,15.06,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.027,-0.027,-0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,9.96,9.96,9.96,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,11.03,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.697,-0.697,-0.697,0,-0.027,-0.027,-0.027,0,10.02,10.02,10.02,0,11.03,11.03,11.03,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/23/23 1:00,126,12.81,14.63,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.027,-0.01,-0.027,0.002,0,0,0,0,0,0,0,0,0,0,0,0,9.96,10.14,9.96,0.016,0,0,0,0,0,0,0,0,0,0,0,0,11.03,11.03,10.91,0.011,0,0,0,0,0,0,0,0,0,0,0,0,-0.693,-0.202,-0.697,0.045,-0.027,-0.008,-0.027,0.002,10.02,10.12,10.02,0.009,11.03,11.03,10.94,0.008,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/23/23 1:30,127,12.8,14.33,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,10.14,10.14,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91,10.91,10.91,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202,-0.202,-0.202,0,-0.008,-0.008,-0.008,0,10.12,10.12,10.12,0,10.94,10.94,10.94,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
7/23/23 2:00,128,12.79,14.19,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,10.13,10.14,10.08,0.005,0,0,0,0,0,0,0,0,0,0,0,0,10.91,10.99,10.91,0.007,0,0,0,0,0,0,0,0,0,0,0,0,-0.204,-0.202,-0.472,0.025,-0.008,-0.008,-0.018,0.001,10.12,10.12,10.08,0.003,10.94,10.94,10.8,0.013,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
