parent.pop,elevation.group,elev_m,Lat,Long,year,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
BH,Low,511.4294422,37.40985,-119.96458,1896,14.81875,14.000833333333333,616.0521349322195,30.770000000000003,9.316666666666668,14.048333333333334,741.5400000000001,119.39519020135967,94.81,325.63
BH,Low,511.4294422,37.40985,-119.96458,1897,14.449166666666667,13.83,707.176326004064,32.79,6.626666666666666,19.733333333333334,508.69,107.77712727092867,18.3,286.11
BH,Low,511.4294422,37.40985,-119.96458,1898,14.526666666666667,14.68,699.9802378162782,35.67,6.68,19.748333333333335,275.81,94.31162241702424,22.6,147.82999999999998
BH,Low,511.4294422,37.40985,-119.96458,1899,14.879583333333333,15.2275,649.3694654443764,34.449999999999996,11.671666666666667,19.416666666666668,688.21,109.02531010621755,19.71,232
BH,Low,511.4294422,37.40985,-119.96458,1900,14.980416666666667,15.010833333333332,597.4646607401424,34.5,13.670000000000002,17.248333333333335,494.03000000000003,95.77693590027675,66.22,146.86
BH,Low,511.4294422,37.40985,-119.96458,1901,15.284583333333334,15.439166666666667,648.1498304030597,34.18,7.766666666666666,18.738333333333333,569.59,104.34153938733881,89.85,326.08
BH,Low,511.4294422,37.40985,-119.96458,1902,14.8675,16.166666666666668,716.065655318891,34.65,7.583333333333333,18.11,523.04,120.73273401158255,38.69,275.84000000000003
BH,Low,511.4294422,37.40985,-119.96458,1903,15.05125,17.079166666666666,698.8012503566375,37.29,12.978333333333333,19.151666666666667,508.49000000000007,141.53761253953022,14.02,211.53
BH,Low,511.4294422,37.40985,-119.96458,1904,15.619583333333333,16.705833333333334,694.7755183030944,37.58,7.6499999999999995,17.703333333333333,758.39,118.00715361284063,131.8,307.66999999999996
BH,Low,511.4294422,37.40985,-119.96458,1905,15.502916666666668,16.8825,672.9462851160672,37.66,12.270000000000001,17.12666666666667,437.83000000000004,106.95070503124565,28.24,183.70999999999998
BH,Low,511.4294422,37.40985,-119.96458,1906,15.605833333333333,16.206666666666667,668.6862572283511,36.56,9.095,16.716666666666665,947.29,119.06531405138021,55.85,509.17
BH,Low,511.4294422,37.40985,-119.96458,1907,15.350833333333334,14.828333333333333,631.4517844306135,33.82,8.491666666666665,16.44666666666667,725.35,145.04444099384958,28.32,354.68
BH,Low,511.4294422,37.40985,-119.96458,1908,15.073333333333332,15.833333333333334,720.5539009972982,37.17,6.821666666666666,20.561666666666667,337.32,92.74109291975745,22.15,183.18
BH,Low,511.4294422,37.40985,-119.96458,1909,14.821666666666667,14.723333333333334,686.6955569091647,33.92,7.355,20.044999999999998,941.39,140.10573691411864,0.19,706.49
BH,Low,511.4294422,37.40985,-119.96458,1910,15.71125,15.544166666666666,685.0622773614355,34.989999999999995,7.19,20.126666666666665,343.49999999999994,110.91951231025703,38.09,173.59
BH,Low,511.4294422,37.40985,-119.96458,1911,14.330833333333333,15.601666666666667,670.1769723307599,36.93,6.489999999999999,14.516666666666666,799.86,170.6997827009285,206.39000000000001,498.87
BH,Low,511.4294422,37.40985,-119.96458,1912,14.08375,15.910833333333333,609.2097386629814,33.6,11.719999999999999,12.65,336.41,118.73521203062651,115.53,77.74
BH,Low,511.4294422,37.40985,-119.96458,1913,14.775833333333333,15.763333333333334,698.0426801660005,35.08,6.658333333333334,17.091666666666665,464.83,101.46953803277144,30.419999999999998,239.41
BH,Low,511.4294422,37.40985,-119.96458,1914,15.1525,15.906666666666666,620.2228521778574,34.53,7.506666666666667,13.915000000000001,639.7099999999999,170.4505252606926,50.15,513.61
BH,Low,511.4294422,37.40985,-119.96458,1915,14.6825,16.025,631.5627263168143,34.080000000000005,7.46,15.626666666666665,591.97,121.13730642063878,35.87,410.75
BH,Low,511.4294422,37.40985,-119.96458,1916,14.08125,16.1875,637.6330565244616,34.4,6.741666666666667,19.000000000000004,754.66,142.11854779722958,24.03,527.36
BH,Low,511.4294422,37.40985,-119.96458,1917,14.930416666666666,17.324166666666667,764.2772420081048,39.93,6.886666666666668,17.19,330.08,173.37323419897874,15.96,235.85000000000002
BH,Low,511.4294422,37.40985,-119.96458,1918,14.831666666666667,15.695,691.836171270907,35.03,11.485,18.641666666666666,637.71,139.49911506574387,216.72,256.53999999999996
BH,Low,511.4294422,37.40985,-119.96458,1919,14.843333333333334,16.335,707.850469999694,35.75,7.294999999999999,13.885,448.11,143.42899575308206,36.8,301.29999999999995
BH,Low,511.4294422,37.40985,-119.96458,1920,14.627916666666668,15.665833333333333,670.6689488974062,33.98,11.698333333333332,18.055,612.9,104.00717650498284,73.77,204.14999999999998
BH,Low,511.4294422,37.40985,-119.96458,1921,15.79125,15.509166666666667,677.3313988467066,34.63,8.136666666666668,19.771666666666665,565.64,140.52129720903906,57.629999999999995,423.44
BH,Low,511.4294422,37.40985,-119.96458,1922,15.100833333333332,14.756666666666666,806.3756127189604,37.48,6.573333333333333,20.28,729.7099999999999,104.65189192339797,12.88,426.83
BH,Low,511.4294422,37.40985,-119.96458,1923,15.118333333333334,15.663333333333334,657.5805285401566,34.24,16.540000000000003,18.26,379.64,142.7587983050022,178.35,156.06
BH,Low,511.4294422,37.40985,-119.96458,1924,15.41375,17.035833333333333,688.1952724006069,37.43,13.391666666666667,19.898333333333333,432,108.85207586726244,15.58,166.64
BH,Low,511.4294422,37.40985,-119.96458,1925,15,15.45,600.7290267969108,34.03,8.726666666666667,18.326666666666668,467.63000000000005,108.95169442691362,84.85,220.93
