parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month
BH,Low,511.4294422,37.40985,-119.96458,1975,47.3975,0,59.0475,3.60375,17.9075,10.755625,14.30375,5.378496495636251,31.07,472.38,108.12848677449696,7.73,21.3,0.77,169.01
BH,Low,511.4294422,37.40985,-119.96458,1976,58.25875,0,27.91375,4.0562499999999995,19.56875,11.8125,15.5125,5.32266917465825,31.49,223.31,106.43731142710816,8.53,21.185,0.21,92.56
BH,Low,511.4294422,37.40985,-119.96458,1977,56.6125,0,53.76125,5.0725,19.096249999999998,12.084375,14.02375,5.398701191358105,31.979999999999997,430.09,109.9166042809805,9.865,15.11,21.16,196.26
BH,Low,511.4294422,37.40985,-119.96458,1978,47.84875,0,109.08125,5.64,18.34,11.99,12.7,5.026705822760213,31.11,872.65,77.83399109542101,9.41,17.54,2.66,226.73
BH,Low,511.4294422,37.40985,-119.96458,1979,52.57375,0,70.62125,5.23625,19.2075,12.221875,13.97125,5.5006349876952525,31.14,564.9700000000001,87.48273601535428,6.515,22.4,0,176.73
BH,Low,511.4294422,37.40985,-119.96458,1980,52.22625,0,73.42375,5.37,19.1225,12.24625,13.7525,3.649803076879627,25.08,587.39,114.80420665149076,9.065,19.34,0,236.09
BH,Low,511.4294422,37.40985,-119.96458,1981,56.45125,0,67.10375,6.862500000000001,20.1925,13.5275,13.33,5.33296085008801,30.04,536.83,77.42459113734687,12.57,24.575,0,129.57
BH,Low,511.4294422,37.40985,-119.96458,1982,38.99875,0.8775,121.98875,5.0525,17.425,11.23875,12.3725,5.193810017703767,27.96,975.91,64.95380945208336,5.635,18.12,14.33,202.88
BH,Low,511.4294422,37.40985,-119.96458,1983,39.97625,0,135.805,5.848750000000001,17.53875,11.69375,11.69,4.673426969885925,26.95,1086.44,63.87574267405133,9.93,20.675,0,240.85
BH,Low,511.4294422,37.40985,-119.96458,1984,47.728750000000005,0,40.136250000000004,5.14375,18.8825,12.013125,13.73875,5.43418737353749,28.84,321.09000000000003,104.098788639249,9.825,19.35,12.99,132.83
BH,Low,511.4294422,37.40985,-119.96458,1985,54.96375,0,51.519999999999996,5.307499999999999,18.35375,11.830625,13.04625,6.242363584813048,31.600000000000005,412.16,95.02608139026223,9.3,16.84,6.31,135.53
BH,Low,511.4294422,37.40985,-119.96458,1986,54.31625,0,67.85125000000001,6.66,20.09375,13.376875,13.43375,4.588006832648418,29.32,542.8100000000001,146.698935398537,10.095,22.33,0,287.77
BH,Low,511.4294422,37.40985,-119.96458,1987,57.58,0,50.941250000000004,5.6175,19.265,12.44125,13.6475,6.042899463715362,31.68,407.53,82.08083945569331,8.99,22.79,1.04,109.04
BH,Low,511.4294422,37.40985,-119.96458,1988,49.36875,0,55.385,5.1725,19.37375,12.273125,14.20125,4.678995571014299,28.91,443.0799999999999,72.45823524692669,11.04,20.945,1.84,99.27
BH,Low,511.4294422,37.40985,-119.96458,1989,54.963750000000005,0,33.1325,5.19125,19.35125,12.27125,14.16,5.641821356112377,31.6,265.06000000000006,120.20163648449062,11.3,7.225,0.85,125
BH,Low,511.4294422,37.40985,-119.96458,1990,49.08625,0,43.2325,4.7124999999999995,18.884999999999998,11.79875,14.1725,5.684165820191084,31.86,345.86,65.70612439747052,7.285,21.39,0,88.22
BH,Low,511.4294422,37.40985,-119.96458,1991,54.3475,0,59.62625,5.04,18.6075,11.82375,13.5675,4.2968399933638945,27.98,477.00999999999993,175.44750024092812,7.9,15.225,4.49,318.76
BH,Low,511.4294422,37.40985,-119.96458,1992,55.73125,0,58.747499999999995,6.58875,19.5925,13.090625,13.00375,6.0939052910616,29.5,469.98,121.63308949806158,10.65,21.08,1.77,174.93
BH,Low,511.4294422,37.40985,-119.96458,1993,45.683749999999996,0,83.475,5.602500000000001,18.833750000000002,12.218125,13.23125,4.759373411265094,27.51,667.8,110.8807760522647,6.98,12.919999999999998,33.56,288.94
CC,Low,313,39.58597,-121.43311,1964,39.055,0,114.52875,5.7625,18.6875,12.225,12.925,4.581336361493539,26.62,916.23,110.77895533053176,9.19,10.23,25.9,378.83
CC,Low,313,39.58597,-121.43311,1965,42.68625,0,106.575,6.195,18.415,12.305,12.22,4.941182623045389,27.59,852.5999999999999,91.14066550222633,7.57,20.244999999999997,1.96,257.82
CC,Low,313,39.58597,-121.43311,1966,47.8725,0,103.00375,6.74,19.740000000000002,13.24,13,5.9779834153571985,29.42,824.0300000000001,97.78133536163163,12.21,22.675,1.1,291.11
CC,Low,313,39.58597,-121.43311,1967,35.0225,0,130.4125,5.6775,18.32,11.99875,12.6425,5.110231858033169,27.92,1043.3,84.13070567783322,8.035,18.205,51.28,353.27
CC,Low,313,39.58597,-121.43311,1968,47.035,0,112.45875,6.0175,19.4775,12.7475,13.46,5.646276269745018,32,899.6700000000001,80.03228676041003,5.984999999999999,23.135,9.69,232.97
CC,Low,313,39.58597,-121.43311,1969,45.2675,2.67875,157.09125,6.00125,18.6725,12.336875,12.67125,5.363456999188384,26.59,1256.73,102.81898842224358,6.125,19.380000000000003,14.41,415.36
CC,Low,313,39.58597,-121.43311,1970,39.4225,0,155.70374999999999,6.89625,19.2,13.048125,12.30375,5.183154677483037,27.83,1245.63,103.92945189508822,9.285,19.065,23.79,456.52
CC,Low,313,39.58597,-121.43311,1971,45.894999999999996,0,75.4575,4.90625,17.93,11.418125,13.02375,4.8037202380030415,28.08,603.66,86.98888178543784,5.49,8.59,10.48,185.79
CC,Low,313,39.58597,-121.43311,1972,46.96125,0,82.03125,5.9875,18.62625,12.306875000000002,12.63875,6.207514419464296,31.88,656.2499999999999,79.09274312940451,9.415,22.835,10.15,205.88
CC,Low,313,39.58597,-121.43311,1973,45.82875,0.8875,169.3825,7.035,18.70125,12.868125,11.66625,6.238184223851864,30.479999999999997,1355.0600000000002,91.53125717278886,9.825,23.635,4.89,383.86
CC,Low,313,39.58597,-121.43311,1974,41.5325,0,103.28,6.0625,18.455,12.25875,12.3925,5.489106582261686,29,826.2400000000001,94.1039052306258,11.09,18.065,7.92,294.79
CC,Low,313,39.58597,-121.43311,1975,40.761250000000004,0,101.94875,5.5112499999999995,18.02,11.765625,12.50875,5.4000869288638045,29.2,815.59,110.10503367428949,8.365,22.015,5.34,322.39
CC,Low,313,39.58597,-121.43311,1976,47.6775,0,31.119999999999997,5.705,20.09625,12.900625,14.39125,4.919102297240248,29.09,248.96,84.36348141942722,9.925,19.395,3.08,75.99
CC,Low,313,39.58597,-121.43311,1977,46.33,0,69.57,6.62,19.425,13.0225,12.805,5.506587613291661,31.72,556.5600000000001,94.1772107881652,9.635,24.450000000000003,0.14,214.44
CC,Low,313,39.58597,-121.43311,1978,41.1775,0,132.9925,6.815,18.39625,12.605625,11.58125,5.124316984103484,29.32,1063.94,91.62131117884228,9.39,21.62,4.2,373.14
CC,Low,313,39.58597,-121.43311,1979,45.12375,0,118.04375,6.3575,18.8725,12.615,12.515,5.380112186828183,29.77,944.35,69.21244123892485,8.255,22.424999999999997,0.12,230.49
CC,Low,313,39.58597,-121.43311,1980,46.58375,0,109.1,6.8725,19.00375,12.938125,12.13125,3.7813932971666864,23.119999999999997,872.7999999999998,97.5985664867427,10.95,19.5,13.86,281.71
CC,Low,313,39.58597,-121.43311,1981,47.322500000000005,0,141.45499999999998,8.10875,19.6625,13.885625,11.55375,5.496579740100722,28.85,1131.64,89.27689576267888,12.63,24.62,0.05,347.21
CC,Low,313,39.58597,-121.43311,1982,33.785,0,145.48000000000002,6.1987499999999995,17.705,11.951875,11.50625,5.413169085994953,27.08,1163.84,61.336181407398485,9.32,19.645,22.25,236.06
CC,Low,313,39.58597,-121.43311,1983,40.1625,0,225.04125,6.86625,17.66875,12.2675,10.8025,4.823986199932879,26.69,1800.33,68.37621505458064,10.52,21.415,12.88,398.09
CC,Low,313,39.58597,-121.43311,1984,45.1475,0,77.36625000000001,6.23625,18.9875,12.611875,12.75125,5.348090405195377,27.889999999999997,618.9300000000001,103.34732413811024,9.62,19.52,16.25,249.65
CC,Low,313,39.58597,-121.43311,1985,47.13125,0,66.52374999999999,5.6850000000000005,18.94,12.3125,13.255,6.2113605594909735,32.160000000000004,532.1899999999999,99.76147990829188,8.77,17.1,1.01,180.48
CC,Low,313,39.58597,-121.43311,1986,45.73875,0,128.4,7.2375,20.0625,13.65,12.825,4.593529610845486,28.25,1027.2,112.21298574669876,11.005,22.45,1.17,437.59
CC,Low,313,39.58597,-121.43311,1987,47.6475,0,106.7,6.84875,19.66375,13.25625,12.815,6.091329757473791,30.61,853.6000000000001,93.84551677314946,7.53,23.08,0,279.75
CC,Low,313,39.58597,-121.43311,1988,32.4575,0,94.98875,6.345,19.46375,12.904375,13.11875,4.363744654618816,26.86,759.91,91.93555326838704,10.68,11.735,19.31,264.32
CC,Low,313,39.58597,-121.43311,1989,45.841249999999995,0,74.84625,6.33,19.4975,12.91375,13.1675,5.366137710548569,28.31,598.7700000000001,152.87339672812408,11.36,8.36,11.53,354.38
CC,Low,313,39.58597,-121.43311,1990,39.91625,0,82.4225,5.608750000000001,19.105,12.356875,13.49625,5.498627710295413,29.99,659.38,85.42627176093673,7.66,20.925,1.9,209.83
CC,Low,313,39.58597,-121.43311,1991,37.67125,0,100.42375,5.828749999999999,18.835,12.331875,13.00625,4.211133998529544,26.56,803.39,141.87788395174385,8.265,20.22,25.46,447.95
CC,Low,313,39.58597,-121.43311,1992,39.79,0,105.9325,7.50125,19.8875,13.694375,12.38625,5.859174391803969,28.4,847.46,96.19475170501464,11.485,21.485,40.09,276.17
CC,Low,313,39.58597,-121.43311,1993,28.80375,0,149.84375,6.79125,18.475,12.633125,11.68375,4.960513321291889,26.32,1198.7500000000002,83.60997795200653,7.22,21.32,41.42,411.29
CP2,High,2244.132886,38.66169,-120.13065,1964,78.206,42.007999999999996,65.664,3.146,18.14,10.643,14.994,6.390878851926393,28.76,328.32000000000005,167.40848382980982,-0.14000000000000012,15.11,9.8,262.85
CP2,High,2244.132886,38.66169,-120.13065,1965,72.954,31.198,107.354,2.484,17.374,9.929,14.89,4.870140398386888,25.82,536.77,123.98877429600952,1.875,14.23,16.37,328.02
CP2,High,2244.132886,38.66169,-120.13065,1966,87.352,11.918000000000001,58.59400000000001,3.966,18.592,11.279,14.626,5.33534605250681,27.01,292.97,202.03151742217491,3.25,8.834999999999999,9.61,273.86
CP2,High,2244.132886,38.66169,-120.13065,1967,80.262,0,51.705999999999996,4.768,18.564,11.666,13.796,4.856072744512792,24.78,258.53,68.44742716000157,4.785,15.7,49.34,104.97
CP2,High,2244.132886,38.66169,-120.13065,1968,80.386,15.59,73.562,3.576,16.86,10.218,13.284,5.381536258355973,26.36,367.81000000000006,120.83710837952954,2.16,16.11,2.9,224.01
CP2,High,2244.132886,38.66169,-120.13065,1969,85.374,0,50.510000000000005,3.762,17.608,10.685,13.846,5.550141890078126,26.25,252.55,110.81481088739535,5.265000000000001,15.56,0,124.24
CP2,High,2244.132886,38.66169,-120.13065,1970,85.82000000000001,25.247999999999998,82.296,3.758,17.47,10.614,13.712,5.791625851175126,25.89,411.48,187.5729540713289,2.865,16.105,0,359
CP2,High,2244.132886,38.66169,-120.13065,1971,71.68,17.402,57.794,2.7940000000000005,16.722,9.758,13.928,6.315118367853448,27.75,288.96999999999997,137.62914155811612,1.515,15.095,13.37,201.28
CP2,High,2244.132886,38.66169,-120.13065,1972,82.3,20.744,66.648,2.8500000000000005,16.316000000000003,9.583,13.466,6.485143213530446,28.48,333.24,106.42943541033264,0.7350000000000003,16.105,0.06,179.46
CP2,High,2244.132886,38.66169,-120.13065,1973,77.69200000000001,73.054,126.048,2.8680000000000003,16.962,9.915,14.094,6.279784032910686,27.83,630.24,143.00721702404164,0.125,15.29,10.84,442.62
CP2,High,2244.132886,38.66169,-120.13065,1974,73.532,0,54.618,3.628,18.632,11.13,15.004,5.372285360998614,26.93,273.09,76.28912005545926,14.47,14.62,19.05,96.51
CP2,High,2244.132886,38.66169,-120.13065,1975,78.392,0.89,79.66,3.04,16.904,9.972,13.864,5.975107321211897,26.63,398.3,115.13410736729384,5.58,15.07,1.5,235.43
CP2,High,2244.132886,38.66169,-120.13065,1976,70.318,0,49.796,3.4459999999999997,18.002,10.724,14.556,3.660326829669722,24.34,248.98,43.990461948440675,11.63,8.504999999999999,32.83,87.32
CP2,High,2244.132886,38.66169,-120.13065,1977,86.672,0,41.732000000000006,4.1,18.878,11.489,14.778,5.2573096732073905,27.2,208.66000000000005,144.1442563746878,3.68,16.58,3.36,149.86
CP2,High,2244.132886,38.66169,-120.13065,1978,84.246,8.144,50.716,3.2760000000000002,17.638,10.457,14.362,5.890368833952589,27.99,253.58,123.64357650298926,10.48,10.55,9.37,136.5
CP2,High,2244.132886,38.66169,-120.13065,1979,74.938,8.826,61.352,3.7760000000000002,17.631999999999998,10.704,13.856,5.84741011046771,26.959999999999997,306.76,105.04314960155364,1.535,14.675,35.57,135.87
CP2,High,2244.132886,38.66169,-120.13065,1980,77.3,0,23.48,4.146,17.881999999999998,11.014,13.736,4.634771299643597,24.159999999999997,117.4,53.54581957130085,4.155,14.525,23.85,36.6
CP2,High,2244.132886,38.66169,-120.13065,1981,86.898,32.354,111.14399999999999,4.364,18.150000000000002,11.257,13.786,6.552850143258277,27.31,555.7199999999999,141.76677868243317,2.49,17.330000000000002,0.5,373.24
CP2,High,2244.132886,38.66169,-120.13065,1982,76.99,44.542,138.486,3.402,15.434,9.418,12.032,6.4447736577788355,27.41,692.4300000000001,91.3037611300162,0.08499999999999996,14.6,14.53,289.92
CP2,High,2244.132886,38.66169,-120.13065,1983,76.276,96.35,161.27,3.9859999999999998,15.732000000000001,9.859,11.746,5.657767227449358,24.16,806.3500000000001,144.5873469108993,0.5149999999999999,12.835,47.55,573.34
CP2,High,2244.132886,38.66169,-120.13065,1984,75.11,54.967999999999996,103.94399999999999,4.2860000000000005,16.496,10.391,12.21,7.529810256573534,28.38,519.7199999999999,137.6851584674636,0.2400000000000002,15.995,25.23,348.28
CP2,High,2244.132886,38.66169,-120.13065,1985,81.278,41.245999999999995,95.208,3.9539999999999997,16.372,10.163,12.418,6.95502390362535,29.41,476.04,109.8915869420738,0.08500000000000041,15.685,12,266.44
CP2,High,2244.132886,38.66169,-120.13065,1986,75.50800000000001,0,29.676,3.9779999999999998,17.01,10.494,13.032,5.389894943317541,26.42,148.38,116.15890095323708,8.715,17.48,1.53,89.21
CP2,High,2244.132886,38.66169,-120.13065,1987,89.582,0,27.936,5.394,19.004,12.199,13.61,5.862089431252307,27.84,139.68,120.46387856931082,2.54,17.545,1.7,78.98
CP2,High,2244.132886,38.66169,-120.13065,1988,91.038,28.644,58.346,6.130000000000001,19.605999999999998,12.868,13.476,6.773220799590104,28.63,291.72999999999996,197.11873098359357,1.5550000000000002,12.545,6.68,267.57
CP2,High,2244.132886,38.66169,-120.13065,1989,79.926,0,83.154,4.7379999999999995,17.738,11.238,13,5.218956552798653,25.51,415.77,81.9316760437461,6.85,17.189999999999998,0.06,153.29
CP2,High,2244.132886,38.66169,-120.13065,1990,75.07,0,31.268,5.148,18.516,11.832,13.368,5.31333887494483,26.25,156.34,40.55916799863332,3.47,10.01,21.28,52.67
CP2,High,2244.132886,38.66169,-120.13065,1991,74.34,0,53,5.82,18.902,12.361,13.082,5.392959994288851,25.43,265,96.05832865207138,10.395,15.855,19.92,127.44
CP2,High,2244.132886,38.66169,-120.13065,1992,74.582,0,50.346,5.208,18.214,11.711,13.006,5.701570397706232,27,251.73,88.5346836894107,9.775,13.93,35.68,127.88
CP2,High,2244.132886,38.66169,-120.13065,1993,86.708,0,25.84,3.854,17.966,10.91,14.112,4.964896776369072,25.29,129.20000000000002,130.29423874135838,9.05,14.08,0.94,65.96
CP3,High,2266.382201,38.70649,-120.08797,1964,60.33,44.872,63.422,2.7239999999999998,17.338,10.031,14.614,6.384306344466875,28.479999999999997,317.10999999999996,166.60827678324375,-0.7050000000000001,14.505,11.19,253.22
CP3,High,2266.382201,38.70649,-120.08797,1965,51.174,35.822,106.60600000000001,2,16.582,9.291,14.582,4.84916410322439,25.53,533.0300000000001,121.0580531977958,1.265,9.49,17.88,317.54
CP3,High,2266.382201,38.70649,-120.08797,1966,67.73,16.61,56.996,3.5420000000000003,17.81,10.676,14.268,5.33904883851047,26.729999999999997,284.98,201.3163109732049,2.65,8.195,10.65,265.72
CP3,High,2266.382201,38.70649,-120.08797,1967,59.538000000000004,0,50.81,4.32,17.624,10.972,13.303999999999998,4.837321831344282,24.29,254.05,67.15339172324936,4.15,15.044999999999998,51.97,102.78
CP3,High,2266.382201,38.70649,-120.08797,1968,61.228,19.502000000000002,71.646,3.1919999999999997,15.996,9.594,12.804,5.3728430555898425,26,358.23,119.95288644542646,1.5699999999999998,15.505,3.57,217.07
CP3,High,2266.382201,38.70649,-120.08797,1969,59.774,0,48.462,3.422,16.708000000000002,10.065,13.286,5.522905711670262,25.67,242.31,109.67486305904276,4.585,14.9,0,118.14
CP3,High,2266.382201,38.70649,-120.08797,1970,65.862,30.738,80.57399999999998,3.424,16.566,9.995,13.142,5.829273110774619,25.42,402.86999999999995,187.65940145424105,2.315,15.6,0.01,351.83
CP3,High,2266.382201,38.70649,-120.08797,1971,52.106,20.302,57.206,2.432,15.83,9.131,13.398,6.293849577166585,27.16,286.03000000000003,133.88308384632882,1.0349999999999997,14.49,15.96,195.73
CP3,High,2266.382201,38.70649,-120.08797,1972,61.885999999999996,23.624000000000002,65.97200000000001,2.53,15.484,9.007,12.954,6.52177468178716,28.12,329.86,104.22326314787315,0.20999999999999996,15.59,0.1,173.55
CP3,High,2266.382201,38.70649,-120.08797,1973,58.854,78.612,123.938,2.428,16.178,9.303,13.75,6.293163552618031,27.61,619.6899999999999,140.35382374825656,-0.4750000000000001,14.705,11.03,429.83
CP3,High,2266.382201,38.70649,-120.08797,1974,55.382,0,51.792,3.096,17.823999999999998,10.46,14.728,5.3143967202308104,26.5,258.96000000000004,77.55037989470935,13.855,13.89,17.03,93.84
CP3,High,2266.382201,38.70649,-120.08797,1975,59.838,3.6399999999999997,76.668,2.58,16.066,9.323,13.486,5.977336990667333,26.42,383.34,114.12552127756584,4.85,14.525,1.38,225.22
CP3,High,2266.382201,38.70649,-120.08797,1976,53.33,0,49.082,2.936,17.189999999999998,10.063,14.254,3.689575856382411,24.11,245.41,42.53793521288963,11.03,7.74,35.96,85.45
CP3,High,2266.382201,38.70649,-120.08797,1977,65.28999999999999,0,39.612,3.594,18.066,10.83,14.472,5.257846517349094,26.96,198.06,142.04432904707642,3.1,15.98,3.02,140.8
CP3,High,2266.382201,38.70649,-120.08797,1978,63.85,11.476,48.624,2.754,16.8,9.777,14.046,5.901401952078844,27.8,243.12,120.00695228009684,9.81,9.745,10.89,126.45
CP3,High,2266.382201,38.70649,-120.08797,1979,59.268,11.89,60.24,3.282,16.82,10.051,13.538000000000002,5.857471084008867,26.81,301.2,100.73816883371056,0.9049999999999998,13.98,41.69,129.81
CP3,High,2266.382201,38.70649,-120.08797,1980,60.442,0,23.242,3.662,17.008,10.335,13.346,4.630107990101311,23.85,116.20999999999998,50.56467318119016,3.55,13.91,24.6,35.3
CP3,High,2266.382201,38.70649,-120.08797,1981,67.556,39.458,107.244,3.9399999999999995,17.32,10.63,13.38,6.559187259104591,27.01,536.22,142.3651365918258,1.83,16.759999999999998,1.22,362.25
CP3,High,2266.382201,38.70649,-120.08797,1982,53.082,47.654,133.326,2.986,14.56,8.773,11.574,6.459522621680336,27.05,666.6300000000001,89.42740729540508,-0.5049999999999999,13.985,16.28,275.73
CP3,High,2266.382201,38.70649,-120.08797,1983,56.798,101.726,154.126,3.56,14.81,9.185,11.25,5.624053253659676,23.73,770.6299999999999,142.63254172145832,-0.07499999999999996,12.23,49.88,542.65
CP3,High,2266.382201,38.70649,-120.08797,1984,59.11,58.658,100.45,3.858,15.608,9.733,11.75,7.517927407204728,28.03,502.25,135.98386361980042,-0.30500000000000016,15.395,28.02,333.93
CP3,High,2266.382201,38.70649,-120.08797,1985,60.824,43.618,90.648,3.5799999999999996,15.606,9.593,12.026,6.956610704933833,29.08,453.2399999999999,108.84747973969668,-0.4299999999999997,15.18,13.08,252.6
CP3,High,2266.382201,38.70649,-120.08797,1986,57.455999999999996,0,29.688,3.572,16.166,9.869,12.594,5.456379752180011,26.08,148.44,115.94482428579444,8.03,16.97,1.43,88.39
CP3,High,2266.382201,38.70649,-120.08797,1987,69.65,0,26.66,5.024,18.288,11.656,13.264,5.858428116824512,27.61,133.29999999999998,121.00137532431812,2.0700000000000003,17.075,1.81,76.88
CP3,High,2266.382201,38.70649,-120.08797,1988,70.47,33.43,57.55199999999999,5.686,18.886,12.286,13.2,6.787738393603572,28.46,287.75999999999993,196.52400130201173,0.985,11.92,7.17,263.34
CP3,High,2266.382201,38.70649,-120.08797,1989,59.152,0,79.932,4.262,17.042,10.652,12.78,5.2488458255124995,25.369999999999997,399.66,79.56991474272752,6.1450000000000005,16.674999999999997,0.09,140.66
CP3,High,2266.382201,38.70649,-120.08797,1990,56.386,0,32.18,4.758,17.78,11.269,13.022,5.351661424268168,26.14,160.9,39.24568534233431,2.9000000000000004,9.32,22.45,52.29
CP3,High,2266.382201,38.70649,-120.08797,1991,57.286,0,53.378,5.34,18.098,11.719,12.758,5.406580943627867,25.25,266.89,90.92294855178008,9.6,15.32,22.47,124.01
CP3,High,2266.382201,38.70649,-120.08797,1992,57.522,0,49.896,4.582,17.362,10.972,12.78,5.71692399809548,26.82,249.48,87.41940009611429,8.93,13.294999999999998,35.97,125.25
CP3,High,2266.382201,38.70649,-120.08797,1993,66.514,0,24.196,3.198,17.186,10.192,13.988,4.990013276535445,25.19,120.98,129.66964207572997,8.17,13.53,1,61.44
DPR,Mid,1018.591893,39.22846,-120.81518,1964,26.614444444444445,16.51888888888889,152.26222222222222,7.762222222222222,21.14666666666667,14.454444444444444,13.384444444444444,6.654502444043264,29.84,1370.36,178.54513750080403,5.29,22.555,2.61,845.65
DPR,Mid,1018.591893,39.22846,-120.81518,1965,28.307777777777776,5.722222222222223,89.3,7.265555555555555,21.122222222222224,14.193888888888887,13.856666666666667,6.117995371125342,31.76,803.7,126.00131124963544,7.89,21.79,0,283.64
DPR,Mid,1018.591893,39.22846,-120.81518,1966,33.068888888888885,0.5655555555555556,81.72666666666667,8.22888888888889,23.056666666666665,15.642777777777775,14.827777777777778,5.771160580372412,31.139999999999997,735.5400000000001,167.74603784210365,8.8,19.125,0,368.55
DPR,Mid,1018.591893,39.22846,-120.81518,1967,29.005555555555556,5.353333333333334,87.31222222222223,7.77,21.641111111111112,14.705555555555556,13.871111111111112,7.872029774954981,35.36,785.81,107.79560664433248,3.52,24.3875,0,275.74
DPR,Mid,1018.591893,39.22846,-120.81518,1968,30.375555555555557,15.040000000000001,82.11888888888889,6.89,21.686666666666667,14.288333333333334,14.796666666666669,6.388978791637989,33.27,739.07,132.59416776390782,2.9499999999999997,22.67,0.12,312.23
DPR,Mid,1018.591893,39.22846,-120.81518,1969,29.822222222222223,15.770000000000003,85.40333333333334,7.355555555555555,22.456666666666667,14.90611111111111,15.101111111111113,5.799961625830909,30.21,768.6300000000001,158.6289347886053,6.4399999999999995,22.28,0,423.29
DPR,Mid,1018.591893,39.22846,-120.81518,1970,31.696666666666665,23.446666666666665,111.25222222222223,7.857777777777778,21.858888888888888,14.858333333333334,14.001111111111111,7.0476090803903135,32.620000000000005,1001.27,156.98108721938212,3.1799999999999997,23.275,0,453.94
DPR,Mid,1018.591893,39.22846,-120.81518,1971,29.25,21.611111111111107,78.46222222222222,6.763333333333334,20.968888888888888,13.866111111111111,14.205555555555556,7.288287597996605,34.709999999999994,706.1600000000001,127.50878317176748,1.9,22.99,4.53,321.18
DPR,Mid,1018.591893,39.22846,-120.81518,1972,29.738888888888887,10.20888888888889,89.26222222222222,6.945555555555556,21.315555555555555,14.130555555555556,14.37,7.099328508935038,34.77,803.3600000000001,106.42046504097456,6.375,22.4225,0,266
DPR,Mid,1018.591893,39.22846,-120.81518,1973,31.34111111111111,1.3744444444444444,124.6311,7.836666666666667,22.204444444444444,15.020555555555555,14.367777777777778,6.435605762302239,30.42,1121.6799,156.88041185453295,5.725,22.715,0,566.1799
DPR,Mid,1018.591893,39.22846,-120.81518,1974,29.830000000000002,0,58.34,8.133333333333333,22.967777777777776,15.550555555555556,14.834444444444443,6.6302702831617495,31.34,525.0600000000001,92.25827803700108,8.91,22.13,2.2,136.99
DPR,Mid,1018.591893,39.22846,-120.81518,1975,23.975555555555555,0,66.46555555555555,7.2811111111111115,21.664444444444445,14.47277777777778,14.383333333333333,6.556048786765123,29.82,598.1899999999999,107.5172019407201,11.88,21.525,2.91,210
DPR,Mid,1018.591893,39.22846,-120.81518,1976,31.513333333333332,0,27.637777777777778,7.56,23.09111111111111,15.325555555555557,15.53111111111111,4.933768491506039,30.53,248.74,99.12633023346214,18.55,22.405,0,67.31
DPR,Mid,1018.591893,39.22846,-120.81518,1977,53.62222222222222,0,76.95222222222222,8.47,22.45777777777778,15.463888888888889,13.987777777777778,6.044377954852849,28.46,692.5699999999999,160.6189882059415,7.21,21.345,7,378.49
DPR,Mid,1018.591893,39.22846,-120.81518,1978,30.34777777777778,0,65.85222222222222,7.572222222222223,21.81222222222222,14.692222222222222,14.239999999999998,6.632387914201373,32.55,592.67,131.09738941247107,8.605,20.75,0,259.68
DPR,Mid,1018.591893,39.22846,-120.81518,1979,23.322222222222223,0,81.28333333333333,8.112222222222222,22.613333333333333,15.362777777777778,14.501111111111111,5.796544289009137,28.66,731.5500000000001,103.44106433613862,7.484999999999999,19.41,9.22,232.45
DPR,Mid,1018.591893,39.22846,-120.81518,1980,32.37777777777778,0,43.245555555555555,8.026666666666667,22.456666666666667,15.241666666666667,14.43,4.99642559736458,27.85,389.21,92.223540312575,8.355,21.355,22.25,118.52
DPR,Mid,1018.591893,39.22846,-120.81518,1981,32.17444444444445,0,141.6588888888889,8.642222222222223,23.106666666666666,15.874444444444444,14.464444444444444,6.320161412319924,29.75,1274.93,141.74850014127472,7.07,23.432499999999997,0,490.1
DPR,Mid,1018.591893,39.22846,-120.81518,1982,20.85777777777778,6.30888888888889,142.07888888888888,6.9944444444444445,20.942222222222224,13.968333333333334,13.947777777777778,6.269897826121252,31.49,1278.7099999999998,100.21287340189996,6.625,22.095,2.22,317.84
DPR,Mid,1018.591893,39.22846,-120.81518,1983,19.537777777777777,5.9577777777777765,162.9299888888889,7.677777777777778,20.917777777777776,14.297777777777776,13.24,6.266548148258692,28.07,1466.3699,130.12380848696142,7.035,19.494999999999997,7.5,539.2499
DPR,Mid,1018.591893,39.22846,-120.81518,1984,26.39666666666667,0,81.62111111111112,8.003333333333334,22.11111111111111,15.057222222222222,14.10777777777778,7.533136013271261,34.34,734.5899999999999,133.24028509386315,6.5200000000000005,24.595,0,353.51
DPR,Mid,1018.591893,39.22846,-120.81518,1985,30.455555555555556,0,64.36111111111111,8.475555555555555,22.48111111111111,15.478333333333332,14.005555555555556,6.386688793889992,31.4,579.2500000000001,143.1212493132307,6.33,24.575000000000003,0.33,275.48
DPR,Mid,1018.591893,39.22846,-120.81518,1986,33.52333333333333,0,38.032222222222224,8.45,22.51111111111111,15.480555555555554,14.06111111111111,5.644662547732838,31.07,342.28999999999996,124.55597007800858,15.595,22.195,0,155.13
DPR,Mid,1018.591893,39.22846,-120.81518,1987,35.443333333333335,12.93888888888889,59.873333333333335,9.31,23.284444444444443,16.29722222222222,13.974444444444444,6.284352647205951,31.52,538.86,191.0372035878636,3.835,21.89,0,359.02
