month,growmonth,parent.pop,elevation.group,elev_m,PckSum,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1977,102.36000061035156,0,0.1899999976158142,6.710000038146973,20.059999465942383,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1977,79,0,17.389999389648438,4.96999979019165,17.420000076293945,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1977,41.95000076293945,0,49.150001525878906,0.5600000023841858,12.079999923706056,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1977,28.219999313354492,54.290000915527344,360.2799987792969,-0.4000000059604645,9,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,64.160003662109375,0,7.78000020980835,5.949999809265137,20.6299991607666,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,46.43000030517578,0,12.199999809265137,9.739999771118164,24.34000015258789,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,88.66999816894531,0,2.4700000286102295,10.109999656677246,24.100000381469727,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,79.80999755859375,0,137.14999389648438,6.309999942779541,18.469999313354492,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,68.04000091552734,0,0,5.570000171661377,19.09000015258789,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,33.540000915527344,0,57.70000076293945,-2.9700000286102295,8.3100004196167,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1978,23.770000457763672,69.87999725341797,112.93000030517578,-4.730000019073486,4.980000019073486,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,65.41999816894531,0,1.5,6.619999885559082,21.770000457763672,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,72.88999938964844,0,3.309999942779541,10,24.489999771118164,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,82.8499984741211,0,2.049999952316284,8.40999984741211,22.40999984741211,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,93,0,3.2899999618530273,9.56999969482422,23.790000915527344,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,70.83000183105469,0,72.73999786376953,3.140000104904175,16.139999389648438,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,36.13999938964844,0,77.31999969482422,-1.2200000286102295,9.460000038146973,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1979,27.68000030517578,0,80.48999786376953,-1.090000033378601,9.43000030517578,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,61.349998474121094,0,4.590000152587891,4.590000152587891,18.1200008392334,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,32.900001525878906,0,18.59000015258789,10.760000228881836,24.709999084472656,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,90.70999908447266,0,0.05000000074505806,9.489999771118164,23.450000762939453,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,94.41999816894533,0,4.730000019073486,8.050000190734863,20.969999313354492,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,76.33000183105469,0,21.979999542236328,5.190000057220459,17.34000015258789,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,41.88999938964844,0,8.569999694824219,1.5499999523162842,12.880000114440918,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1980,29.739999771118164,0,94.23999786376952,-1.059999942779541,10.56999969482422,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,71.8499984741211,0,0,9.1899995803833,23.6299991607666,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,83.38999938964844,0,0.03999999910593033,10.210000038146973,25.6299991607666,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,105.19000244140624,0,2.4800000190734863,10.960000038146973,26.209999084472656,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,101.66000366210938,0,0.6399999856948853,8.630000114440918,22.36000061035156,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,68.62000274658203,0,95.62000274658205,0.9900000095367432,12.529999732971191,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,35.83000183105469,0,121.9499969482422,0.3700000047683716,10.720000267028809,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1981,27.1299991607666,0,109.81999969482422,-1.2400000095367432,8.670000076293945,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,23.440000534057617,0,28.450000762939453,5.610000133514404,17.780000686645508,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,35.279998779296875,0,10.18000030517578,9.829999923706056,22.510000228881836,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,80.7699966430664,0,9.5,10.25,24.059999465942383,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,96.62999725341795,0,151.85000610351562,6.920000076293945,18.719999313354492,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,55.130001068115234,0,132.92999267578125,2.4800000190734863,13.649999618530272,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,30.15999984741211,31.34000015258789,249.27999877929688,-1.8600000143051147,7.949999809265137,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1982,22.93000030517578,231.1699981689453,332.05999755859375,-3.990000009536743,5.690000057220459,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,62.52000045776367,0,6.340000152587891,5.460000038146973,18.81999969482422,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,62,0,0.3499999940395355,8.079999923706055,22.260000228881836,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,37.02000045776367,0,45.130001068115234,10.369999885559082,22.81999969482422,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,57.15999984741211,0,33.119998931884766,9.359999656677246,21.90999984741211,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,66.029998779296875,0,22.809999465942383,3.809999942779541,15.1899995803833,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,32.88999938964844,39.279998779296875,310.8999938964844,-1.1399999856948853,8,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1983,23.700000762939453,196.72999572753903,318.6199951171875,-2.4200000762939453,5.869999885559082,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,70.410003662109375,0,10.0600004196167,6.5,19.940000534057617,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,54.380001068115234,0,36.630001068115234,12.779999732971191,25.290000915527344,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,92.4499969482422,0,6.71999979019165,12.06999969482422,24.709999084472656,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,110.38999938964844,0,7,9.979999542236328,22.56999969482422,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,68.43000030517578,0,63.939998626708984,1.100000023841858,11.710000038146973,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,33.5,50.4900016784668,233.4600067138672,-2.8399999141693115,7.690000057220459,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1984,23.600000381469727,116.1500015258789,103.18000030517578,-4.449999809265137,4.590000152587891,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,73.81999969482422,0,9.130000114440918,8.930000305175781,22.90999984741211,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,88.73999786376953,0,9,12.65999984741211,25.969999313354492,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,102.7699966430664,0,0.07000000029802322,9.9399995803833,24.290000915527344,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,89.160003662109375,0,38.279998779296875,5.670000076293945,16.149999618530273,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,69.31999969482422,0,37.0099983215332,3.059999942779541,15.050000190734863,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,33.47999954223633,29.670000076293945,229.8999938964844,-1.899999976158142,7.650000095367432,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1985,26.799999237060547,23.399999618530273,121,-1.100000023841858,8.75,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,71.220001220703125,0,0.25999999046325684,7.760000228881836,22.11000061035156,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,71.41999816894531,0,11.039999961853027,9.65999984741211,22.989999771118164,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,108.47000122070312,0,2.680000066757202,11.479999542236328,25.579999923706055,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,87.80999755859375,0,62.40999984741211,4.170000076293945,15.920000076293944,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,66.62999725341797,0,11.56999969482422,2.6600000858306885,14.8100004196167,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,38.939998626708984,0,19.739999771118164,-0.18000000715255737,11.979999542236328,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1986,27.13999938964844,0,22.489999771118164,-2.440000057220459,7.949999809265137,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,52.380001068115234,0,18.790000915527344,7.920000076293945,22.56999969482422,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,77.7300033569336,0,1.2100000381469729,8.9399995803833,22.15999984741211,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,98.37999725341795,0,4.539999961853027,10.420000076293944,24.940000534057617,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,97.16999816894533,0,2.9800000190734863,8.260000228881836,21.829999923706055,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,77.86000061035156,0,63.04999923706055,6.110000133514404,17.850000381469727,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,36.7599983215332,0,75.75,-0.8500000238418579,9.31999969482422,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1987,23.1299991607666,132.0500030517578,168,-5.420000076293945,4.050000190734863,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,34.33000183105469,0,15,6.659999847412109,20.25,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,72.5999984741211,0,8.350000381469727,12.239999771118164,26.489999771118164,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,108.58000183105467,0,17.729999542236328,11.4399995803833,24.649999618530273,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,102.97000122070312,0,8.069999694824219,8.210000038146973,22.06999969482422,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,82.19999694824219,0,0,7.829999923706055,20.15999984741211,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,39.869998931884766,0,166.9499969482422,-0.7900000214576721,10,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1988,23.940000534057617,79.75,181.2100067138672,-3.7699999809265137,6.769999980926514,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,67.95999908447266,0,4.599999904632568,7.159999847412109,20.959999084472656,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,80.9800033569336,0,0.02999999932944774,10.970000267028809,26.260000228881836,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,96.12999725341795,0,0.75,9.09000015258789,23.36000061035156,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,92.20999908447266,0,63.02000045776367,8.420000076293945,20.579999923706055,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,62.20000076293945,0,53.13999938964844,2.3299999237060547,14.720000267028809,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,39.7599983215332,0,51.7400016784668,1.9700000286102295,13.229999542236328,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1989,29.06999969482422,0,0,-0.3400000035762787,11.550000190734863,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,68.01000213623047,0,7.309999942779541,7.159999847412109,20.950000762939453,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,80.63999938964844,0,1.9800000190734863,11.59000015258789,25.84000015258789,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,95.98999786376952,0,1.7699999809265137,10.25,23.729999542236328,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,96.0999984741211,0,14.420000076293944,7.860000133514404,20.8799991607666,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,77.7300033569336,0,2.440000057220459,6.449999809265137,18.68000030517578,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,41.15999984741211,0,38.22999954223633,0.3400000035762787,11.59000015258789,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1990,25.520000457763672,12.619999885559082,46.58000183105469,-4.539999961853027,5.849999904632568,5,12
6,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,62.90999984741211,0,12.539999961853027,5.869999885559082,18.940000534057617,5,12
7,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,72.6500015258789,0,0.3799999952316284,11.81999969482422,25.420000076293945,5,12
8,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,83.2699966430664,0,3.5299999713897705,10.140000343322754,23.84000015258789,5,12
9,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,91.13999938964844,0,2.140000104904175,9.859999656677246,23.309999465942383,5,12
10,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,75.05000305175781,0,95.05999755859376,6.25,18.780000686645508,5,12
11,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,38.790000915527344,0,55.20000076293945,1.919999957084656,11.81999969482422,5,12
12,NA,SQ2,Mid,1934.45122,1048.4673341671626,1991,27.190000534057617,0,72.029998779296875,-0.8700000047683716,8.1899995803833,5,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1962,89.55000305175781,0,1.3799999952316284,7.699999809265137,21.59000015258789,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1962,88.69000244140625,0,0,7.78000020980835,22.1200008392334,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1962,89.9800033569336,0,9.65999984741211,5.670000076293945,20.079999923706055,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1962,73.30999755859375,0,44.869998931884766,2.619999885559082,14.460000038146973,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1962,41.52000045776367,0,7.570000171661377,-1.6699999570846558,10.239999771118164,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1962,33.40999984741211,0,11.220000267028809,-2.680000066757202,8.329999923706055,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1963,88.4000015258789,0,0,6.659999847412109,21.38999938964844,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1963,64.61000061035156,0,15.779999732971191,6.409999847412109,21.559999465942383,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1963,83.4800033569336,0,30.489999771118164,6.309999942779541,19.40999984741211,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1963,71.43000030517578,0,49.15999984741211,2.380000114440918,14.279999732971191,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1963,36.380001068115234,44.529998779296875,248.1999969482422,-2.5999999046325684,7.96999979019165,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1963,31.6200008392334,25.06999969482422,27.209999084472656,-4.170000076293945,7.920000076293945,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1964,98.3000030517578,0,0.14000000059604645,7.820000171661377,22.670000076293945,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1964,106.25,0,1.159999966621399,8.479999542236328,22.65999984741211,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1964,96.38999938964844,0,25.350000381469727,4.739999771118164,18.260000228881836,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1964,78.30999755859375,0,57.619998931884766,4.579999923706055,17.239999771118164,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1964,33.5099983215332,133.22000122070312,228.02000427246097,-5,5.389999866485596,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1964,26.770000457763672,446.5199890136719,395.8599853515625,-4.940000057220459,3.880000114440918,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1965,89.55000305175781,0,8.680000305175781,7.71999979019165,21.520000457763672,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1965,63.58000183105469,0,48.70000076293945,7.78000020980835,21.170000076293945,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1965,75.76000213623047,0,16.43000030517578,2.859999895095825,15.270000457763672,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1965,76.30000305175781,0,14.239999771118164,4.079999923706055,17.420000076293945,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1965,36.900001525878906,59.15999984741211,306.44000244140625,-1.7899999618530271,7.489999771118164,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1965,25.950000762939453,226.82000732421875,208.91000366210935,-6.46999979019165,3.9200000762939458,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1966,101.51000213623048,0,0.6600000262260437,8.300000190734863,21.809999465942383,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1966,108.87999725341795,0,8.829999923706055,10,23.450000762939453,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1966,101.13999938964844,0,2.2100000381469727,6.039999961853027,19.040000915527344,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1966,77.01000213623047,0,0,2.7300000190734863,15.170000076293944,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1966,44.439998626708984,0,169.39999389648438,-1.7200000286102295,8.460000038146973,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1966,28.329999923706055,399.8999938964844,658.79998779296875,-4.309999942779541,5.929999828338623,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1967,94.26000213623048,0,2.119999885559082,10.289999961853027,24.170000076293945,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1967,87.589996337890625,0,3.3499999046325684,10.720000267028809,24.450000762939453,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1967,72.70999908447266,0,41.93000030517578,6.510000228881836,18.5,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1967,74.4000015258789,0,7.559999942779541,3.549999952316284,16.600000381469727,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1967,42.63999938964844,0,75.98999786376953,-0.05000000074505806,11.09000015258789,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1967,26.15999984741211,156.64999389648438,176.0500030517578,-8.25,3.009999990463257,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1968,99.3000030517578,0,1.7999999523162842,10.1899995803833,23.1200008392334,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1968,97.55999755859376,0,0.8899999856948853,6.639999866485596,19.36000061035156,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1968,99.660003662109375,0,0,6.349999904632568,20.530000686645508,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1968,75.279998779296875,0,65.69999694824219,2.359999895095825,14.369999885559082,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1968,40.290000915527344,0,100.48999786376952,-2.259999990463257,8.489999771118164,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1968,24.799999237060547,260.04998779296875,287.7799987792969,-7.449999809265137,2.990000009536743,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1969,61.099998474121094,0,57.52000045776367,8.600000381469727,22.219999313354492,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1969,86.11000061035156,0,0.18000000715255737,9.470000267028809,23.93000030517578,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1969,85.38999938964844,0,3.660000085830689,6.570000171661377,20.170000076293945,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1969,64.9800033569336,0,44.11000061035156,-0.8999999761581421,11,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1969,40.959999084472656,0,84.66999816894531,-1.850000023841858,10.329999923706056,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1969,30.559999465942383,35.81999969482422,98.45999908447266,-4.420000076293945,6.380000114440918,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1970,96.7699966430664,0,9.869999885559082,9.489999771118164,23.690000534057617,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1970,102.3499984741211,0,0.00999999977648258,8.979999542236328,23.84000015258789,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1970,95.29000091552734,0,0,4.239999771118164,18.850000381469727,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1970,73.12000274658203,0,2.1700000762939453,1.0199999809265137,13.510000228881836,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1970,44.029998779296875,0,212.17999267578125,-2.0999999046325684,9.649999618530272,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1970,24.13999938964844,278.17999267578125,288.4800109863281,-7.949999809265137,2.359999895095825,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1971,95.7300033569336,0,9.760000228881836,9.3100004196167,22.770000457763672,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1971,97.81999969482422,0,1.6299999952316284,9.9399995803833,23.43000030517578,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1971,92.7699966430664,0,22.81999969482422,5.420000076293945,19.079999923706055,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1971,66.12000274658203,0,17.09000015258789,-0.8999999761581421,10.75,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1971,40.13999938964844,0,106.68000030517578,-2.7200000286102295,7.639999866485596,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1971,22.489999771118164,296.7200012207031,304.260009765625,-9.039999961853027,0.4900000095367432,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1972,101.26000213623048,0,1.830000042915344,10.050000190734863,23.670000076293945,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1972,102.9800033569336,0,7.489999771118164,8.420000076293945,21.079999923706055,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1972,89.81999969482422,0,55.52000045776367,4.789999961853027,16.709999084472656,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1972,64.73999786376953,0,22.329999923706055,-0.6700000166893005,9.979999542236328,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1972,33.709999084472656,118.5199966430664,207.1000061035156,-5.610000133514404,5.800000190734863,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1972,24.8700008392334,248.4900054931641,151.50999450683594,-9.34000015258789,3.430000066757202,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1973,90.63999938964844,0,0.10999999940395357,8.279999732971191,22.15999984741211,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1973,88.94000244140625,0,4.559999942779541,8.4399995803833,21.38999938964844,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1973,87.30999755859375,0,0,5.340000152587891,18.299999237060547,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1973,71.6500015258789,0,53.459999084472656,1.440000057220459,13.65999984741211,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1973,34.209999084472656,100.31999969482422,212.5800018310547,-4.429999828338623,5.960000038146973,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1973,29.170000076293945,175.47000122070312,156.17999267578125,-4.699999809265137,6.329999923706055,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1974,83.80999755859375,0,13.010000228881836,8.619999885559082,21.670000076293945,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1974,89.4000015258789,0,2.9000000953674316,7.949999809265137,21.770000457763672,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1974,93.93000030517578,0,0.01999999955296516,7.78000020980835,21.6200008392334,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1974,70.88999938964844,0,68.30999755859375,1.4700000286102295,13.100000381469728,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1974,39.95000076293945,0,45.41999816894531,-2.490000009536743,9,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1974,28.440000534057617,84.61000061035156,118.08000183105467,-6.380000114440918,4.630000114440918,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1975,90.089996337890625,0,11.229999542236328,8.84000015258789,21.040000915527344,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1975,84.94000244140625,0,3.890000104904175,7.150000095367432,20.13999938964844,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1975,89.38999938964844,0,9.279999732971191,7.400000095367432,19.799999237060547,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1975,65.20999908447266,0,140.07000732421875,-0.17000000178813934,11.640000343322754,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1975,38.52000045776367,0,66.26000213623047,-3.2899999618530273,8.789999961853027,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1975,32.849998474121094,0,20.559999465942383,-3.109999895095825,8.970000267028809,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1976,85.3499984741211,0,14.460000038146973,8.350000381469727,22.010000228881836,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1976,82.56999969482422,0,13.520000457763672,5.159999847412109,17.3799991607666,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1976,92.83000183105467,0,114.73999786376952,5.590000152587891,16.700000762939453,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1976,69.06999969482422,0,33.45000076293945,1.350000023841858,13.359999656677246,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1976,42.849998474121094,0,12.75,-0.3199999928474426,12.079999923706056,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1976,32.810001373291016,0,14.029999732971191,-2.799999952316284,8.470000267028809,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1977,100.29000091552734,0,1.3200000524520874,7.989999771118164,22.299999237060547,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1977,95.83000183105467,0,12.850000381469728,9.09000015258789,21.88999938964844,6,12
9,NA,SQ3,High,2373.170732,2052.2403337717055,1977,97.88999938964844,0,0.6100000143051147,4.539999961853027,17.459999084472656,6,12
10,NA,SQ3,High,2373.170732,2052.2403337717055,1977,77.529998779296875,0,17.219999313354492,3.009999990463257,15.170000076293944,6,12
11,NA,SQ3,High,2373.170732,2052.2403337717055,1977,45.650001525878906,0,58.970001220703125,-0.8399999737739563,10.649999618530272,6,12
12,NA,SQ3,High,2373.170732,2052.2403337717055,1977,31.8799991607666,141.61000061035156,397.3699951171875,-2.200000047683716,7.5,6,12
7,NA,SQ3,High,2373.170732,2052.2403337717055,1978,77.48999786376953,0,13.949999809265137,7.71999979019165,21.700000762939453,6,12
8,NA,SQ3,High,2373.170732,2052.2403337717055,1978,88.37999725341797,0,2.0399999618530273,8.180000305175781,21.440000534057617,6,12
