parent.pop,elevation.group,elev_m,Lat,Long,Gowers_Dist,bias,std.error,conf.low,conf.high,TimePd
FR,Mid,787,40.01362,-121.18498,0.5013510992701334,0.0011632570647159834,0.02358486422529245,0.45396235774357707,0.5464133266672578,Recent
IH,Low,454.1298385,39.09332,-120.92114,0.5049778328028163,0.004466206149165153,0.020956463298148886,0.45943771334594385,0.5415855399613584,Recent
TM2,Low,379.1526973,39.59255,-121.55072,0.5115852452473407,0.003050029874848925,0.02489986058166916,0.4597323854123517,0.5573380453326319,Recent
CC,Low,313,39.58597,-121.43311,0.5425798337909126,3.930986066782438e-4,0.0252740115056714,0.49265058288826746,0.5917228874802012,Recent
SC,Low,421.5178299,38.41167,-120.73583000000001,0.5736584510835947,0.0032508495711435215,0.019903814152908858,0.5313968426177712,0.6094183604071312,Recent
BH,Low,511.4294422,37.40985,-119.96458,0.6563076831934971,-0.003489956427163654,0.022810903302027875,0.6150890906938603,0.7045061885474612,Recent
WR,Mid,1158,39.34346,-120.80659,0.3960978724358319,-7.294375135503128e-4,0.01831672427883774,0.36092719004810986,0.43272742985065454,Historical
DPR,Mid,1018.591893,39.22846,-120.81518,0.41272005990546046,0.00216598936480511,0.017326210867182945,0.3765953212524303,0.4445128198288804,Historical
SQ2,Mid,1934.45122,36.66557,-118.83543,0.4262887765110331,0.003474892371165661,0.02338410698204701,0.3769818766444237,0.4686458916353112,Historical
YO4,High,2157.57391,37.76378,-119.77244,0.42821733014106694,-0.004622961383971502,0.024898506465803247,0.3840401155832264,0.48164046746685046,Historical
SQ3,High,2373.170732,36.72109,-118.84933,0.43028772238730384,0.001818324082136502,0.025399961696891533,0.37868638817056305,0.4782524084397716,Historical
SQ1,Mid,1921.036585,36.56435,-118.7764,0.43132600903316815,0.002465061803866131,0.02355175905935068,0.3827003477004097,0.4750215467581943,Historical
WL1,Mid,1613.837245,38.78608,-120.2143,0.4555654386819419,-0.007855198319346557,0.01979716064947829,0.42461891513215744,0.5022223588704194,Historical
YO7,High,2469.978665,37.80903,-119.56605,0.45635097597803037,-0.004504009549446575,0.026859505256509084,0.40821132258215487,0.513498648472799,Historical
WL2,High,2020.115818,38.8263,-120.25242,0.4613155886454201,-0.012877463398552225,0.022538794476321077,0.4300178266154327,0.5183682774725119,Historical
YO8,High,2590.97836,37.81117,-119.48624,0.46661474103936185,-0.004009824286658914,0.025371863714906746,0.4208966262241449,0.5203525044278966,Historical
CP2,High,2244.132886,38.66169,-120.13065,0.4722675624684044,-0.013615588954588975,0.024764746521820827,0.437345140153961,0.5344211626920258,Historical
CP3,High,2266.382201,38.70649,-120.08797,0.4833526147651685,-0.014461129206675083,0.02539313602504779,0.44804411190822335,0.5475833760354638,Historical
IH,Low,454.1298385,39.09332,-120.92114,0.48465396675887445,-5.159260485476658e-5,0.01366051522577266,0.4579314415109538,0.5114796772165047,Historical
TM2,Low,379.1526973,39.59255,-121.55072,0.4863573297001013,0.0025926163517021594,0.013970388886703208,0.45638325428044224,0.5111461724163561,Historical
WV,Mid,748.8570558,40.74084,-123.00364,0.4957256019091652,-0.009516754205184441,0.020419854594737698,0.465220176539119,0.5452645356895802,Historical
CC,Low,313,39.58597,-121.43311,0.5033451557615527,0.004024626117551056,0.013858732535241388,0.47215791300355503,0.5264831462844483,Historical
FR,Mid,787,40.01362,-121.18498,0.5073119824536575,-0.0032803138419749134,0.016342972830313492,0.47856065814790133,0.5426239344433634,Historical
LV1,High,2593.416641,40.47471,-121.50486,0.5643322579160462,-0.016487510594189292,0.018629993445273715,0.5443056523252818,0.6173338846951892,Historical
LVTR1,High,2741.38982,40.47917,-121.5032,0.5662965072174034,-0.016654564760252955,0.020331831523578505,0.5431014144517063,0.6228007295036064,Historical
LV3,High,2353.550747,40.47917,-121.52311,0.5691501392437031,-0.016607378950156293,0.018479299070509842,0.5495387575561156,0.6219762788316031,Historical
SC,Low,421.5178299,38.41167,-120.73583000000001,0.569155019504336,-0.0010072261268504468,0.014229620180165473,0.5422727025643778,0.5980517886979951,Historical
BH,Low,511.4294422,37.40985,-119.96458,0.5765701755311213,0.013974179634022699,0.017621173398697693,0.528059130670316,0.5971328611238813,Historical
YO11,High,2872.295032,37.93844,-119.23157,0.5806480794428718,-0.008610271497310418,0.02610703481577052,0.5380895029581387,0.6404271989222257,Historical
