parent.pop,elevation.group,elev_m,timeframe,wtr_yr,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,ann_ppt,ppt_seasonality,tmean_wettest_month,tmean_driest_month,ppt_warmest_month,ppt_coldest_month
SC,low,421.5178299,beforehistoric,1938,15.564166666666665,14.465,6.783702003978938,33.339999999999996,1021.21,117.02318179246541,8.32,24.244999999999997,1.03,102.26
SC,low,421.5178299,beforehistoric,1939,15.750416666666666,16.0075,6.901976811140063,35.370000000000005,451.24,82.8221736485222,10.780000000000001,25.43,0,73.44
SC,low,421.5178299,beforehistoric,1940,16.527083333333334,15.040833333333333,5.987373630601671,30.340000000000003,834.5200000000001,147.45049052028318,8.685,24.587500000000002,0,301.17
SC,low,421.5178299,beforehistoric,1941,15.547916666666667,14.429166666666667,5.67034529104683,31.63,862.32,110.60063155267802,9.98,24.1375,0,140.28
SC,low,421.5178299,beforehistoric,1942,15.296666666666667,15.388333333333334,6.511316489331664,33.65,896.27,105.75072142801132,8.145,23.54,0,191.06
SC,low,421.5178299,beforehistoric,1943,15.723333333333333,15.508333333333333,6.054061496719422,32.82,919.9699999999999,111.04507491469407,7.7,23.673333333333336,0,214.36
SC,low,421.5178299,beforehistoric,1944,15.6125,15.716666666666667,6.312630376691421,32.46,592.84,99.97994632949948,7.949999999999999,24.0425,0,158.04
SC,low,421.5178299,beforehistoric,1945,15.704999999999998,15.031666666666666,6.970265744249249,35.34,834.6600000000001,106.73464258761165,10.07,24.28,0.11,18.03
SC,low,421.5178299,beforehistoric,1946,15.04875,15.494166666666667,6.744141270560154,34.349999999999994,631.9200000000001,124.27682229000771,7.67,23.335,0,66.5
SC,low,421.5178299,beforehistoric,1947,15.417916666666667,15.640833333333333,6.517234654197958,34.38,594.66,100.05514903184951,9.370000000000001,22.8325,0,28.75
SC,low,421.5178299,beforehistoric,1948,14.259166666666665,15.331666666666667,6.551551111736591,33.08,621.7999999999998,113.34498194771092,11.175,23.235,0,28.54
SC,low,421.5178299,beforehistoric,1949,14.81375,15.514166666666666,7.5676011345616105,38,553.3800000000001,136.71931294466026,9.615,22.915,0.09,79.08
SC,low,421.5178299,beforehistoric,1950,15.88875,15.805833333333334,6.887457680120767,36.239999999999995,765.0000000000001,101.49581456814911,5.180000000000001,25.3,0.15,225.28
SC,low,421.5178299,beforehistoric,1951,15.869583333333335,15.0025,6.340066481703819,32.66,979.1099999999999,109.29456698649392,13.33,23.32125,0,177.43
SC,low,421.5178299,beforehistoric,1952,15.360000000000001,14.885000000000002,7.1222095013989994,34.27,935.6299999999998,117.07332354565457,5.73,24.57,0.78,256.65
SC,low,421.5178299,beforehistoric,1953,14.995000000000001,15.158333333333333,6.203866829354386,34.870000000000005,652.02,110.69786977780717,7.42,23.76,0,185.65
SC,low,421.5178299,beforehistoric,1954,15.192083333333334,15.6425,5.949403888524285,33.67,589.81,104.55892978146315,9.055,22.5875,0,109.06
SC,low,421.5178299,beforehistoric,1955,14.60375,15.290833333333333,6.990900294798816,35.339999999999996,633.89,115.65026369428612,6.444999999999999,22.688333333333336,0,149.05
SC,low,421.5178299,beforehistoric,1956,15.03875,14.479166666666666,6.393393296279299,33.66,1037.03,141.9624216560464,8.81,23.77,0,73.49
SC,low,421.5178299,beforehistoric,1957,15.242083333333333,14.794166666666666,6.5812500395694835,34.87,648.1,98.58656322816478,10.870000000000001,23.8875,0,100.08
SC,low,421.5178299,beforehistoric,1958,15.884583333333333,14.8025,7.0263641374770955,34.53,994.4900000000001,108.38268661787409,8.735,27.025,0.02,161.55
SC,low,421.5178299,beforehistoric,1959,16.5875,16.013333333333332,6.128338978578423,34.62,514.36,135.3951502207479,8.674999999999999,22.846666666666664,0,149.33
SC,low,421.5178299,beforehistoric,1960,16.09208333333333,16.2625,7.029869214590156,35.690000000000005,501.04999999999995,131.64660866161773,8.469999999999999,22.131249999999998,0,138.48
SC,low,421.5178299,beforehistoric,1961,15.366666666666667,15.354999999999999,7.133667402259556,35.81999999999999,461.22,103.32522295592032,10.434999999999999,26.125,0.47,49.6
SC,low,421.5178299,beforehistoric,1962,14.804166666666667,15.328333333333335,6.8855368290527945,35.11,803.5500000000001,130.11792259382796,7.779999999999999,21.575,1.44,60.16
SC,low,421.5178299,beforehistoric,1963,15.005833333333333,14.566666666666666,6.131962770943935,34.17,755.4,94.76803881666085,9.97,23.055,0,63.57
SC,low,421.5178299,historic,1964,14.4525,15.286666666666667,6.788140895575298,33.71,550.38,114.73016758632984,10.07,24.145,0,14.9
SC,low,421.5178299,historic,1965,14.675,14.416666666666668,5.968580994751524,31.6,891.83,141.2345339320054,8.715,23.505000000000003,22.21,131.05
SC,low,421.5178299,historic,1966,15.3675,15.825000000000001,6.782221578911629,34.89,490.45,130.8800456161867,11.45,19.3425,0.03,127.04
SC,low,421.5178299,historic,1967,15.256666666666666,14.406666666666666,7.526367086128043,34.849999999999994,1038.48,105.92140995131834,7.4399999999999995,26.580000000000002,0,151.09
SC,low,421.5178299,historic,1968,15.491666666666667,15.376666666666667,6.324892501182542,34.89,576.1800000000002,94.51886478240624,6.295,25.21,0.01,86.95
SC,low,421.5178299,historic,1969,14.825,14.535,7.241540205333017,34.910000000000004,1066.52,119.28927496130203,6.465,25.26,0.03,145.18
SC,low,421.5178299,historic,1970,15.729166666666666,15.773333333333333,6.250259570367433,32.78,772.9,127.84649846722466,8.8,22.756666666666664,0,172.37
SC,low,421.5178299,historic,1971,14.638333333333334,14.721666666666666,6.7892884663113175,33.42,714.2600000000001,133.25560676693738,6.38,25.134999999999998,0,217.82
SC,low,421.5178299,historic,1972,15.021666666666667,15.145,6.840422080721644,34.96,564.9399999999999,119.01666522345963,5.205,24.39,0,46.04
SC,low,421.5178299,historic,1973,14.771666666666667,14.543333333333333,7.198528679634133,34.59,993.21,109.43450356757077,6.09,23.947499999999998,0,102.5
SC,low,421.5178299,historic,1974,15.204583333333334,14.532499999999999,6.8315715809139785,32.23,938.76,93.69891559371642,9.54,21.39666666666667,0,132.53
SC,low,421.5178299,historic,1975,14.375416666666666,14.569166666666666,6.815883341115586,32.07,807.7699999999999,103.53563941061061,8.895,23.155,1.53,59.35
SC,low,421.5178299,historic,1976,14.922083333333333,15.365833333333333,6.289535847281771,33.47,292.70000000000005,80.47478569531677,9.370000000000001,24.41,0,10.9
SC,low,421.5178299,historic,1977,15.639583333333334,15.6575,6.862385106947919,34.68,255.14,102.69214838740778,13.58,23.645,0.26,45.81
SC,low,421.5178299,historic,1978,16.074583333333333,14.227500000000001,5.823858240943546,29.86,1028.56,105.35191729375434,9.56,22.853333333333335,0,122.81
SC,low,421.5178299,historic,1979,15.0625,15.006666666666668,7.031459986763386,33.88,765.88,105.45665452815791,7.75,22.130000000000003,4.17,58.57
SC,low,421.5178299,historic,1980,15.397916666666667,14.985833333333334,5.744611094651045,31.159999999999997,828.92,114.83046766248674,8.61,21.405,24.05,240.87
SC,low,421.5178299,historic,1981,16.019166666666667,15.695,6.344592842202984,33.02,584.43,119.63849169392141,8.975,24.192500000000003,0.1,60.89
SC,low,421.5178299,historic,1982,14.766250000000001,13.8925,6.175624048334196,33.150000000000006,1324.44,79.16194768226197,9.21,23.7025,0.41,209.02
SC,low,421.5178299,historic,1983,14.77,14.098333333333333,6.65019685286219,31.949999999999996,1290.99,95.53355332907,10.004999999999999,22.17,4.1,219.96
SC,low,421.5178299,historic,1984,15.805,15.026666666666667,6.734640437186072,33.76,851.98,141.63181713382292,10.405000000000001,25.99,0.05,9.12
SC,low,421.5178299,historic,1985,14.9675,15.338333333333333,6.957649975517466,35.13999999999999,546.7,127.00453507198897,9.74,21.317500000000003,0,32.89
SC,low,421.5178299,historic,1986,15.658333333333333,15.033333333333333,5.90789969345103,34.099999999999994,997.0200000000001,128.0378132420724,10.78,23.534999999999997,0,80.94
SC,low,421.5178299,historic,1987,16.165416666666665,15.9375,6.312291565715739,33.11,416.5900000000001,134.5994941655131,10.809999999999999,22.63,0,82.67
SC,low,421.5178299,historic,1988,16.1675,15.628333333333334,6.482038995983791,34,413.0300000000001,116.4221076235505,7.345,24.62,0.05,106.5
SC,low,421.5178299,historic,1989,15.045416666666666,14.4975,6.301128491401482,33.9,688.88,98.23551281038989,11.405000000000001,24.509999999999998,0,36.36
SC,low,421.5178299,historic,1990,15.435833333333333,15.396666666666667,6.418147861314584,33.589999999999996,467.9,103.95780131382348,7.32,23.515,0.82,86.09
SC,low,421.5178299,historic,1991,14.93375,14.932500000000001,6.7802071988318255,35.11000000000001,625.0699999999999,161.45942934448203,8.135,24.605,0,31.53
SC,low,421.5178299,historic,1992,16.105833333333333,14.548333333333334,6.376962027248531,34.21,524.3899999999999,125.55223489989534,10.895,22.784999999999997,0,49.32
SC,low,421.5178299,historic,1993,15.141250000000001,13.9325,6.19908172268647,30.92,955.51,120.70812699364893,7.18,22.740000000000002,0,229.92
SC,low,421.5178299,recent,1994,15.35125,14.799166666666666,6.258521508892713,31.93,503.91999999999996,96.04306147174702,8.09,24.3825,0,82.78
SC,low,421.5178299,recent,1995,14.825416666666666,13.155833333333334,6.189374861344433,31.080000000000002,1165.2200000000003,117.58939038675801,9.31,21.35,0,123.75
SC,low,421.5178299,recent,1996,16.285,14.05,5.970596513521303,31.51,881.7099999999999,99.53212412634004,11.004999999999999,25.265,0.14,174.6
SC,low,421.5178299,recent,1997,16.081666666666667,13.923333333333334,5.908468626907611,29.16,885.01,156.6357977651349,9.129999999999999,24.04,0,292.09
SC,low,421.5178299,recent,1998,14.790833333333333,12.49,6.304985341102321,32.33,1251.84,105.24075523708198,8.219999999999999,25.265,0,70.89
SC,low,421.5178299,recent,1999,14.501666666666667,14.348333333333333,6.4849803158505965,31.830000000000002,720.73,120.4805507527641,7.9,22.25,1.07,64.29
SC,low,421.5178299,recent,2000,15.814166666666667,13.886666666666667,5.9861099955470145,31.529999999999998,976.61,116.2082962443367,9.835,22.48,0.32,17.25
SC,low,421.5178299,recent,2001,16.00375,14.9775,7.012168360331658,32.269999999999996,456.11000000000007,113.71356398969475,7.8500000000000005,23.05,0,100.05
SC,low,421.5178299,recent,2002,15.902083333333334,14.6575,6.663398483961514,33.4,640.78,120.1860850166704,7.6899999999999995,23.807499999999997,0,79.37
SC,low,421.5178299,recent,2003,16.487916666666667,14.510833333333332,6.764231280094291,33.72,679.28,130.36458545940542,8.74,23.252499999999998,0.07,233.72
SC,low,421.5178299,recent,2004,16.018333333333334,14.485000000000001,6.405910031629647,31.150000000000002,712.8599999999998,123.39650525497281,8.82,24.587500000000002,0,83.02
SC,low,421.5178299,recent,2005,15.771666666666667,13.63,6.619370793132056,33.190000000000005,925.41,96.71333540371585,7.359999999999999,27.075000000000003,0,208.6
SC,low,421.5178299,recent,2006,16.1825,13.731666666666667,6.791433608196833,33.75,1072.6899999999998,122.39913645354639,9.36,23.195,0.02,227.46
SC,low,421.5178299,recent,2007,15.672083333333333,14.235833333333334,6.376075830197148,33.56,558.42,124.33898061661536,9.07,24.735,0,31.81
SC,low,421.5178299,recent,2008,15.982916666666666,14.510833333333332,6.9537937514624915,32.65,492.43,157.1747880778949,6.71,23.445,0.01,118.58
SC,low,421.5178299,recent,2009,15.659166666666668,14.041666666666668,6.842663567425312,33.62,648.4300000000001,88.66561811912645,8.790000000000001,24.625,0.04,89.73
SC,low,421.5178299,recent,2010,14.987916666666667,13.239166666666666,6.296136426532954,31.78,848.72,90.64982670840789,8.34,23.2725,0,129.73
SC,low,421.5178299,recent,2011,14.52125,12.9225,6.501853625558008,31.299999999999997,1131.55,101.62602432075487,9.075,23.45,0,148
SC,low,421.5178299,recent,2012,15.332083333333333,14.4375,6.6327203586507855,33.68,568.12,134.23809018251737,9.195,25.869999999999997,0,1.96
SC,low,421.5178299,recent,2013,15.476666666666667,14.65,6.453063871784731,34.58,553.3800000000001,151.93323405503966,7.074999999999999,24.3925,0,29.62
SC,low,421.5178299,recent,2014,16.51,14.685,5.958982524498015,32.91,511.01,144.47183125870444,10.149999999999999,23.482499999999998,0,13.9
SC,low,421.5178299,recent,2015,16.668333333333333,14.018333333333333,5.6874863969201295,29.169999999999998,601,142.79507747183558,9.469999999999999,23.2425,1.04,0.97
SC,low,421.5178299,recent,2016,15.518333333333334,13.801666666666666,6.339411477320893,32.059999999999995,1019.6599999999999,104.91963880418189,11.555,22.66,0,170.22
SC,low,421.5178299,recent,2017,15.765833333333333,13.37,7.07038536732081,33.480000000000004,1247.6399999999996,133.46610447200462,6.095,26.095,0,410.32
SC,low,421.5178299,recent,2018,15.9125,14.198333333333334,6.253595511238459,32.78,709.9699999999999,139.5050500386438,9.57,23.338749999999997,0,21.09
SC,low,421.5178299,recent,2019,15.510833333333334,13.075,6.487901269192363,31.72,1029.9499999999998,105.63271263593766,6.425000000000001,24.97,0,290.96
SC,low,421.5178299,recent,2020,16.849166666666665,13.591666666666667,6.780843616506367,31.129999999999995,578.8,129.96825943473226,8.895,24.245,0,66.03
SC,low,421.5178299,recent,2021,16.292916666666667,14.134166666666667,6.746484760880135,31.790000000000003,651.21,131.28998208947706,15.69,24.0675,0.01,164.63
SC,low,421.5178299,recent,2022,16.497916666666665,13.6775,6.635366831790406,30.839999999999996,440.1700000000001,189.49588287363957,7.14,19.19,1.03,245.27
SC,low,421.5178299,recent,2023,14.775833333333333,12.523333333333333,6.9918760758902225,33.300000000000004,1245.6499999999999,133.6475338053969,7.995,26.025000000000002,0.05,354.22
SQ1,mid,1921.036585,beforehistoric,1896,8.351666666666667,11.055,6.079037129697632,27.39,1223.1299999999999,118.76796329682283,3.95,16.425,45.19,84.05
SQ1,mid,1921.036585,beforehistoric,1897,8.352916666666667,10.4925,6.800614430239953,30.84,1013.29,102.3334075854082,-0.004999999999999893,19.25,0.78,186.83
SQ1,mid,1921.036585,beforehistoric,1898,8.662916666666668,11.502500000000001,6.8736391903923035,31.61,510.61000000000007,95.47652073225838,3.48,18.555,0.69,43.24
SQ1,mid,1921.036585,beforehistoric,1899,8.370000000000001,12.351666666666667,6.292734627402389,29.99,964.62,132.93321542855978,2.435,17.715,0,50.12
SQ1,mid,1921.036585,beforehistoric,1900,8.83125,11.590833333333332,5.513273291463396,29.43,923.5800000000002,81.74981805469436,6.800000000000001,15.27,5.09,49.58
SQ1,mid,1921.036585,beforehistoric,1901,9.0408333333333335,11.956666666666667,6.128028688416904,29.990000000000002,1082.2,95.56344440410817,1.7149999999999999,18.625,0,224.27
SQ1,mid,1921.036585,beforehistoric,1902,8.830833333333333,12.693333333333333,6.227665852443994,28.92,895.2199999999998,121.02183620905555,2.32,15.765,5.04,147.38
SQ1,mid,1921.036585,beforehistoric,1903,7.663333333333334,13.281666666666666,7.474760358984254,36.26,988.6000000000001,130.5801082942726,0.875,17.765,0.02,73.34
SQ1,mid,1921.036585,beforehistoric,1904,8.879583333333333,12.4825,6.288977535893231,31.46,1515.4800000000002,112.01513290067125,4.635,14.1,10.64,71
SQ1,mid,1921.036585,beforehistoric,1905,9.115833333333333,13.361666666666666,5.694880409524671,29.75,855.93,106.50691580830728,3.7600000000000002,18.54,0,91.86
SQ1,mid,1921.036585,beforehistoric,1906,8.272083333333333,13.570833333333333,6.107780603583854,33.71,1630.8599999999997,129.19788446473646,2.17,10.895,11.34,47.32
SQ1,mid,1921.036585,beforehistoric,1907,8.029166666666667,12.011666666666667,5.974393401438468,30.509999999999998,1584.99,116.63131334108519,1.5,16.84,7.45,307.71
SQ1,mid,1921.036585,beforehistoric,1908,8.718333333333334,13.895,6.979923590794769,35.42,743.12,106.23163957522529,1.8449999999999998,19.31,2.1,122.25
SQ1,mid,1921.036585,beforehistoric,1909,8.382083333333334,12.625833333333333,6.287240852542457,29.83,1456.9098999999999,171.17468102155672,3.075,17.515,1.73,340.83
SQ1,mid,1921.036585,beforehistoric,1910,8.73125,12.2775,6.882976075731406,31.240000000000002,1006.2200000000001,118.37725988577155,-0.29499999999999993,16.335,20.07,327.76
SQ1,mid,1921.036585,beforehistoric,1911,7.937916666666666,12.245833333333334,5.888236137469867,32.26,1280.9899,155.84608187233724,2.565,16.06,11.24,115.7
SQ1,mid,1921.036585,beforehistoric,1912,7.416666666666667,12.753333333333334,5.969839853696905,29.12,721.83,103.11422632966759,0.9850000000000001,16.11,3.43,88.77
SQ1,mid,1921.036585,beforehistoric,1913,7.949166666666668,12.866666666666667,6.492681836055301,30.339999999999996,712.8,79.8338743037958,-0.125,10.055000000000001,34.66,171.56
SQ1,mid,1921.036585,beforehistoric,1914,8.804166666666667,12.13,6.088133328389123,29.94,1352.64,151.31248723840002,2.685,18.92,0.47,178.88
SQ1,mid,1921.036585,beforehistoric,1915,7.993333333333333,12.906666666666666,6.094900749931466,30.19,1083.6,120.95654923891651,0.9200000000000002,11.6125,0.22,97.93
SQ1,mid,1921.036585,beforehistoric,1916,7.2675,12.338333333333333,6.291045403804306,33.55,1381.9799000000003,142.6529678402588,-4.63,12.015,11,590.5099
SQ1,mid,1921.036585,beforehistoric,1917,7.408333333333333,13.041666666666666,7.623195563939089,32.98,799.87,134.8972645925947,0.7699999999999996,12.26,31.89,48.05
SQ1,mid,1921.036585,beforehistoric,1918,8.7325,12.651666666666667,6.127833852779685,30.939999999999998,807.9899999999999,149.5840100190558,3.5000000000000004,17.665,0.27,22.88
SQ1,mid,1921.036585,beforehistoric,1919,7.727083333333333,11.985833333333334,7.286805778046351,32.4,821.79,131.64587077675222,-2.165,16.747500000000002,6.81,304.5
SQ1,mid,1921.036585,beforehistoric,1920,8.1225,12.646666666666667,6.132342537725694,29.009999999999998,1013.01,119.11058718856219,1.4050000000000002,9.15,20.35,332.78
SQ1,mid,1921.036585,beforehistoric,1921,8.499583333333334,11.245833333333334,6.798946595657746,31.52,882.47,99.25240477251742,-0.20500000000000007,18.57,0.5,214.94
SQ1,mid,1921.036585,beforehistoric,1922,7.802499999999999,12.061666666666667,7.722185424300087,33.26,1082.0099999999998,128.02733009515725,2.5549999999999997,16.73,12.11,156.16
SQ1,mid,1921.036585,beforehistoric,1923,7.562083333333332,11.119166666666667,6.483337544791029,30.22,1010.4300000000001,121.98615007999837,3.205,18.565,1.85,127.84
SQ1,mid,1921.036585,beforehistoric,1924,8.345416666666667,13.304166666666667,6.560400645447492,30.64,490.16,130.0156072360566,1.2799999999999998,15.065,0.19,45.49
SQ1,mid,1921.036585,beforehistoric,1925,7.664166666666667,12.213333333333333,6.092460628937336,30.22,1068.13,85.60905675488654,2,15.945,21.1,208.51
SQ1,mid,1921.036585,beforehistoric,1926,9.659583333333334,12.695833333333333,6.370364074915161,31.75,688.7,131.59738886011175,2.885,15.7025,4.23,87.9
SQ1,mid,1921.036585,beforehistoric,1927,7.850833333333333,12.368333333333334,6.585571292031105,31.25,1208.7699999999998,127.02288181432495,7.08,16.5,1.08,47.45
SQ1,mid,1921.036585,beforehistoric,1928,9.1275,14.001666666666667,6.264514237861037,31.02,634.96,119.74458039117683,3.675,17.303333333333335,0,68.74
SQ1,mid,1921.036585,beforehistoric,1929,8.211666666666666,14.013333333333334,7.261530120915955,34.67,775.3399999999999,92.37139011410274,2.6050000000000004,11.27,0.15,99.28
SQ1,mid,1921.036585,beforehistoric,1930,8.84375,13.8725,6.066861598807979,32.95,696.93,125.37236490754023,-1.3399999999999999,7.175,0.02,207.62
SQ1,mid,1921.036585,beforehistoric,1931,9.500416666666666,13.6675,6.688117501935575,33.8,608.9599999999999,103.1346094998817,1.5050000000000003,21.509999999999998,0.06,96.87
SQ1,mid,1921.036585,beforehistoric,1932,8.192916666666667,13.879166666666666,7.252016477671865,33.85,1206.8100000000002,136.97847613995114,1.3150000000000004,18.035,0.35,155.27
SQ1,mid,1921.036585,beforehistoric,1933,8.489166666666668,13.308333333333334,7.663345410379717,35.46,784.17,154.15325619504227,-0.9650000000000003,15.375,0.3,81.13
SQ1,mid,1921.036585,beforehistoric,1934,10.40625,13.629166666666666,5.692782162528266,30.11,562.2900000000001,138.94919539053524,4.085,18.955,0.41,119.54
SQ1,mid,1921.036585,beforehistoric,1935,8.794583333333334,13.7325,6.772003684399112,32.45,1089.85,103.84214757875287,5.29,15.920000000000002,9.09,176.94
SQ1,mid,1921.036585,beforehistoric,1936,9.5095833333333335,13.885833333333332,6.731865693824927,32.61,1189.8399000000002,157.56939236167017,0.565,15.895,18.92,579.2399
SQ1,mid,1921.036585,beforehistoric,1937,8.867083333333333,14.0875,7.801936373378242,39.04,1248.57,141.62221926391763,1.1449999999999996,19.365,17.17,172.32
SQ1,mid,1921.036585,beforehistoric,1938,8.837916666666667,13.310833333333333,6.769552643448771,31.53,1637.77,116.63342755648641,0.5150000000000001,18.66,13.33,360.24
SQ1,mid,1921.036585,beforehistoric,1939,9.026666666666666,13.596666666666668,6.626212524832147,35.57,743.5,83.5767527443653,-1.685,18.259999999999998,2.5,162.25
SQ1,mid,1921.036585,beforehistoric,1940,9.699583333333333,12.7825,6.313775148735333,30.64,1185,162.87881626860144,2.485,18.995,0,382.87
SQ1,mid,1921.036585,beforehistoric,1941,8.104583333333334,12.320833333333333,5.8576249679500245,29.26,1254.52,123.7698899625941,4.1,12.72,0.09,181.64
SQ1,mid,1921.036585,beforehistoric,1942,8.18375,13.010833333333332,7.016464444109623,34.16,1053.08,125.89899348541041,1.3299999999999998,13.399999999999999,0.06,111.89
SQ1,mid,1921.036585,beforehistoric,1943,9.015,13.353333333333333,5.530315213768231,28.790000000000003,1312.7699999999998,126.34587377239076,2.5749999999999993,16.3475,0.21,388.82
SQ1,mid,1921.036585,beforehistoric,1944,7.7975,13.381666666666668,6.366821134886417,32.18,783.0800000000002,106.93640228021913,-1.1800000000000002,16.7775,0,221.74
SQ1,mid,1921.036585,beforehistoric,1945,7.918333333333333,12.693333333333333,7.240018625457374,33.25,1298.85,116.8029298870001,0.585,19.49,1.55,303.24
SQ1,mid,1921.036585,beforehistoric,1946,7.84125,12.930833333333334,6.823358985199965,32.519999999999996,895.1899999999999,118.40964145843708,0.72,13.184999999999999,0.37,94.99
SQ1,mid,1921.036585,beforehistoric,1947,8.3675,13.288333333333334,6.062867795778736,31.29,813.71,118.89313170847862,2.385,16.125,7.5,30.91
SQ1,mid,1921.036585,beforehistoric,1948,7.167083333333333,13.085833333333333,6.530696210391679,30.810000000000002,795.4899999999999,144.8648556722287,4.095,16.2625,0,126.5
SQ1,mid,1921.036585,beforehistoric,1949,6.9225,13.098333333333333,7.809221093739701,36.06,695.8799999999999,127.6318954402131,0.3049999999999997,15.285,0.67,141.45
SQ1,mid,1921.036585,beforehistoric,1950,8.375,13.21,6.778414939416816,33.86,972.62,86.09000189059539,-2.845,12.91,5.15,210.31
SQ1,mid,1921.036585,beforehistoric,1951,8.74375,12.739166666666666,6.32803399205041,30.349999999999998,1125.25,129.40199585763463,7.275,16.747500000000002,0.82,145.52
SQ1,mid,1921.036585,beforehistoric,1952,7.485416666666667,12.890833333333333,7.6364152877492,32.64,1464.5999999999997,131.51835353101237,-1.2399999999999998,13.305,17.66,375.91
SQ1,mid,1921.036585,beforehistoric,1953,7.597499999999999,12.845,6.43366483287855,30.689999999999998,830.9800000000001,105.91441507726591,0.4249999999999998,16.375,5.69,225.87
SQ1,mid,1921.036585,beforehistoric,1954,8.715,13.395,5.928178088970123,31.18,860.37,125.5765831199134,0.7549999999999999,13.266666666666667,1.14,266.62
SQ1,mid,1921.036585,beforehistoric,1955,7.672916666666667,13.454166666666667,6.939043508337879,34.28,813.3699999999999,111.02907902095069,-2.385,11.174999999999999,0.77,223.75
SQ1,mid,1921.036585,beforehistoric,1956,7.869999999999999,12.438333333333333,6.377752881554899,31.11,1430.04,158.33273037186555,2.245,15.754999999999999,11.05,72.26
SQ1,mid,1921.036585,beforehistoric,1957,7.9825,12.493333333333334,6.374786805704314,32.58,848.15,95.98841953773862,6.905,16.4,0.25,148.68
SQ1,mid,1921.036585,beforehistoric,1958,8.079583333333334,12.649166666666666,6.782678291840625,32.03,1464.34,98.75755906817922,-1.04,12.674999999999999,21.05,390.72
SQ1,mid,1921.036585,beforehistoric,1959,8.891666666666667,12.923333333333334,6.113923503451822,33.03,549.59,152.42970333328645,-0.7450000000000001,14.75,0.28,253.88
SQ1,mid,1921.036585,beforehistoric,1960,8.618333333333334,13.02,6.912150478861426,32.23,682.86,134.88812420187253,-0.28500000000000014,13.53,11.62,126.48
SQ1,mid,1921.036585,beforehistoric,1961,8.452083333333333,12.499166666666667,6.766419241819162,31.4,561.16,99.11716136310498,1.555,19.705,2.84,140.89
SQ1,mid,1921.036585,beforehistoric,1962,7.5929166666666665,12.397499999999999,6.981302775769699,31.62,1049.72,154.67712218865572,-0.22999999999999998,17.45,0,160.22
SQ1,mid,1921.036585,beforehistoric,1963,8.1345833333333335,12.4575,5.878979680466104,29.33,1163.55,122.75787321424586,1.2200000000000002,16.43,12.59,165.28
SQ1,mid,1921.036585,historic,1964,7.946666666666667,12.941666666666666,6.655835899055168,31.27,728.41,102.73375139428191,4.41,17.975,0.62,93.2
SQ1,mid,1921.036585,historic,1965,7.305416666666666,12.434166666666666,6.191176073593968,28.68,1132.76,116.92808161193194,0.8900000000000001,10.99,7.46,350.5
SQ1,mid,1921.036585,historic,1966,8.674166666666666,12.921666666666667,7.118048070456769,33.3,669.5200000000001,137.84834376451226,4.7250000000000005,10.915,4.02,72.13
SQ1,mid,1921.036585,historic,1967,8.441666666666666,12.379999999999999,7.188519993501424,33.72,1758.0198999999998,130.39651882887438,2.035,19.705,2.32,391.77
SQ1,mid,1921.036585,historic,1968,8.65375,12.615833333333333,6.5161056150406,32.38,642.4500000000002,89.79126235725306,-1.1800000000000002,15.52,1.97,153.8
SQ1,mid,1921.036585,historic,1969,7.457083333333333,12.504166666666666,7.165276578539707,33.58,1998.0298999999998,144.6862169483066,1.19,18.645,0.22,479.35
SQ1,mid,1921.036585,historic,1970,8.513333333333332,13.238333333333333,6.444451219083865,30.31,787.31,147.41129105121712,1.8599999999999999,13.370000000000001,8.29,343.86
SQ1,mid,1921.036585,historic,1971,7.508333333333334,12.61,6.906987349230072,32.11,828.48,109.65278616558041,-1.045,18.815,0.87,241.83
SQ1,mid,1921.036585,historic,1972,7.854166666666667,12.61,6.9247890789452065,33.31,603.6700000000001,133.07770494624654,-2.33,19.13,0.55,250.03
SQ1,mid,1921.036585,historic,1973,7.156666666666667,12.4,7.606105004095943,32.32,1210.4199999999998,108.28234059793245,-1.375,13.835,0.92,143.29
SQ1,mid,1921.036585,historic,1974,8.212916666666667,12.730833333333333,6.836091539606444,30.03,1081.3700000000001,107.28469162932844,2.9800000000000004,15.28,12.77,250.43
SQ1,mid,1921.036585,historic,1975,7.312916666666667,12.295833333333334,6.787003106986354,29,1007.9199999999998,102.41478823385623,0.5350000000000001,15.905,6.14,155.33
SQ1,mid,1921.036585,historic,1976,8.037083333333333,12.537500000000001,5.594436139567327,29.28,565.0600000000001,91.8212811418376,13.38,3.6049999999999995,13.36,107.97
SQ1,mid,1921.036585,historic,1977,8.6033333333333335,12.536666666666667,6.2965843313993854,30.98,346.96000000000004,96.39504556597288,4.6499999999999995,13.364999999999998,13.78,45.13
SQ1,mid,1921.036585,historic,1978,8.299583333333333,11.8475,5.955581209074291,28.41,1700.22,101.33632260484399,4.065,12.139999999999999,12.28,339
SQ1,mid,1921.036585,historic,1979,7.57625,12.5025,7.127866927196255,31.090000000000003,887.6099999999999,108.48177334926726,0.13500000000000023,14.435,4.41,150.77
SQ1,mid,1921.036585,historic,1980,8.085,11.765,5.921062942043123,29.02,1384.2699,143.0182951208856,2.0549999999999997,16.395,14.5,153.2
SQ1,mid,1921.036585,historic,1981,9.199166666666667,12.655,6.318967059335703,29.79,799.0000000000001,108.36284344769437,1.8499999999999999,16.7,2.39,203.83
