parent.pop,elevation.group,elev_m,Lat,Long,year,cwd,pck,ppt,tmn,tmx,ann_tmean,mean_diurnal_range,temp_seasonality,temp_ann_range,tmean_wettest_quarter,tmean_driest_quarter,ann_ppt,ppt_seasonality,ppt_warmest_quarter,ppt_coldest_quarter
CP2,High,2244.132886,38.66169,-120.13065,1968,64.4025,132.6375,79.5125,-0.26250000000000007,12.583333333333334,6.160416666666666,12.845833333333333,615.0998240615957,31.75,-0.9666666666666667,9.42,954.1500000000001,84.12327014912067,132.69,516.69
CP2,High,2244.132886,38.66169,-120.13065,1969,62.714999999999996,569.18745,163.98165833333331,-0.8841666666666668,11.351666666666667,5.23375,12.235833333333334,712.8134438138902,32.53,-2.9083333333333337,8.158333333333333,1967.7799000000002,123.35485124346232,151.57999999999998,1328.9598999999998
CP2,High,2244.132886,38.66169,-120.13065,1970,61.90083333333334,328.36331666666666,115.50915833333335,-0.34999999999999987,12.575833333333334,6.112916666666667,12.925833333333333,634.9261753196672,31.259999999999998,0.03833333333333333,9.003333333333332,1386.1099,134.6539299447824,184.28,956.5599000000001
CP2,High,2244.132886,38.66169,-120.13065,1971,55.06666666666667,327.20079999999996,116.53666666666668,-1.3583333333333334,11.280833333333334,4.96125,12.639166666666666,660.6651993875705,32.34,2.2716666666666665,9.520000000000001,1398.44,116.41530390831866,105.49000000000001,582.48
CP2,High,2244.132886,38.66169,-120.13065,1972,64.35833333333333,205.34166666666667,93.43833333333333,-0.9666666666666667,12.101666666666667,5.5675,13.068333333333333,677.7403129652107,34.31,-2.43,10.748333333333333,1121.2599999999998,102.47642624130017,79.91,533.97
CP2,High,2244.132886,38.66169,-120.13065,1973,61.06,338.3108083333333,114.8225,-1.1458333333333335,12.0775,5.465833333333333,13.223333333333333,722.2544827682192,32.54,-2.5216666666666665,9.831666666666665,1377.8700000000003,93.22624933824837,109.56,782.73
CP2,High,2244.132886,38.66169,-120.13065,1974,56.75,426.60995833333334,142.9275,-0.7125000000000006,12.881666666666668,6.084583333333334,13.594166666666666,685.3846119427243,31.03,2.858333333333333,10.563333333333333,1715.1299999999999,101.4629760765934,171.49,605.5699999999999
CP2,High,2244.132886,38.66169,-120.13065,1975,57.375,262.772475,126.395,-1.6924999999999997,11.7925,5.05,13.485,680.2759132747669,31.189999999999998,-1.2666666666666668,8.465,1516.74,90.22250589912122,146.81,588.37
CP2,High,2244.132886,38.66169,-120.13065,1976,59.10666666666667,24.74166666666667,52.7425,-1.0700000000000005,12.750833333333333,5.840416666666666,13.820833333333333,580.5315925289875,30.9,4.028333333333333,8.838333333333333,632.91,64.32845406577931,66.19,182.73000000000002
CP2,High,2244.132886,38.66169,-120.13065,1977,64.17583333333333,25.495,42.405833333333334,-0.34083333333333327,13.834166666666667,6.746666666666666,14.175,664.4634312850869,33.61,1.9866666666666666,7.89,508.87,88.49135357164812,51.58,184.14
