rowid,parent.pop,phylogroup,Lat,Long,elev_m,year,month,aet,cwd,pck,pet,ppt,tmn,tmx
11,SC,4,38.41167,-120.73583,421.5178299,1943,feb,9.95,32.85,0,42.8,86.52,3.75,16.74
11,SC,4,38.41167,-120.73583,421.5178299,1943,jan,8.08,20.02,0,28.1,214.36,1.92,13.48
11,SC,4,38.41167,-120.73583,421.5178299,1943,jul,44.83,152.47,0,197.3,0,14.1,34.74
11,SC,4,38.41167,-120.73583,421.5178299,1943,jun,99.84,75.96,0,175.8,10.78,9.93,28.56
11,SC,4,38.41167,-120.73583,421.5178299,1943,mar,44.92,30.38,0,75.3,201.67,5.5,17.09
11,SC,4,38.41167,-120.73583,421.5178299,1943,may,89.91,72.49,0,162.4,5.56,9.67,27.42
11,SC,4,38.41167,-120.73583,421.5178299,1943,nov,1.55,39.15,0,40.7,31.42,5.47,20.69
11,SC,4,38.41167,-120.73583,421.5178299,1943,oct,0.26,82.24,0,82.5,25.67,9.02,24.84
11,SC,4,38.41167,-120.73583,421.5178299,1943,sep,1.26,131.14,0,132.4,0,13.79,33.25
11,SC,4,38.41167,-120.73583,421.5178299,1944,apr,59.54,49.76,0,109.3,89.19,4.78,18.34
11,SC,4,38.41167,-120.73583,421.5178299,1944,aug,20.07,152.73,0,172.8,0,13.93,34.56
11,SC,4,38.41167,-120.73583,421.5178299,1944,dec,3.57,23.83,0,27.4,85.97,3.62,14.7
11,SC,4,38.41167,-120.73583,421.5178299,1944,feb,9.92,30.38,0,40.3,158.04,2.28,13.62
11,SC,4,38.41167,-120.73583,421.5178299,1944,jan,3.32,24.98,0,28.3,119.4,2.1,13.89
11,SC,4,38.41167,-120.73583,421.5178299,1944,jul,65.14,130.56,0,195.7,0,13.94,33.74
11,SC,4,38.41167,-120.73583,421.5178299,1944,jun,88.99,86.81,0,175.8,7.33,10.72,27.75
11,SC,4,38.41167,-120.73583,421.5178299,1944,mar,26.92,48.28,0,75.2,53.5,3.49,18.96
11,SC,4,38.41167,-120.73583,421.5178299,1944,may,89.65,69.55,0,159.2,24.19,9.03,25.89
11,SC,4,38.41167,-120.73583,421.5178299,1944,nov,4.28,33.62,0,37.9,204.75,4.8,15.34
11,SC,4,38.41167,-120.73583,421.5178299,1944,oct,1.68,83.32,0,85,43.74,10.57,26.49
11,SC,4,38.41167,-120.73583,421.5178299,1944,sep,3.56,128.94,0,132.5,6.06,13.85,33.33
11,SC,4,38.41167,-120.73583,421.5178299,1945,apr,46.83,68.57,0,115.4,28.12,5.79,22.2
11,SC,4,38.41167,-120.73583,421.5178299,1945,aug,5.72,167.18,0,172.9,0,14.49,34.07
11,SC,4,38.41167,-120.73583,421.5178299,1945,dec,5.12,21.18,0,26.3,209.69,3,12.34
11,SC,4,38.41167,-120.73583,421.5178299,1945,feb,13.64,28.36,0,42,201.46,3.6,15.43
11,SC,4,38.41167,-120.73583,421.5178299,1945,jan,4.78,22.92,0,27.7,18.03,1.61,12.92
11,SC,4,38.41167,-120.73583,421.5178299,1945,jul,41.15,162.45,0,203.6,0.11,16.47,36.95
11,SC,4,38.41167,-120.73583,421.5178299,1945,jun,153.16,30.64,0,183.8,30.84,12.74,31.12
11,SC,4,38.41167,-120.73583,421.5178299,1945,mar,41.76,28.24,0,70,132.21,2.51,14.38
11,SC,4,38.41167,-120.73583,421.5178299,1945,may,84.51,69.99,0,154.5,33.29,8.65,23.18
11,SC,4,38.41167,-120.73583,421.5178299,1945,nov,6.89,31.11,0,38,129.87,4.59,15.66
11,SC,4,38.41167,-120.73583,421.5178299,1945,oct,0.39,83.71,0,84.1,99.41,10.41,25.56
11,SC,4,38.41167,-120.73583,421.5178299,1945,sep,0.77,130.93,0,131.7,0.47,13.58,32.8
11,SC,4,38.41167,-120.73583,421.5178299,1946,apr,47.24,69.16,0,116.4,5.45,6.14,22.63
11,SC,4,38.41167,-120.73583,421.5178299,1946,aug,10.08,164.22,0,174.3,0,14.76,34.94
11,SC,4,38.41167,-120.73583,421.5178299,1946,dec,2.63,23.57,0,26.2,69.73,2.59,12.51
11,SC,4,38.41167,-120.73583,421.5178299,1946,feb,8.44,30.96,0,39.4,66.5,1.09,13.24
11,SC,4,38.41167,-120.73583,421.5178299,1946,jan,4.78,22.92,0,27.7,34.25,0.59,13.81
11,SC,4,38.41167,-120.73583,421.5178299,1946,jul,49.22,149.28,0,198.5,0,15.1,34.56
11,SC,4,38.41167,-120.73583,421.5178299,1946,jun,82.32,96.78,0,179.1,0,10.8,29.85
11,SC,4,38.41167,-120.73583,421.5178299,1946,mar,26.17,46.93,0,73.1,117.15,3.41,16.7
11,SC,4,38.41167,-120.73583,421.5178299,1946,may,82.78,75.32,0,158.1,28.74,8.31,25.86
11,SC,4,38.41167,-120.73583,421.5178299,1946,nov,2.88,34.32,0,37.2,129.66,2.83,15.91
11,SC,4,38.41167,-120.73583,421.5178299,1946,oct,1.21,77.99,0,79.2,33.8,7.26,22.47
11,SC,4,38.41167,-120.73583,421.5178299,1946,sep,1.4,128,0,129.4,6.47,12.57,31.49
11,SC,4,38.41167,-120.73583,421.5178299,1947,apr,47.72,69.88,0,117.6,30.92,6.91,22.83
11,SC,4,38.41167,-120.73583,421.5178299,1947,aug,2.07,166.53,0,168.6,0,12.8,32.33
11,SC,4,38.41167,-120.73583,421.5178299,1947,dec,2.54,23.06,0,25.6,28.54,0.76,12.78
11,SC,4,38.41167,-120.73583,421.5178299,1947,feb,9.04,33.46,0,42.5,58.19,3.91,16.01
11,SC,4,38.41167,-120.73583,421.5178299,1947,jan,4.36,21.84,0,26.2,28.75,-0.67,11.5
11,SC,4,38.41167,-120.73583,421.5178299,1947,jul,20.76,172.74,0,193.5,0,12.88,33.32
11,SC,4,38.41167,-120.73583,421.5178299,1947,jun,140.04,41.66,0,181.7,16.93,11.79,30.6
11,SC,4,38.41167,-120.73583,421.5178299,1947,mar,27.85,48.55,0,76.4,121.33,5.62,18.11
11,SC,4,38.41167,-120.73583,421.5178299,1947,may,91.81,75.49,0,167.3,14.42,11.35,29.2
11,SC,4,38.41167,-120.73583,421.5178299,1947,nov,4.61,32.29,0,36.9,37.92,2.65,15.45
11,SC,4,38.41167,-120.73583,421.5178299,1947,oct,0.1,80.5,0,80.6,124.72,8.7,22.83
11,SC,4,38.41167,-120.73583,421.5178299,1947,sep,0.29,131.21,0,131.5,0.01,12.46,33.71
11,SC,4,38.41167,-120.73583,421.5178299,1948,apr,73.18,35.02,0,108.2,167.8,5.43,16.92
11,SC,4,38.41167,-120.73583,421.5178299,1948,aug,19.07,150.23,0,169.3,0,12.74,32.98
11,SC,4,38.41167,-120.73583,421.5178299,1948,dec,1.1,23.6,0,24.7,128.61,1.21,9.91
11,SC,4,38.41167,-120.73583,421.5178299,1948,feb,7.95,31.15,0,39.1,82.52,0.43,13.37
11,SC,4,38.41167,-120.73583,421.5178299,1948,jan,4.37,24.63,0,29,45.27,2.18,15.65
11,SC,4,38.41167,-120.73583,421.5178299,1948,jul,63.83,131.17,0,195,0,13.71,33.51
11,SC,4,38.41167,-120.73583,421.5178299,1948,jun,91.32,87.78,0,179.1,4.66,11.62,29.03
11,SC,4,38.41167,-120.73583,421.5178299,1948,mar,33.88,36.02,0,69.9,161.28,2,14.73
11,SC,4,38.41167,-120.73583,421.5178299,1948,may,140.78,9.22,0,150,78.06,7.09,21.86
11,SC,4,38.41167,-120.73583,421.5178299,1948,nov,1.12,37.68,0,38.8,30.24,3.71,18.41
11,SC,4,38.41167,-120.73583,421.5178299,1948,oct,0.77,81.63,0,82.4,15.72,8.51,25.21
11,SC,4,38.41167,-120.73583,421.5178299,1948,sep,3.48,125.52,0,129,0.03,12,31.61
11,SC,4,38.41167,-120.73583,421.5178299,1949,apr,48.5,71,0,119.5,0.74,7.41,23.93
11,SC,4,38.41167,-120.73583,421.5178299,1949,aug,11.21,157.19,0,168.4,2.82,13.05,31.99
11,SC,4,38.41167,-120.73583,421.5178299,1949,dec,1.52,24.28,0,25.8,50.55,1.13,12.86
11,SC,4,38.41167,-120.73583,421.5178299,1949,feb,8.15,30.25,0,38.4,93.01,0.63,11.9
11,SC,4,38.41167,-120.73583,421.5178299,1949,jan,3.62,20.68,3.67,24.3,79.08,-2.93,9.16
11,SC,4,38.41167,-120.73583,421.5178299,1949,jul,41.19,157.01,0,198.2,0.09,14.39,35.07
11,SC,4,38.41167,-120.73583,421.5178299,1949,jun,81.17,105.43,0,186.6,0,12.87,32.96
11,SC,4,38.41167,-120.73583,421.5178299,1949,mar,42.56,29.74,0,72.3,195.9,4.39,14.84
11,SC,4,38.41167,-120.73583,421.5178299,1949,may,81.92,76.58,0,158.5,20.27,9.24,25.2
11,SC,4,38.41167,-120.73583,421.5178299,1949,nov,0.19,42.11,0,42.3,66.62,7.36,22.34
11,SC,4,38.41167,-120.73583,421.5178299,1949,oct,0.09,81.71,0,81.8,2.46,7.58,25.42
11,SC,4,38.41167,-120.73583,421.5178299,1949,sep,0.31,130.29,0,130.6,0.16,13.13,32.06
11,SC,4,38.41167,-120.73583,421.5178299,1950,apr,50.31,66.99,0,117.3,62.65,6.78,22.7
11,SC,4,38.41167,-120.73583,421.5178299,1950,aug,16.52,158.88,0,175.4,0,15.18,35.42
11,SC,4,38.41167,-120.73583,421.5178299,1950,dec,5.56,22.24,0,27.8,205.1,5.7,13.65
11,SC,4,38.41167,-120.73583,421.5178299,1950,feb,11.32,30.98,0,42.3,101.34,3.11,16.5
11,SC,4,38.41167,-120.73583,421.5178299,1950,jan,5.03,21.07,19.68,26.1,225.28,0.38,9.98
11,SC,4,38.41167,-120.73583,421.5178299,1950,jul,63.41,138.89,0,202.3,0.15,15.87,36.62
11,SC,4,38.41167,-120.73583,421.5178299,1950,jun,91.42,88.98,0,180.4,1.57,11.1,30.46
11,SC,4,38.41167,-120.73583,421.5178299,1950,mar,29.49,44.01,0,73.5,106.95,4.08,16.47
11,SC,4,38.41167,-120.73583,421.5178299,1950,may,90.38,70.12,0,160.5,25.34,8.93,26.89
11,SC,4,38.41167,-120.73583,421.5178299,1950,nov,8.43,32.47,0,40.9,270.32,7.46,19.2
11,SC,4,38.41167,-120.73583,421.5178299,1950,oct,4.27,78.43,0,82.7,109.7,9.03,25.06
11,SC,4,38.41167,-120.73583,421.5178299,1950,sep,3.32,125.08,0,128.4,14.85,12.88,30.2
11,SC,4,38.41167,-120.73583,421.5178299,1951,apr,47.03,68.87,0,115.9,50.18,6.99,21.38
11,SC,4,38.41167,-120.73583,421.5178299,1951,aug,16.5,156.2,0,172.7,0,14.17,34.25
11,SC,4,38.41167,-120.73583,421.5178299,1951,dec,4.62,21.18,0,25.8,216.52,2.12,11.8
11,SC,4,38.41167,-120.73583,421.5178299,1951,feb,10.44,30.56,0,41,94.81,2.95,14.16
11,SC,4,38.41167,-120.73583,421.5178299,1951,jan,7.88,19.52,0,27.4,177.43,2.16,11.48
11,SC,4,38.41167,-120.73583,421.5178299,1951,jul,60.73,136.57,0,197.3,0,13.99,34.82
11,SC,4,38.41167,-120.73583,421.5178299,1951,jun,92.7,89.9,0,182.6,0,11.86,31.17
11,SC,4,38.41167,-120.73583,421.5178299,1951,mar,26.45,47.45,0,73.9,70.13,3.63,17.43
11,SC,4,38.41167,-120.73583,421.5178299,1951,may,107.69,51.71,0,159.4,43.32,9.41,25.69
11,SC,4,38.41167,-120.73583,421.5178299,1951,nov,5.61,34.09,0,39.7,117.16,5.98,18.02
11,SC,4,38.41167,-120.73583,421.5178299,1951,oct,0.88,80.92,0,81.8,67.82,8.56,24.45
11,SC,4,38.41167,-120.73583,421.5178299,1951,sep,2.73,128.97,0,131.7,0,13.54,32.77
11,SC,4,38.41167,-120.73583,421.5178299,1952,apr,51.84,62.86,0,114.7,44.4,6.58,20.85
11,SC,4,38.41167,-120.73583,421.5178299,1952,aug,0,173.6,0,173.6,0,14.57,34.57
11,SC,4,38.41167,-120.73583,421.5178299,1952,dec,1.4,24.7,0,26.1,185.65,3.23,11.61
11,SC,4,38.41167,-120.73583,421.5178299,1952,feb,11.14,29.76,0,40.9,101.4,2.96,14.05
11,SC,4,38.41167,-120.73583,421.5178299,1952,jan,7.62,18.88,6.25,26.5,256.65,1.32,10.14
11,SC,4,38.41167,-120.73583,421.5178299,1952,jul,69.17,131.63,0,200.8,0.78,15.76,35.59
11,SC,4,38.41167,-120.73583,421.5178299,1952,jun,97.94,74.96,0,172.9,10.35,9.43,27.16
11,SC,4,38.41167,-120.73583,421.5178299,1952,mar,41.58,28.12,0,69.7,167.03,2.35,14.16
11,SC,4,38.41167,-120.73583,421.5178299,1952,may,89.9,71.5,0,161.4,12.52,9.07,27.37
11,SC,4,38.41167,-120.73583,421.5178299,1952,nov,0,38.6,0,38.6,58.41,4.02,17.64
11,SC,4,38.41167,-120.73583,421.5178299,1952,oct,0,86.1,0,86.1,0.01,10.64,28
11,SC,4,38.41167,-120.73583,421.5178299,1952,sep,0,131.5,0,131.5,8.81,14.23,31.92
11,SC,4,38.41167,-120.73583,421.5178299,1953,apr,71.34,41.56,0,112.9,103.47,5.86,20.11
11,SC,4,38.41167,-120.73583,421.5178299,1953,aug,6.19,161.21,0,167.4,0,12.49,31.75
11,SC,4,38.41167,-120.73583,421.5178299,1953,dec,2.15,24.65,0,26.8,54.18,2.16,14.62
11,SC,4,38.41167,-120.73583,421.5178299,1953,feb,8.96,32.84,0,41.8,1.17,1.8,16.75
11,SC,4,38.41167,-120.73583,421.5178299,1953,jan,6.74,22.56,0,29.3,135.6,4.28,14.18
11,SC,4,38.41167,-120.73583,421.5178299,1953,jul,42.45,159.65,0,202.1,0,15.66,36.67
11,SC,4,38.41167,-120.73583,421.5178299,1953,jun,143.99,29.31,0,173.3,25.03,9.94,26.94
11,SC,4,38.41167,-120.73583,421.5178299,1953,mar,25.82,47.18,0,73,86.84,3.21,16.85
11,SC,4,38.41167,-120.73583,421.5178299,1953,may,98.09,50.81,0,148.9,27.13,7.02,21.2
11,SC,4,38.41167,-120.73583,421.5178299,1953,nov,1.64,37.96,0,39.6,79.12,5.92,17.83
11,SC,4,38.41167,-120.73583,421.5178299,1953,oct,0.19,81.31,0,81.5,28.72,7.83,24.85
11,SC,4,38.41167,-120.73583,421.5178299,1953,sep,0.96,130.44,0,131.4,0,13.65,32.34
11,SC,4,38.41167,-120.73583,421.5178299,1954,apr,62.4,56.2,0,118.6,63.95,8.24,22.36
11,SC,4,38.41167,-120.73583,421.5178299,1954,aug,4.06,162.14,0,166.2,0.04,11.98,31.36
11,SC,4,38.41167,-120.73583,421.5178299,1954,dec,2.29,23.11,0,25.4,175.83,1.77,11.12
11,SC,4,38.41167,-120.73583,421.5178299,1954,feb,8.94,32.76,0,41.7,87.65,2.95,15.5
11,SC,4,38.41167,-120.73583,421.5178299,1954,jan,3.93,23.87,0,27.8,109.06,2.4,12.4
11,SC,4,38.41167,-120.73583,421.5178299,1954,jul,33.81,165.89,0,199.7,0,14.73,35.83
11,SC,4,38.41167,-120.73583,421.5178299,1954,jun,144.55,33.45,0,178,21.75,10.67,29.26
11,SC,4,38.41167,-120.73583,421.5178299,1954,mar,34.33,36.87,0,71.2,160.48,3.28,14.83
11,SC,4,38.41167,-120.73583,421.5178299,1954,may,90.72,70.38,0,161.1,12.04,9.17,27.07
11,SC,4,38.41167,-120.73583,421.5178299,1954,nov,0.14,38.86,0,39,81.44,4.79,17.57
11,SC,4,38.41167,-120.73583,421.5178299,1954,oct,0.13,81.07,0,81.2,1.54,7.09,25.17
11,SC,4,38.41167,-120.73583,421.5178299,1954,sep,0.61,124.39,0,125,0,9.86,29.93
11,SC,4,38.41167,-120.73583,421.5178299,1955,apr,62.53,42.97,0,105.5,99.04,3.51,16.78
11,SC,4,38.41167,-120.73583,421.5178299,1955,aug,17.31,157.99,0,175.3,0,15.13,35.37
11,SC,4,38.41167,-120.73583,421.5178299,1955,dec,3.16,23.94,0,27.1,417.35,5.11,12.51
11,SC,4,38.41167,-120.73583,421.5178299,1955,feb,8.53,31.27,0,39.8,74.59,0.82,14.14
11,SC,4,38.41167,-120.73583,421.5178299,1955,jan,6.44,19.46,0,25.9,149.05,0.03,10.05
11,SC,4,38.41167,-120.73583,421.5178299,1955,jul,58.48,133.82,0,192.3,0,12.98,32.39
11,SC,4,38.41167,-120.73583,421.5178299,1955,jun,89.49,89.01,0,178.5,0,10.91,29.35
11,SC,4,38.41167,-120.73583,421.5178299,1955,mar,26.45,47.45,0,73.9,13.71,3.14,17.85
11,SC,4,38.41167,-120.73583,421.5178299,1955,may,95.11,61.49,0,156.6,26.13,8.5,24.7
11,SC,4,38.41167,-120.73583,421.5178299,1955,nov,0.91,37.29,0,38.2,72.32,3.99,16.77
11,SC,4,38.41167,-120.73583,421.5178299,1955,oct,1.66,81.74,0,83.4,6.86,9.01,26.07
11,SC,4,38.41167,-120.73583,421.5178299,1955,sep,2.71,127.19,0,129.9,7.24,12.91,31.6
11,SC,4,38.41167,-120.73583,421.5178299,1956,apr,44.33,67.97,0,112.3,66.57,6.01,19.46
11,SC,4,38.41167,-120.73583,421.5178299,1956,aug,14.77,154.53,0,169.3,0,13.54,32.18
11,SC,4,38.41167,-120.73583,421.5178299,1956,dec,1.68,24.52,0,26.2,41.4,0.66,14.46
11,SC,4,38.41167,-120.73583,421.5178299,1956,feb,8.34,30.56,0,38.9,73.49,0.49,12.88
11,SC,4,38.41167,-120.73583,421.5178299,1956,jan,8.17,20.23,0,28.4,242.86,4.06,12.1
11,SC,4,38.41167,-120.73583,421.5178299,1956,jul,58.79,139.21,0,198,0,15.21,34.15
11,SC,4,38.41167,-120.73583,421.5178299,1956,jun,90.77,91.13,0,181.9,0.23,11.59,30.95
11,SC,4,38.41167,-120.73583,421.5178299,1956,mar,26.56,47.64,0,74.2,7.94,3.2,18.16
11,SC,4,38.41167,-120.73583,421.5178299,1956,may,147.45,9.65,0,157.1,76.82,9.18,24.35
11,SC,4,38.41167,-120.73583,421.5178299,1956,nov,3.7,36.2,0,39.9,1.23,4.66,19.82
11,SC,4,38.41167,-120.73583,421.5178299,1956,oct,3.17,76.83,0,80,68.79,8.07,22.67
11,SC,4,38.41167,-120.73583,421.5178299,1956,sep,2.52,127.18,0,129.7,10.66,13.14,31.16
11,SC,4,38.41167,-120.73583,421.5178299,1957,apr,55.28,58.52,0,113.8,68.15,6.3,20.36
11,SC,4,38.41167,-120.73583,421.5178299,1957,aug,24.84,144.66,0,169.5,0,12.89,32.94
11,SC,4,38.41167,-120.73583,421.5178299,1957,dec,1.94,24.36,0,26.3,111.7,2.33,12.93
11,SC,4,38.41167,-120.73583,421.5178299,1957,feb,8.47,34.03,0,42.5,131.65,5.26,14.59
11,SC,4,38.41167,-120.73583,421.5178299,1957,jan,3.06,23.14,0,26.2,100.08,-0.11,10.84
11,SC,4,38.41167,-120.73583,421.5178299,1957,jul,73.89,124.61,0,198.5,0,14.96,34.76
11,SC,4,38.41167,-120.73583,421.5178299,1957,jun,102.24,85.06,0,187.3,4.91,13.7,32.66
11,SC,4,38.41167,-120.73583,421.5178299,1957,mar,31.16,43.44,0,74.6,139.02,5.15,16.59
11,SC,4,38.41167,-120.73583,421.5178299,1957,may,144.72,9.48,0,154.2,112.33,8.9,22.71
11,SC,4,38.41167,-120.73583,421.5178299,1957,nov,2.63,35.37,0,38,43.28,3.76,16.66
11,SC,4,38.41167,-120.73583,421.5178299,1957,oct,2.35,76.85,0,79.2,39.84,8.56,21.25
11,SC,4,38.41167,-120.73583,421.5178299,1957,sep,4.99,124.31,0,129.3,9.49,13.21,30.69
11,SC,4,38.41167,-120.73583,421.5178299,1958,apr,76.09,36.41,0,112.5,176.72,5.49,20.16
11,SC,4,38.41167,-120.73583,421.5178299,1958,aug,1.37,178.13,0,179.5,0.02,17.58,36.47
11,SC,4,38.41167,-120.73583,421.5178299,1958,dec,0.64,28.36,0,29,32.81,4.41,18.54
11,SC,4,38.41167,-120.73583,421.5178299,1958,feb,15.5,27.9,0,43.4,220.25,5.91,15.68
11,SC,4,38.41167,-120.73583,421.5178299,1958,jan,5.25,22.75,0,28,161.55,1.94,13.17
11,SC,4,38.41167,-120.73583,421.5178299,1958,jul,17.37,179.83,0,197.2,0.1,14.88,33.9
11,SC,4,38.41167,-120.73583,421.5178299,1958,jun,135.6,43.6,0,179.2,12.83,11.91,28.82
11,SC,4,38.41167,-120.73583,421.5178299,1958,mar,42.12,28.48,0,70.6,227.97,3.43,14.04
11,SC,4,38.41167,-120.73583,421.5178299,1958,may,129.89,32.21,0,162.1,30.83,9.86,27.06
11,SC,4,38.41167,-120.73583,421.5178299,1958,nov,0.51,39.59,0,40.1,13.84,5.27,19.65
11,SC,4,38.41167,-120.73583,421.5178299,1958,oct,0.93,85.87,0,86.8,3.62,11.09,28.41
11,SC,4,38.41167,-120.73583,421.5178299,1958,sep,0.15,130.95,0,131.1,5.62,13.62,32.13
11,SC,4,38.41167,-120.73583,421.5178299,1959,apr,49.31,72.19,0,121.5,43.27,8.3,24.71
11,SC,4,38.41167,-120.73583,421.5178299,1959,aug,9.28,162.82,0,172.1,0.09,13.83,34.11
11,SC,4,38.41167,-120.73583,421.5178299,1959,dec,1.3,25.6,0,26.9,32.22,1.16,15.68
11,SC,4,38.41167,-120.73583,421.5178299,1959,feb,11.94,28.56,0,40.5,149.33,2.68,13.56
11,SC,4,38.41167,-120.73583,421.5178299,1959,jan,2.54,26.26,0,28.8,173.75,3.57,13.78
11,SC,4,38.41167,-120.73583,421.5178299,1959,jul,51.45,152.85,0,204.3,0,16.66,37.3
11,SC,4,38.41167,-120.73583,421.5178299,1959,jun,88.04,98.76,0,186.8,0,13.11,32.83
11,SC,4,38.41167,-120.73583,421.5178299,1959,mar,27.92,50.08,0,78,33.44,5.23,20.35
11,SC,4,38.41167,-120.73583,421.5178299,1959,may,86.74,68.66,0,155.4,3.94,7.8,24.62
11,SC,4,38.41167,-120.73583,421.5178299,1959,nov,2.89,37.51,0,40.4,0,3.59,21.81
11,SC,4,38.41167,-120.73583,421.5178299,1959,oct,8.15,76.85,0,85,0,10.32,26.86
11,SC,4,38.41167,-120.73583,421.5178299,1959,sep,2.23,123.67,0,125.9,63.89,11.79,28.82
11,SC,4,38.41167,-120.73583,421.5178299,1960,apr,45.94,67.26,0,113.2,61.97,5.74,20.51
11,SC,4,38.41167,-120.73583,421.5178299,1960,aug,11.47,162.13,0,173.6,0,14.5,34.66
11,SC,4,38.41167,-120.73583,421.5178299,1960,dec,2.41,23.29,0,25.7,38.4,1.36,12.38
11,SC,4,38.41167,-120.73583,421.5178299,1960,feb,9.39,31.51,0,40.9,149.6,2.67,14.27
11,SC,4,38.41167,-120.73583,421.5178299,1960,jan,2.57,24.83,0,27.4,138.48,1.7,11.98
11,SC,4,38.41167,-120.73583,421.5178299,1960,jul,55.95,148.25,0,204.2,0,17.01,36.85
11,SC,4,38.41167,-120.73583,421.5178299,1960,jun,93.66,96.84,0,190.5,0,13.84,34.79
11,SC,4,38.41167,-120.73583,421.5178299,1960,mar,27.42,49.18,0,76.6,95.41,5.69,18.32
11,SC,4,38.41167,-120.73583,421.5178299,1960,may,87.34,67.76,0,155.1,11.61,7.75,24.47
11,SC,4,38.41167,-120.73583,421.5178299,1960,nov,1.05,37.25,0,38.3,126.92,4.67,16.2
11,SC,4,38.41167,-120.73583,421.5178299,1960,oct,0.69,81.41,0,82.1,9.48,8.61,24.78
11,SC,4,38.41167,-120.73583,421.5178299,1960,sep,1.69,129.51,0,131.2,2.28,13.27,32.56
11,SC,4,38.41167,-120.73583,421.5178299,1961,apr,46.59,68.21,0,114.8,44.94,5.97,21.49
11,SC,4,38.41167,-120.73583,421.5178299,1961,aug,0,175.6,0,175.6,1.93,16.25,34.53
11,SC,4,38.41167,-120.73583,421.5178299,1961,dec,1.14,24.06,0,25.2,62.37,1.83,10.64
11,SC,4,38.41167,-120.73583,421.5178299,1961,feb,8.51,33.59,0,42.1,53.85,3.63,15.56
11,SC,4,38.41167,-120.73583,421.5178299,1961,jan,3.99,22.91,0,26.9,49.6,1.09,11.37
11,SC,4,38.41167,-120.73583,421.5178299,1961,jul,87.25,114.75,0,202,0.47,15.34,36.91
11,SC,4,38.41167,-120.73583,421.5178299,1961,jun,97.37,91.33,0,188.7,1.37,13.58,33.73
11,SC,4,38.41167,-120.73583,421.5178299,1961,mar,26.13,46.87,0,73,100.41,3.99,16.01
11,SC,4,38.41167,-120.73583,421.5178299,1961,may,84.78,66.12,0,150.9,28.41,6.78,22.73
11,SC,4,38.41167,-120.73583,421.5178299,1961,nov,0,38.3,0,38.3,60.39,3.24,17.76
11,SC,4,38.41167,-120.73583,421.5178299,1961,oct,0,82.7,0,82.7,10.67,8.48,25.66
11,SC,4,38.41167,-120.73583,421.5178299,1961,sep,0,126.4,0,126.4,4.25,11.13,29.96
11,SC,4,38.41167,-120.73583,421.5178299,1962,apr,48.21,70.59,0,118.8,34.87,6.9,23.89
11,SC,4,38.41167,-120.73583,421.5178299,1962,aug,0,171.1,0,171.1,0.78,13.73,33.38
11,SC,4,38.41167,-120.73583,421.5178299,1962,dec,2.99,24.11,0,27.1,85.84,3.12,14.33
11,SC,4,38.41167,-120.73583,421.5178299,1962,feb,11.76,28.34,0,40.1,282.37,3.13,12.43
11,SC,4,38.41167,-120.73583,421.5178299,1962,jan,3.01,23.79,0,26.8,60.16,-0.3,12.39
11,SC,4,38.41167,-120.73583,421.5178299,1962,jul,65.15,132.45,0,197.6,1.44,14.27,34.81
11,SC,4,38.41167,-120.73583,421.5178299,1962,jun,85.25,97.55,0,182.8,0.01,11.67,31.48
11,SC,4,38.41167,-120.73583,421.5178299,1962,mar,35.69,34.91,0,70.6,100.93,2.5,15.02
11,SC,4,38.41167,-120.73583,421.5178299,1962,may,84.66,68.74,0,153.4,6.15,7.61,23.48
11,SC,4,38.41167,-120.73583,421.5178299,1962,nov,5.96,34.14,0,40.1,27.44,5.74,18.99
11,SC,4,38.41167,-120.73583,421.5178299,1962,oct,0,81.1,0,81.1,193.64,9.02,23.05
11,SC,4,38.41167,-120.73583,421.5178299,1962,sep,0,128.7,0,128.7,0.44,12.08,31.29
11,SC,4,38.41167,-120.73583,421.5178299,1963,apr,71.09,34.01,0,105.1,170.58,4.71,15.23
11,SC,4,38.41167,-120.73583,421.5178299,1963,aug,6.63,163.77,0,170.4,0,13.39,33.21
11,SC,4,38.41167,-120.73583,421.5178299,1963,dec,2.88,21.52,0,24.4,14.9,0.85,9.46
11,SC,4,38.41167,-120.73583,421.5178299,1963,feb,10.83,34.27,0,45.1,149.01,6.65,18.13
11,SC,4,38.41167,-120.73583,421.5178299,1963,jan,4.55,21.85,0,26.4,63.57,-0.96,12.11
11,SC,4,38.41167,-120.73583,421.5178299,1963,jul,37.51,155.19,0,192.7,0,13.15,32.47
11,SC,4,38.41167,-120.73583,421.5178299,1963,jun,102.16,75.24,0,177.4,6.64,11.04,28.52
11,SC,4,38.41167,-120.73583,421.5178299,1963,mar,32.72,39.28,0,72,134.9,3.06,15.85
11,SC,4,38.41167,-120.73583,421.5178299,1963,may,145.85,9.55,0,155.4,46.96,9.33,23.07
11,SC,4,38.41167,-120.73583,421.5178299,1963,nov,5.31,32.59,0,37.9,164.69,4.95,15.19
11,SC,4,38.41167,-120.73583,421.5178299,1963,oct,1.86,80.54,0,82.4,63.16,9.7,24.09
11,SC,4,38.41167,-120.73583,421.5178299,1963,sep,0.95,129.65,0,130.6,7.3,13.74,31.47
11,SC,4,38.41167,-120.73583,421.5178299,1964,apr,45.33,66.37,0,111.7,25.35,4.56,20.45
11,SC,4,38.41167,-120.73583,421.5178299,1964,aug,4.64,167.56,0,172.2,1.86,14.07,33.91
11,SC,4,38.41167,-120.73583,421.5178299,1964,dec,4.83,22.27,0,27.1,366.26,5.03,12.4
