parent.pop,elevation.group,elev_m,ppt_dist,cwd_dist,pck_dist,tmn_dist,tmx_dist,ann_tmean_dist,mean_diurnal_range_dist,temp_seasonality_dist,temp_ann_range_dist,tmean_wettest_quarter_dist,tmean_driest_quarter_dist,ann_ppt_dist,ppt_seasonality_dist,ppt_warmest_quarter_dist,ppt_coldest_quarter_dist
SQ2,Mid,1934.45122,-13.21505611111111,-4.449722222222221,-50.3469475000001,-1.7654166666666664,0.2424722222222222,-0.7614722222222259,2.007888888888857,-107.99260028051606,-0.5913333333333313,2.74,-6.899722222222223,-158.58067333333338,7.500140603817641,104.05666666666664,-273.6023399999999
SQ3,High,2373.170732,-5.471028333333351,-0.42588888888888476,32.573351388888966,-3.8231666666666664,-1.961194444444443,-2.8921805555555595,1.8619722222221888,-120.6475214758675,-0.8193333333333328,0.7382222222222221,-9.0675,-65.6523400000001,7.036434673032261,105.64966666666669,-228.19267333333323
TM2,Low,379.1526973,-7.699916944444425,-3.7378611111111084,-136.7652222222222,4.7515277777777785,8.352472222222222,6.551999999999996,3.600944444444412,-86.93839753731982,1.3363333333333358,9.308944444444442,0.2927777777777756,-92.39900333333344,8.31802333365556,95.857,-232.19000333333327
WL1,Mid,1613.837245,2.6328322222222056,-0.6881944444444414,-58.87033499999997,-0.8106388888888887,2.323888888888888,0.7566249999999979,3.1345277777777447,-95.38008745927254,0.8826666666666654,3.557833333333333,-5.37338888888889,31.593986666666297,-0.3709126391730564,117.99366666666667,-199.4406766666666
WL2,High,2020.115818,5.399943611111112,-5.852138888888881,41.30762750000005,-2.6668611111111113,-0.36299999999999955,-1.5149305555555594,2.303861111111079,-99.68121264540014,-0.036999999999999034,1.387666666666667,-7.692611111111113,64.7993233333334,-3.418196703615635,128.18366666666665,-196.0610099999999
WR,Mid,1158,34.16113611111112,-14.284888888888887,-87.62352805555555,1.4284444444444446,4.438777777777776,2.933611111111105,3.0103333333332998,-85.80832187030671,0.5990000000000002,5.478722222222222,-3.1603888888888907,409.9336333333331,6.718693857550363,141.68033333333332,8.533976666666717
WV,Mid,748.8570558,-14.927222222222227,-12.95952777777778,-100.76025083333329,0.1804444444444444,4.746333333333332,2.463388888888886,4.565888888888857,-39.91212307393937,3.761000000000003,4.434666666666667,-3.154722222222226,-179.12666666666678,0.8245253571224112,85.82433333333334,-285.7973333333333
YO11,High,2872.295032,-32.59872222222222,-2.107805555555551,66.15698722222226,-8.479083333333332,-4.428722222222222,-6.453902777777781,4.050361111111078,-89.78122287159306,1.9113333333333316,-2.8728888888888884,-13.113277777777778,-391.18466666666666,-4.637760898331152,77.745,-405.32499999999993
YO4,High,2157.57391,-4.46402888888889,-3.3741388888888864,13.987102777777835,-2.7192499999999997,-0.49069444444444343,-1.6049722222222265,2.228555555555525,-108.40184080684617,-0.4016666666666673,2.0520555555555555,-7.51416666666667,-53.56834666666691,4.285482371761944,102.887,-234.66800999999998
YO7,High,2469.978665,2.0618325000000084,-6.159305555555555,131.2247858333333,-5.738138888888889,-2.4607222222222216,-4.09943055555556,3.277416666666632,-112.81795973486942,0.5530000000000008,-0.520833333333333,-10.318611111111112,24.741989999999987,1.4084778895728505,110.76533333333332,-190.50867333333326
YO8,High,2590.97836,1.2157772222222292,8.270500000000006,146.14170361111107,-6.434833333333334,-2.8436666666666675,-4.639250000000004,3.591166666666634,-109.97421841982771,0.902000000000001,-1.0974444444444442,-10.761722222222224,14.589326666666693,1.3348426979101191,110.08333333333334,-192.3673399999999
